hs_natam_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10883603
""
""
""
0.014364028
""
""
""
""
0.024141977
""
""
""
0.066587433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18837449
""
0.034009177
0.044966687
""
""
0.12303036
0.068539865
""
""
0.029402627
0.090696484
""
0.032069493
0.080001846
0.16715074
0.14073142
0.053714104
0.045307335
0.075851597
""
0.067017742
0.091365978
""
""
""
""
""
0.062735684
0.036637057
""
0.033916008
0.12160456
0.099141553
""
0.071267344
0.027939612
0.099049009
0.029021939
0.046842262
0.096400931
""
0.18277442
0.13740389
""
""
""
0.086203873
""
""
""
""
""
""
""
""
""
""
""
""
0.11352061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10838507
""
""
""
""
""
0.12167685
""
""
""
""
""
0.13789687
""
""
""
0.055935211
""
""
0.067917138
""
""
0.09624391
0.12006174
""
0.043862171
""
0.056339525
0.090063803
0.066536039
0.075232744
0.16464692
""
""
0.036348749
0.082657926
""
""
0.11780869
0.14795557
""
""
""
""
""
0.049397022
0.026180629
""
0.043762244
0.044719562
""
0.032939393
0.03592046
""
0.12857804
0.084713548
0.073684573
0.064525805
0.066385359
""
0.074966878
""
0.12075815
0.046185676
0.063213438
0.029715331
""
""
""
0.09638527
""
0.096261002
0.065173641
0.25159675
0.094705552
""
0.082235403
""
""
""
0.15204974
""
""
""
""
""
""
""
""
""
0.13258792
""
""
""
""
0.046943717
""
""
""
""
""
""
""
""
0.082630858
""
""
""
0.086776957
0.071119137
""
""
""
""
""
""
0.097082615
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18727048
""
""
0.1144195
""
""
0.1155199
0.12440049
""
""
""
""
""
0.15421012
""
""
0.13038775
""
0.19678062
0.085672118
""
""
""
""
""
""
""
""
0.11094067
0.091288038
""
""
""
""
""
""
""
""
""
""
""
0.13113184
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10558129
""
""
0.042216793
""
0.088550985
""
0.11658191
""
0.23949049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10495986
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11532438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066172905
""
""
0.065794632
""
0.0696989
""
""
0.1166027
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18320826
""
""
""
""
""
""
0.11322909
""
""
""
