stayhome_natam_male_mean_se
0.073891908
""
""
0.036603719
0.037187472
""
0.033137329
""
""
0.098608457
0.056613345
0.032481067
""
""
0.070700102
""
0.04940474
0.078876466
""
0.063004591
0.040433478
0.012844896
0.04474473
""
0.025443025
0.093812786
0.050450161
0.055974763
0.028799135
""
""
0.06208121
0.038624957
0.03963954
0.070933588
0.047357026
""
""
""
""
0.060175605
""
""
""
""
""
0.029567577
0.025978535
0.041723929
0.0660818
0.058195204
0.050132196
0.049511559
""
""
0.054950722
""
0.054740287
""
""
""
0.043101426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033431016
""
""
""
0.075145841
0.03870526
""
""
0.064866133
0.019798558
0.033669733
0.064110443
""
""
0.069199838
""
""
""
0.07724382
0.027830614
0.045953561
0.049690269
0.032725099
0.039792225
0.036308274
0.042555649
0.030514108
0.06361153
0.033484381
0.065608688
0.068136215
0.0683752
0.062580734
0.056767806
""
0.039318528
0.045512665
0.062872589
""
""
""
0.088664718
""
""
""
""
0.075549215
0.096879162
""
""
""
0.02689228
""
""
""
0.10825772
""
0.037463833
0.07267455
""
""
0.06170645
0.063986748
""
""
""
""
0.043397445
0.037356075
""
""
""
0.027216079
""
""
0.025488699
0.035134263
0.058691669
0.060466178
""
""
""
""
0.057403602
0.030394731
""
0.021459801
0.03351064
0.071412779
0.017123261
0.056027111
0.017219653
0.04299619
0.050070263
0.029935546
""
0.073807426
0.038556583
0.027860107
0.04855904
0.042688951
0.040540226
""
0.040747076
""
""
0.035139956
""
""
0.09699139
""
""
0.039310649
0.032198127
""
""
""
""
""
0.041332547
""
0.043397043
0.052684721
""
0.064406157
0.06390518
0.0538009
0.032879844
""
0.046311628
0.06457334
0.067559376
0.093448326
""
""
0.037519544
0.073251761
0.062385116
0.031562094
""
""
""
""
0.077228501
""
0.026361099
0.10348295
""
""
0.037592415
0.049118061
0.05168815
0.092517927
""
""
""
""
""
""
""
""
""
""
""
0.091168195
""
""
0.072274707
0.037235674
""
""
0.027414229
0.067742266
0.048533484
""
0.042630378
0.070206106
""
0.046362143
""
""
""
0.10325315
0.046697441
0.051713392
0.066865265
0.021536987
0.062584937
0.035369571
0.029738825
0.0643709
0.058281139
""
""
0.052390423
""
""
0.051591355
0.078817964
""
0.019515708
0.03985605
""
""
0.026311617
0.028370999
""
0.068542831
0.026644377
""
0.056215663
0.03734589
""
0.059110377
0.04878569
0.11182719
""
""
""
""
0.050393146
0.01773167
0.076158024
0.043429449
0.081058025
""
""
""
0.068222195
""
""
""
0.084399551
""
0.072698437
0.030117262
0.031484388
0.029897409
0.045261689
0.036897153
0.036590431
""
0.049463775
""
""
""
""
0.053831521
""
""
0.059980262
""
0.063835569
0.038673535
0.025182193
""
0.021675995
0.049264599
0.06661088
""
