grad_black_male_n
""
20.0
""
""
183.0
""
""
20.0
""
26.0
23.0
20.0
""
20.0
""
34.0
""
""
240.0
""
""
""
65.0
""
319.0
""
210.0
""
29.0
42.0
""
41.0
""
20.0
""
""
""
903.0
""
""
147.0
61.0
""
""
""
""
""
""
""
29.0
28.0
""
""
772.0
""
""
40.0
""
""
24.0
188.0
""
25.0
""
""
""
""
""
63.0
66.0
""
""
""
""
""
""
""
""
""
""
36.0
""
73.0
""
""
74.0
""
""
""
""
""
""
23.0
""
33.0
""
""
""
""
215.0
34.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
268.0
38.0
""
""
""
50.0
""
""
29.0
""
""
""
""
""
""
27.0
27.0
""
""
""
47.0
""
""
""
""
""
""
25.0
""
29.0
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
2984.0
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
85.0
52.0
""
""
130.0
""
""
""
""
""
""
""
30.0
64.0
""
54.0
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
30.0
181.0
""
42.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
157.0
""
89.0
""
""
121.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
323.0
28.0
""
24.0
514.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
115.0
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
137.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
344.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
41.0
""
23.0
""
""
81.0
290.0
125.0
""
""
""
""
""
23.0
395.0
21.0
""
""
21.0
""
73.0
36.0
""
341.0
22.0
103.0
27.0
""
36.0
""
25.0
42.0
35.0
811.0
150.0
""
""
108.0
""
27.0
""
""
23.0
""
21.0
52.0
69.0
40.0
52.0
62.0
50.0
""
50.0
""
""
57.0
42.0
36.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
162.0
417.0
28.0
""
""
""
97.0
22.0
34.0
""
80.0
104.0
""
366.0
1418.0
""
""
""
""
22.0
53.0
""
884.0
""
""
38.0
""
41.0
""
73.0
""
116.0
""
66.0
50.0
336.0
55.0
""
""
""
""
""
""
""
""
""
""
77.0
""
45.0
""
""
""
""
""
""
""
""
""
25.0
""
210.0
""
""
""
""
""
""
""
87.0
""
""
""
""
27.0
46.0
""
139.0
""
""
""
""
""
""
""
""
82.0
""
""
""
""
""
""
""
""
""
""
58.0
""
367.0
""
""
""
""
""
""
""
""
""
109.0
20.0
""
""
""
""
""
""
99.0
1807.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
295.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
115.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
20.0
""
63.0
""
""
33.0
""
20.0
""
36.0
48.0
33.0
""
35.0
64.0
""
""
""
21.0
""
106.0
384.0
38.0
26.0
""
""
81.0
""
""
""
52.0
""
""
""
79.0
""
""
37.0
71.0
36.0
81.0
60.0
22.0
25.0
32.0
""
21.0
20.0
""
33.0
28.0
""
""
55.0
""
""
20.0
50.0
26.0
""
""
""
""
44.0
23.0
21.0
""
""
""
""
""
60.0
140.0
""
""
""
27.0
21.0
33.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
384.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
612.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
527.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
158.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
307.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
97.0
103.0
150.0
240.0
""
68.0
664.0
68.0
144.0
""
139.0
160.0
110.0
45.0
45.0
120.0
22.0
62.0
""
291.0
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
802.0
""
""
""
""
""
""
""
""
""
""
42.0
199.0
""
""
""
""
""
""
""
""
1848.0
""
""
""
226.0
""
403.0
392.0
26.0
24.0
100.0
""
61.0
""
""
""
""
1007.0
""
92.0
89.0
""
""
27.0
""
""
""
""
243.0
""
""
""
""
""
""
""
257.0
""
""
58.0
""
""
25.0
""
""
32.0
33.0
20.0
""
32.0
""
40.0
""
""
""
""
28.0
""
""
""
""
43.0
27.0
46.0
327.0
""
""
33.0
""
37.0
151.0
95.0
177.0
30.0
63.0
""
""
41.0
27.0
299.0
66.0
57.0
""
""
39.0
32.0
""
42.0
""
51.0
""
25.0
58.0
""
""
""
""
23.0
476.0
""
""
22.0
64.0
65.0
""
74.0
40.0
""
38.0
23.0
""
""
98.0
""
20.0
40.0
74.0
44.0
50.0
""
48.0
39.0
""
""
""
""
""
""
45.0
44.0
255.0
21.0
""
""
87.0
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
43.0
""
""
29.0
""
""
""
""
""
879.0
""
""
""
22.0
""
""
439.0
""
""
""
24.0
""
413.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
206.0
""
85.0
""
""
""
""
""
""
253.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
71.0
156.0
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
72.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
339.0
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
223.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
21.0
""
""
""
330.0
""
35.0
""
37.0
""
""
57.0
""
""
""
""
""
78.0
""
""
""
""
""
""
115.0
223.0
""
45.0
""
""
""
""
""
""
""
""
""
""
58.0
""
""
31.0
""
""
""
22.0
""
30.0
159.0
""
21.0
""
""
1174.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
52.0
""
""
""
73.0
""
""
91.0
""
52.0
20.0
21.0
47.0
101.0
""
265.0
25.0
29.0
42.0
39.0
47.0
78.0
42.0
63.0
24.0
24.0
130.0
55.0
179.0
53.0
22.0
65.0
""
40.0
32.0
31.0
35.0
81.0
""
38.0
49.0
26.0
""
132.0
30.0
347.0
""
121.0
129.0
24.0
72.0
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
329.0
""
""
""
""
41.0
""
""
31.0
""
""
""
""
""
144.0
""
28.0
""
""
34.0
""
""
""
""
""
""
""
""
76.0
""
27.0
""
""
""
""
""
""
""
76.0
""
""
22.0
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
1066.0
""
""
""
32.0
25.0
""
""
""
""
""
""
""
""
""
22.0
20.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
151.0
273.0
""
""
""
59.0
48.0
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
46.0
""
""
""
""
""
""
1070.0
""
""
""
72.0
""
""
""
""
""
""
21.0
""
35.0
78.0
""
""
""
""
""
""
""
217.0
""
""
""
""
120.0
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
1308.0
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
186.0
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
103.0
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
31.0
""
""
""
33.0
""
""
""
34.0
""
""
23.0
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
104.0
""
""
""
""
""
""
""
456.0
28.0
""
""
""
""
""
191.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
22.0
""
""
23.0
""
""
""
""
191.0
""
""
27.0
""
""
22.0
""
252.0
""
""
""
""
""
""
""
""
""
""
""
30.0
""
187.0
27.0
""
20.0
22.0
""
""
""
""
""
37.0
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
46.0
""
""
32.0
182.0
""
""
""
""
""
""
""
""
""
""
""
58.0
52.0
""
""
""
""
""
""
""
""
32.0
78.0
""
""
25.0
209.0
""
""
55.0
""
""
""
""
""
""
173.0
""
28.0
""
44.0
""
""
22.0
210.0
319.0
""
71.0
""
170.0
""
306.0
54.0
""
""
90.0
270.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
185.0
""
""
""
""
""
""
""
""
""
131.0
""
""
""
30.0
25.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
659.0
""
""
""
""
""
""
""
""
""
""
47.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
