kid_hisp_female_blw_p50_n
""
513.68201
131.7962
604.73529
2183.8154
208.79834
2060.157
131.78143
6854.0996
10339.057
3450.0222
5519.2759
295213.34
4328.2905
86146.313
36924.449
2939.9495
1444.4705
200.92033
234.78667
184.27007
""
48.545418
528.30328
158.5396
58.495789
180.23688
15769.538
""
""
38812.234
1721.004
96.915474
11651.957
34415.781
225.42278
51.936234
27.066872
37.601257
67.63208
114.79335
49.076134
389.8465
174.22823
646.89258
627.80487
294.73138
8123.8706
46.19706
120.07183
410.36908
560.7868
232.71013
73.348625
859.63464
335.51929
183.53494
1159.142
222.83463
240.54796
494.1655
1046.3666
1188.9111
103.08477
438.95151
311.38342
243.19418
82.083488
1237.9863
166.71887
88.179199
55.510246
409.11493
512.80908
209.67136
289.83844
2291.8916
81.811867
1337.6055
3937.6611
11031.36
745.9386
143619.48
3818.9751
309.85013
107.98416
2446.603
""
260.78827
222.26271
363.44543
135.84062
84.448608
131.19336
461.87753
70.477402
98.033417
140.32947
207.65002
123.33704
47.087666
143.37668
344.00034
39.073887
231.54985
95.537117
373.7149
393.41562
""
168.80597
""
""
67.827515
219.41013
18.83449
29.120476
106.89681
""
36.952202
67.211143
""
""
""
""
""
""
125.59399
""
""
""
""
""
""
""
""
""
""
24.116077
63.638935
33.221779
33.06308
""
423.00949
34.690914
""
""
""
""
29.456135
129.34981
149.9489
68.013939
451.72403
604.58063
""
26.247421
""
164.38197
93.058762
""
""
""
""
87.424561
41.577408
""
""
""
""
24.996897
""
737.90759
225.205
154.17155
559.35687
56.44067
290.16528
506.30304
187.2093
2229.988
75.154037
30.50684
263.56842
442.14569
""
""
""
""
1098.4524
935.16412
195.14043
23.626324
546.87561
778.62366
239.74011
52.454044
1260.0455
2418.5867
102.40041
930.78247
111.49178
143.82004
4576.2529
652.35883
119.79427
""
""
""
210.20236
5946.9312
""
""
7522.458
937.61914
231.67502
""
""
""
""
106.54237
""
65.324615
277.64853
1050.8174
66.226921
2354.1223
""
178.36731
9497.1885
43434.43
75.36731
""
1997.7384
490.57361
496.00226
56.03759
""
""
14.949012
""
""
327.06097
46.50605
""
610.35858
1592.4136
4292.437
345.99124
148.81888
130.31931
911.75092
498.11923
210.56183
8533.2578
232.59218
243.42067
17.300657
""
426.02444
90.747047
835.46155
674.11908
1068.0118
68.361595
854.63849
2054.5544
647.24982
4600.0361
167.1301
4762.9409
147.33199
198.31934
573.2146
85025.922
3314.8101
470.44196
4557.6978
339.58176
6407.7148
500.39084
5969.8149
12336.012
3913.7893
2346.2549
8249.5146
1105.262
231.33147
334.3197
""
4100.1006
3255.9287
620.55304
158.61961
1751.6299
861.4259
1247.2344
1895.7767
6776.2251
919.64966
1125.4171
35466.754
1013.4301
103885.52
2761.384
1802.1589
""
14646.147
2521.5391
1616.2878
1512.1815
2945.6138
2383.676
28541.85
131825.09
33390.953
4341.7827
9267.7715
166190.75
3843.6765
3068.2813
1623.4043
4501.8774
1071.0636
245.64038
3103.6599
4880.5815
7298.3135
2695.8687
767.02405
942.94647
4694.0659
252.51259
581.39899
2002.7802
429.40979
72.640968
620.17944
1374.2081
1510.5826
7199.457
1820.9128
6204.0928
40241.488
101383.29
1730.5382
6522.647
3204.6218
2408.4917
1563.5079
1009.5825
300.08591
809.76575
711.02026
524.66553
10137.988
252.68309
1332.1921
897.83496
991.0199
""
1869.6436
""
""
""
""
""
60.815884
97.21978
20.791218
43.2243
""
""
""
339.13364
30.275801
""
289.94955
""
200.48991
144.49181
241.82983
204.44975
""
""
""
630.16351
""
25.123491
143.37575
118.27816
156.49969
""
""
254.4566
243.69525
123.40716
170.33327
503.9964
""
5355.6899
525.24683
968.40228
3866.887
9771.9814
535.57568
175.188
2660.7109
31384.758
1169.478
102222.16
1117.2073
37625.402
2461.03
77.361633
2406.5974
3068.5193
336.901
2412.6826
1664.6051
2242.9297
1486.5502
6386.2964
2021.2756
""
813.5473
390.25073
54.875629
94.110367
""
2792.8997
16012.056
1211.375
3138.1936
""
""
151.58275
177.83897
55.795494
377.45718
1428.0924
""
61.349102
2546.6238
904.22168
2265.8594
358.72934
658.02856
33347.078
37957.336
96656.195
9226.123
49036.535
66975.586
934.50568
477.27005
115.57339
8418.9756
10514.191
66351.859
38976.051
""
450.93304
92252.813
26314.791
19502.48
820856.75
184.26091
137.6171
4424.2568
3536.0845
1625.553
1162.5206
1347.8864
14312.659
1567.8934
11026.271
460.78009
14274.862
9827.457
112.05379
""
1198.2026
""
""
""
1025.1733
225.62352
16988.365
