staycz_pooled_pooled_p50
0.65680367
0.67701072
0.48346561
0.66405696
0.74150068
0.52312797
0.62396914
0.61543304
0.62470758
0.64130646
0.75620848
0.50932419
0.63768423
0.64669961
0.73466271
0.54460853
0.69978672
0.52609301
0.56273276
0.56611258
0.64778483
0.73170412
0.56432825
0.49948853
0.70935273
0.67632943
0.56289059
0.66706175
0.61334825
0.66235936
0.68261343
0.3953923
0.67833823
0.66129148
0.64014888
0.68816775
0.75881767
0.57861084
0.67640847
0.78511804
0.57623851
0.7643131
0.7273736
0.55933005
0.69881094
0.45255947
0.6144855
0.66039085
0.72618181
0.50679296
0.65533322
0.72943449
0.579705
0.56479096
0.55014372
0.69604266
0.61481935
0.75032675
0.71481878
0.41553551
0.60202342
0.56844181
0.69120538
0.67694974
0.71890712
0.52160364
0.64089292
0.59612596
0.50648135
0.61110938
0.59395891
0.21625933
0.39835247
0.44623068
0.52634424
0.39370769
0.5262202
0.53080994
0.5723502
0.47918308
0.40617424
0.66735709
0.49792928
0.64851737
0.58180201
0.56738842
0.64827037
0.37370232
0.52002782
0.44005588
0.30245036
0.54211485
0.28726819
0.23567982
""
0.67042303
0.46693549
0.57336122
0.5032534
0.69058341
0.52208358
0.44448999
0.47561711
0.76475567
0.55042171
0.461945
0.68663394
0.74257064
0.70231545
0.51820415
0.57523286
0.50358307
0.49267381
0.54736954
0.71719629
0.57202768
0.52869076
0.52167624
0.49841368
0.42002615
0.52497202
0.68437099
0.51965672
0.63574201
0.49872512
0.70833492
0.66388494
0.68192422
0.56899977
0.5260902
0.41318175
0.49151284
0.56874055
0.71652251
0.5857234
0.46329919
0.60739732
0.70701361
0.72537154
0.54128903
0.64501208
0.57791591
0.55917531
0.5050832
0.55937457
0.5122965
0.65540665
0.45428988
0.70746905
0.44361234
0.65444392
0.62113994
0.5947358
0.69954419
0.72113186
0.52476376
0.67294341
0.50798911
0.39057076
0.55207014
0.54971582
0.56697351
0.48284155
0.73060632
0.3897405
0.62532163
0.69859439
0.45849639
0.60903227
0.52666938
0.71315515
0.70612526
0.46940199
0.75076497
0.68800801
0.48681667
0.61591101
0.4926492
0.47476855
0.51345611
0.55886692
0.52621555
0.71665066
0.57786506
0.54196799
0.694139
0.69588888
0.55800545
0.66070062
0.60119903
0.58569425
0.57812524
0.71900648
0.5004791
0.65930516
0.72910333
0.59804088
0.55659109
0.62988776
0.4467915
0.68651462
0.69147354
0.5356133
0.39883658
0.80337149
0.69806528
0.62076318
0.49548423
0.58934271
0.63115126
0.44344005
0.41212815
0.64015305
0.6778931
0.59690762
0.77347982
0.67538017
0.41232365
0.75264496
0.72357702
0.6501382
0.76286912
0.69375604
0.79315823
0.69132578
0.60041422
0.72393
0.6172815
0.65953737
0.66159207
0.5615263
0.3490206
0.43563259
0.66127974
0.65230578
0.65969616
0.61352611
0.53721273
0.32532868
0.69402474
0.55104131
0.72615647
0.69147867
0.59785348
0.76193523
0.44167778
0.71250588
0.45894265
0.31666723
0.50213277
0.60650957
0.69634193
0.34601364
0.38731146
0.6140185
0.52823025
0.42688048
0.5511989
0.46996081
0.56382012
0.78472078
0.39538106
0.67233992
0.48054093
0.62978572
0.57522243
0.53681731
0.49982134
0.73264766
0.32770059
0.36682713
0.34635869
0.41245019
0.25860921
0.739712
0.37400994
0.40808308
0.40154895
0.49666181
0.61185491
0.47395799
0.35846028
0.48926866
0.60475433
0.50410247
0.46835229
0.45245782
0.58222562
0.61782187
0.55834448
0.48746243
0.64302295
0.41658345
0.4810048
0.45627812
0.64299995
0.42482802
0.45775232
0.3998957
0.4357318
0.42127839
0.3359744
0.31307703
0.37562642
0.53128517
0.47620407
0.65112531
0.42648482
0.72442245
0.75470364
0.71046597
0.73933256
0.77741802
0.70689493
0.73017758
0.72719163
0.66553062
0.71250725
0.73403823
0.79808247
0.56408268
0.7607224
0.59532833
0.65798563
0.58869773
0.62805259
0.66316509
0.56830478
0.53321236
0.67024833
0.61137694
0.58753616
0.60587204
0.66826236
0.73333168
0.63780677
0.55674678
0.6170435
0.70669317
0.62846398
0.52804965
0.61295307
0.56102419
0.64525533
0.5387941
0.66170371
0.55962241
0.70903152
0.58119655
0.58664948
0.62288356
0.64346457
0.65828675
0.64751172
0.62595677
0.60525793
0.57044023
0.77145654
0.52692246
0.62986076
0.59787738
0.60216206
0.72400159
0.52800047
0.71559745
0.574637
0.60160464
0.66868901
0.63814306
0.63751215
0.68415821
0.69748724
0.64270413
0.53619379
0.66428071
0.60763985
0.63919258
0.60103458
0.62085885
0.59689397
0.60671145
0.57845128
0.63867831
0.58724231
0.67715621
0.63843524
0.61151063
0.62194479
0.68240947
0.70178729
0.51609844
0.55749846
0.69159091
0.62150514
0.68680894
0.52998936
0.69252914
0.67805719
0.67003465
0.60194921
0.65811586
0.57834935
0.58348697
0.69806224
0.61172873
0.44017142
0.5401563
0.62948257
0.69154441
0.74651784
0.63012654
0.67247903
0.47911617
0.74758595
0.72357512
0.61266446
