kfr_imm_asian_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073272184
""
""
""
""
""
""
""
0.068577804
""
""
""
0.047910023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034615878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022546349
""
""
0.036800321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084220715
""
""
""
""
""
0.049223468
""
""
""
""
""
0.076604828
""
""
""
0.0094196089
""
""
0.054088175
""
""
0.015669318
""
""
0.01500955
""
""
""
""
0.023754911
0.061657868
""
""
0.0039797304
""
0.059367534
""
""
0.02561448
""
""
0.029327048
0.068994381
""
0.0061610606
0.054977447
""
0.017046154
0.011518915
""
0.01358636
0.008570306
0.0088915769
0.015993077
0.072983161
0.012874404
0.038666725
0.0073500993
0.064069889
""
""
""
0.021626584
0.038258027
0.026169488
0.034444876
""
""
0.032748494
""
0.022488791
0.043781213
0.048738506
0.037954897
""
0.034583323
""
""
""
0.078924879
""
""
""
""
""
""
""
""
""
0.033437632
""
0.080921575
""
""
0.048695698
""
""
""
""
""
""
""
""
0.0494541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02936298
0.036226515
""
""
0.037998963
0.080255777
0.081056274
""
""
0.045011215
""
0.038319875
0.080432326
""
0.064989805
""
0.046210896
0.022769196
""
""
""
0.072051637
""
""
""
""
0.032449119
0.043680493
""
""
""
""
""
""
""
""
""
""
""
0.029139884
""
""
""
""
""
""
0.080645338
0.077461973
""
""
""
""
""
""
0.022624198
""
""
0.064670295
""
0.022554757
0.056139406
0.033553902
0.053513244
0.029950518
0.061568379
""
""
0.083037801
""
0.079879925
0.04606045
""
""
""
""
0.063952237
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05067018
""
""
""
""
""
0.032172043
""
0.036244404
""
""
0.072536804
""
""
""
""
""
""
""
0.023914395
""
""
""
""
""
""
""
""
""
""
""
0.082329132
""
""
""
0.034923662
""
""
""
""
""
""
0.018096771
""
""
""
""
""
""
""
0.079786636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10666248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08428856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047738556
0.010097709
0.050063688
0.038622856
0.081609234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063566528
""
""
