has_dad_natam_pooled_mean
0.81167275
0.6484791
""
0.78069973
0.67141485
""
0.71280402
""
""
0.75598592
0.6515314
0.74758661
""
0.81765288
0.70714545
""
0.6989361
0.80098271
0.87682688
0.73467702
0.69959611
0.70987517
0.76494122
0.64583254
0.69438893
0.78226203
0.75143909
0.80181736
0.7629658
""
0.68643355
0.69886994
0.79127836
0.78584069
0.69723552
0.77425641
0.78116524
0.8597526
""
""
0.66317612
0.87795722
""
""
""
""
0.76821238
0.87136662
0.83613372
0.65756404
0.86312294
0.79155749
0.86357349
""
""
0.8081882
""
0.87445241
""
0.67601383
0.89828247
0.80823088
""
0.89785105
0.92400694
0.87637806
""
""
""
""
""
""
""
0.81110883
0.62246442
""
0.80435979
0.94806314
""
0.68434924
0.66461915
0.80325723
""
0.84888965
0.74026901
0.8558476
0.82811165
0.87799591
0.89244032
0.89924288
0.8473739
""
0.77426839
0.71808851
""
""
0.79812628
0.73387653
0.74229145
0.81311768
0.81248617
0.64333791
0.70318431
0.77422345
0.79854918
0.74734545
0.77602458
0.79725766
0.81531394
0.77683932
0.80242211
0.68297768
0.81288445
""
0.84057754
0.7988826
0.84195
""
""
""
0.85893041
""
""
0.84128994
""
0.71215117
0.86429191
""
""
""
0.72566068
0.88378352
0.6804325
""
0.77276468
0.82910979
0.84428948
0.68769503
""
0.76768702
0.78519291
0.82638514
""
""
0.89690405
""
0.87429899
0.61591667
""
0.66706252
0.94263184
0.80721337
0.86087447
""
0.82895792
0.80290163
0.80815053
0.81426531
0.90509093
0.89001125
""
""
0.84606779
0.68685538
""
0.73329091
0.74066365
0.77743113
0.74451905
0.81888932
0.73981291
0.76989996
0.7041142
0.82048196
0.71029508
0.78532177
0.79861325
0.74124843
0.65322453
0.80061239
0.77049047
0.85745567
0.79976398
""
""
0.80655336
""
""
0.73203915
""
""
0.75637633
0.79819489
""
""
0.88381553
0.81191266
0.79674143
0.7588703
""
0.70561087
0.71473265
0.70883679
0.84357572
0.82797515
0.81028879
0.74866772
0.93517971
0.85382807
0.83759779
0.81597698
0.83988172
""
""
0.80004448
0.79693747
0.83568239
0.69699436
0.90191495
0.79829383
""
""
0.92138511
""
0.76320362
0.77539212
0.75058192
0.84612662
0.76924658
0.79211479
0.72359055
0.81829107
""
0.85557795
""
0.85744214
""
0.76971388
""
""
0.68282038
""
0.86356741
0.77349561
""
""
0.8027845
0.75722331
0.48651916
0.77787465
0.76037401
0.69384563
0.69739938
""
0.89169246
0.79099649
""
0.78228968
""
0.74346304
0.84394747
0.72795504
0.81871599
0.81107056
0.83791059
0.58927524
0.71673924
0.68035942
0.69762462
0.76146162
0.65029359
0.88622403
""
0.77324831
0.66639829
0.75809348
0.79050452
0.83586895
0.81963724
0.83210135
0.6891129
""
""
0.7066434
0.74511302
0.70946622
0.68708092
0.72895861
0.68688565
0.75821608
0.71389252
0.70182782
0.72296858
0.59565443
0.47647938
""
0.67887574
0.80474722
0.51681906
0.55361813
0.60024476
0.67781752
0.56186348
0.66060543
""
""
""
0.78688544
0.66371006
""
0.78971118
0.78777075
0.75002098
0.87282658
0.81766957
0.69190884
0.71074468
0.70553684
0.81176049
0.67633879
""
0.72966129
0.83996534
0.74559045
""
0.72498035
0.7289024
0.72199106
0.93635857
0.78187376
""
0.74353182
0.8264032
0.72081
0.80840605
0.74762183
0.87069732
0.8167631
0.93988913
0.76720643
""
""
0.73323417
0.86393994
0.77349234
0.62295663
0.93656188
0.74808097
0.49115473
0.92277992
0.88834465
0.91608554
0.72913778
""
0.85008579
0.73228145
""
0.80200207
0.781928
0.81768578
0.70402503
0.6957801
0.69903225
""
0.70431715
""
""
""
""
""
""
""
0.63719982
""
""
""
0.54693991
""
0.6290856
0.61458439
""
""
""
""
""
""
0.65634441
""
0.85053694
""
0.79097569
0.65561825
0.74033874
0.72333395
""
0.58505559
0.75785565
""
0.61305213
0.6626845
0.62846106
0.6801821
0.58474445
0.72191519
""
0.5988124
0.69679111
""
0.85905486
""
0.80310208
0.79794878
""
""
""
0.93261355
0.6769132
0.46830815
0.33419406
0.54512054
0.60539651
""
0.69519031
""
0.57008141
0.68623501
""
0.42647621
""
""
""
""
0.70759636
""
""
""
0.57571846
0.67294103
0.55172026
""
0.56165063
0.66379356
0.83794123
""
0.59339893
0.66735911
0.75935948
""
""
0.64690661
0.58696365
0.52783674
0.61243796
0.82104373
""
0.64391255
""
""
""
0.64642256
""
""
0.78693241
""
""
0.69377494
""
""
""
""
""
""
""
""
""
""
""
""
0.7904228
""
0.70822257
0.72485453
0.691383
""
""
0.7302289
0.83559549
0.83288169
""
""
""
""
""
""
0.89392316
0.57412851
""
0.83984244
0.72531688
0.77980161
0.77848274
0.86143553
0.79130161
0.8299309
0.8048349
0.83399945
0.7557556
0.80255282
0.9263981
""
""
0.82951844
0.66217905
0.83685261
0.75291955
0.81665915
0.89657027
