kir_26_black_male_n
522.0
180.0
24.0
1701.0
3188.0
690.0
8212.0
102.0
33.0
2898.0
2270.0
12865.0
22.0
240.0
1391.0
""
""
794.0
""
1216.0
7733.0
8255.0
2736.0
3318.0
11262.0
1057.0
2548.0
5527.0
14567.0
1247.0
2016.0
1450.0
11993.0
7504.0
2626.0
3822.0
1654.0
1941.0
855.0
1078.0
10277.0
2015.0
657.0
166.0
1318.0
1944.0
20800.0
2336.0
11071.0
2428.0
3419.0
5783.0
3928.0
339.0
376.0
8594.0
931.0
146.0
211.0
3044.0
1298.0
6115.0
473.0
283.0
52.0
126.0
""
49.0
70.0
39.0
1896.0
2582.0
4058.0
2319.0
1118.0
105.0
1874.0
457.0
443.0
21065.0
2710.0
454.0
101.0
694.0
7546.0
323.0
364.0
2075.0
3577.0
796.0
795.0
78.0
61.0
2707.0
27.0
""
289.0
1280.0
10430.0
3573.0
2169.0
33163.0
9671.0
1921.0
2346.0
10977.0
2450.0
10856.0
1065.0
1315.0
2014.0
4008.0
10811.0
1365.0
7849.0
6117.0
8189.0
600.0
401.0
665.0
2944.0
951.0
944.0
1946.0
1263.0
5608.0
5542.0
966.0
1259.0
1212.0
44134.0
1654.0
1630.0
615.0
675.0
1591.0
4308.0
5434.0
1081.0
1912.0
4279.0
890.0
561.0
879.0
3625.0
998.0
2231.0
2336.0
1914.0
1818.0
330.0
11283.0
4084.0
1371.0
4015.0
7251.0
932.0
6370.0
748.0
197.0
51.0
35.0
1922.0
24990.0
475.0
44018.0
36.0
""
""
494.0
35927.0
1528.0
41.0
1778.0
83.0
29.0
1757.0
3213.0
37.0
""
23.0
31.0
5458.0
123.0
183.0
8745.0
84.0
34.0
1935.0
35.0
143.0
927.0
5744.0
29.0
190.0
255.0
206.0
623.0
3261.0
77.0
3137.0
613.0
48.0
327.0
1024.0
1887.0
8783.0
91.0
275.0
529.0
152.0
710.0
""
33.0
5537.0
1322.0
1391.0
16030.0
95.0
180.0
181.0
137.0
196.0
94.0
7831.0
592.0
132.0
230.0
6408.0
2665.0
779.0
1485.0
""
178.0
""
346.0
""
600.0
""
38.0
284.0
167.0
465.0
739.0
107.0
245.0
1488.0
2249.0
61.0
284.0
7891.0
345.0
77.0
""
377.0
52.0
49.0
1833.0
64.0
957.0
269.0
869.0
1275.0
2617.0
2430.0
74082.0
2685.0
28460.0
36964.0
4489.0
3443.0
962.0
373.0
56.0
""
""
234.0
98.0
""
68.0
2098.0
""
""
9362.0
489.0
32.0
1384.0
10868.0
101.0
""
""
""
""
24.0
""
""
""
59.0
35.0
106.0
6119.0
""
""
192.0
""
24.0
""
38.0
499.0
""
191.0
233.0
34.0
49.0
127.0
130.0
""
68.0
73.0
108.0
28.0
836.0
47.0
61.0
23.0
475.0
1661.0
134.0
151.0
962.0
52.0
1425.0
1715.0
9578.0
801.0
54045.0
1862.0
394.0
42.0
18333.0
81.0
98.0
935.0
938.0
208.0
""
""
""
""
56.0
378.0
433.0
393.0
51.0
194.0
641.0
43.0
668.0
88.0
1262.0
361.0
""
100.0
""
""
96.0
66.0
23.0
""
""
""
""
23.0
""
""
""
""
""
""
99.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
135.0
""
""
""
""
""
""
""
""
""
87.0
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
26.0
""
""
""
54.0
856.0
""
""
""
127.0
""
""
""
""
""
130.0
""
""
44.0
""
""
""
""
139.0
""
338.0
""
""
2695.0
""
""
""
""
""
""
1964.0
""
""
104.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
152.0
4811.0
""
""
30.0
21.0
79.0
""
""
""
""
""
""
88.0
""
""
737.0
857.0
1856.0
58.0
46.0
26.0
37.0
239.0
427.0
9473.0
195.0
91.0
""
""
841.0
""
302.0
35.0
167.0
""
116.0
528.0
492.0
183.0
103.0
3173.0
223.0
""
131.0
1464.0
177.0
""
""
""
95.0
""
200.0
1003.0
196.0
61.0
556.0
88.0
""
""
""
131.0
33.0
""
""
60.0
""
""
26.0
436.0
184.0
53.0
4303.0
27.0
5032.0
49.0
39.0
""
724.0
48.0
""
""
""
""
31.0
196.0
820.0
1099.0
1422.0
32372.0
4754.0
1192.0
758.0
253.0
20.0
""
""
50.0
""
97.0
39.0
51.0
504.0
21.0
""
604.0
24.0
""
64.0
82.0
""
1740.0
610.0
3355.0
9392.0
22462.0
907.0
2468.0
2392.0
1981.0
1332.0
217.0
39.0
236.0
66.0
121.0
5180.0
57.0
411.0
1150.0
239.0
""
851.0
""
""
""
""
""
""
""
""
""
""
""
""
329.0
""
""
70.0
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
22.0
24.0
""
""
38.0
""
1552.0
""
37.0
""
47.0
""
""
""
777.0
""
5081.0
""
1442.0
47.0
""
33.0
101.0
""
48.0
38.0
20.0
""
173.0
""
""
24.0
""
""
""
""
63.0
651.0
25.0
63.0
""
""
""
""
""
22.0
61.0
""
""
68.0
41.0
51.0
""
38.0
1009.0
1439.0
2095.0
333.0
6681.0
2771.0
""
""
""
424.0
299.0
14832.0
5492.0
""
""
5990.0
253.0
516.0
39860.0
""
24.0
33.0
22.0
294.0
""
58.0
2054.0
""
333.0
""
116.0
182.0
""
""
36.0
""
""
""
66.0
24.0
6911.0
