two_par_hisp_male_mean_se
0.060239471
0.040346891
""
""
0.052501995
""
""
0.035878718
""
""
0.074966617
""
""
""
""
0.036029421
0.083052829
""
""
""
""
0.071173653
0.031250924
0.101731
0.053565178
0.070989698
0.11441855
0.05962744
""
0.070881791
0.078816667
""
""
""
0.051663052
0.088758692
0.024977617
""
0.079326183
0.095025167
0.047892191
0.063143387
""
""
0.024114106
""
""
0.041981168
0.027177617
""
0.032423444
0.042640865
""
""
""
""
0.058440212
0.076871991
0.038686145
""
0.085873835
0.094198957
0.052091789
0.10328627
""
""
""
""
""
0.014735206
""
""
""
""
0.021777917
""
""
0.059855402
0.058751307
0.09431389
0.084385186
""
""
0.056275442
""
""
""
""
""
""
""
""
""
""
""
""
0.060326453
0.010604134
0.018541271
0.024084281
0.021249816
0.030900393
0.039083593
0.0028831903
0.01488327
0.022678049
0.0044523273
0.010497374
0.010703313
0.016663406
0.0075094118
""
0.083048835
0.071766481
0.017982323
0.10143717
0.093703419
""
0.055154119
""
0.082847454
""
""
""
""
0.096601851
0.058490798
0.043590099
0.068924598
""
""
0.095001966
""
0.052323591
0.068447784
""
0.044432122
""
0.068741083
0.058113728
0.10501809
0.086052284
0.077504158
""
""
0.061448324
0.049936574
""
""
""
""
""
0.1046815
0.050613899
""
""
0.075787947
0.064022586
""
""
""
""
""
""
0.12372474
""
0.092238314
0.08516445
0.046268988
""
0.02079805
""
0.087955326
0.044314798
""
""
0.026228659
0.044925489
""
""
0.065237366
0.096270174
0.020634579
0.057693776
""
0.058403082
0.0043813409
""
0.037597004
0.013148382
0.033461597
0.028119562
0.0052699735
0.040077306
0.015888521
0.003831544
0.026662165
0.025954237
0.0054575037
0.049096152
0.0042705028
0.0092672296
0.027969552
0.036353275
0.0011826585
0.0088799829
0.015680511
0.048380636
0.02013691
0.0068224561
0.06509576
0.083751783
0.0051556784
0.012665151
0.025109066
0.0026693137
0.011619604
0.053749342
0.0027379442
0.004969365
0.011515336
0.0024439939
0.0026481461
0.0070758988
0.0050426135
0.010855206
0.0055773845
0.006081155
0.003632104
0.0078058243
0.018801926
""
0.03335828
0.0071948026
0.008542249
0.0053205015
0.014404408
0.022787791
""
0.005079722
0.027335646
0.004190464
0.010163502
0.018601658
0.0064719124
0.026440002
0.0080818469
0.065571427
""
0.052241329
0.012850113
0.026658664
0.050109703
""
0.10263535
0.044914328
0.065485477
0.07230477
""
0.030008307
0.0054948516
""
0.015628258
0.052139886
0.050626609
0.0074782278
0.031252272
0.028452042
""
""
0.10776228
""
0.039905645
""
0.0077543384
""
0.069757089
0.041642543
0.0286991
0.013150442
0.026771247
""
0.03787842
0.017967124
""
0.048056923
0.03854765
0.028474335
0.022717483
0.021550922
""
0.053952329
0.055681985
""
0.031047922
0.0088552767
0.068197936
0.027420184
""
0.06283766
""
""
0.097005956
""
0.056524258
0.065582491
0.0097990949
0.061085351
0.0075631631
0.0077782343
0.028967794
0.029248811
0.008610745
0.019147033
0.030818369
0.026436778
0.027373262
0.013778539
0.031309418
0.011001916
0.02092189
""
0.025067152
0.098270006
0.010870652
0.0040527284
""
0.023669286
0.029009454
0.018429292
0.012165874
0.047019769
0.041691203
""
0.010382512
0.019750154
0.031604733
""
0.053307023
""
0.077949218
""
""
0.032055631
0.021655969
0.01932288
0.021603685
0.0052654929
""
0.024696723
0.067011453
""
""
0.016633511
0.010122303
0.024898993
0.057759803
""
""
0.014682524
0.015428012
0.024094362
0.0021757539
0.019908775
0.052850101
0.017294513
0.02540132
0.005019953
0.0080881109
0.0059405114
0.012673952
0.010090845
0.0094142202
0.040955424
0.023429519
0.013776946
0.021769028
0.016371384
0.0083716149
0.057007104
0.059573106
0.0960728
""
0.010871718
0.084127486
0.056396622
0.087109976
""
""
""
""
0.10219032
0.11274001
0.052771877
0.043958545
0.095568478
""
0.046521325
""
""
""
0.053528477
0.082870476
0.10290296
0.096984677
""
0.04438737
0.1179807
0.047459081
0.070884764
""
0.024342783
0.024404487
0.11176332
0.027486321
0.038429059
""
0.018655444
""
0.012774828
0.060798001
0.056757528
0.02651483
""
0.037078414
""
""
""
""
0.092352964
0.012799433
""
""
0.051929668
0.035214745
""
""
0.073378704
""
""
""
""
0.021317353
0.044820454
0.03388451
""
0.01365441
0.091949813
""
0.048965227
0.043316908
0.089601874
""
0.010380369
0.049768813
0.016491827
""
""
0.062777646
""
""
0.027697975
0.024986247
""
0.052291434
""
""
""
""
""
""
""
""
0.0786274
0.077024594
0.020277701
""
0.11566214
0.039748508
0.084519148
""
""
""
0.084518015
""
""
""
0.10166944
""
""
""
0.051006425
0.018754737
0.057351165
0.07427375
""
0.042523224
0.064941026
0.067702316
""
""
0.051735103
""
0.11279903
""
""
""
0.021343566
0.045425586
""
""
""
0.0748576
""
""
0.071127824
""
""
0.088178806
""
""
""
0.069816753
0.052708659
0.063487723
""
""
0.072337352
""
""
""
""
0.071388528
0.053049184
0.093042716
""
""
0.088404872
""
""
0.11238821
0.017656351
""
""
""
0.098627612
0.019567922
0.0075065717
0.031777486
0.0205091
0.017116588
""
0.024996549
0.075298555
""
0.027329031
0.10173444
""
0.050931696
0.025649905
0.080602124
