working_natam_pooled_p75_se
0.088189624
0.14624238
""
0.069051795
0.076994337
""
0.040434275
""
""
0.10378993
0.058422014
0.036117341
""
0.11674959
0.078941941
""
0.054051574
0.079126067
0.20034571
0.052871726
0.078662969
0.014739801
0.050970662
0.098858505
0.038237777
0.064314313
0.043885697
0.053079318
0.037427738
""
0.13250102
0.11070548
0.039091144
0.052197382
0.072819173
0.055445012
0.23200338
0.25361985
""
""
0.065068193
0.20399523
""
""
""
""
0.039123543
0.033773828
0.052420486
0.082886018
0.051681027
0.069827303
0.09085729
""
""
0.055088528
""
0.087508954
""
0.14986274
0.19444384
0.047624186
""
0.12195295
0.19221854
0.085415155
""
""
""
""
""
""
""
0.18804449
0.22652149
""
0.13038222
0.284033
""
0.047811728
0.16795053
0.21547718
""
0.050017904
0.0398973
0.17832123
0.16498671
0.088296227
0.024623021
0.049807303
0.099917568
""
0.21254292
0.091898687
""
""
0.093665399
0.088732012
0.038149603
0.066714682
0.062652849
0.040782597
0.052782878
0.059311837
0.055546157
0.035718426
0.066766441
0.037744425
0.14013398
0.093080021
0.086123817
0.1232376
0.058435824
""
0.050308604
0.064152136
0.073864214
""
""
""
0.12297942
""
""
0.1598129
""
0.079068042
0.092419036
""
""
""
0.029902991
0.14598256
0.15172921
""
0.12085903
0.080979034
0.062592588
0.070480958
""
0.16187952
0.07094457
0.086828753
""
""
0.10412672
""
0.070966683
0.055397224
""
0.17493206
0.12146614
0.053071115
0.12253283
""
0.037147198
0.044718325
0.082360253
0.092763431
0.16603644
0.087761492
""
""
0.061746754
0.031473417
""
0.018447334
0.045333106
0.087389693
0.026914936
0.056883827
0.019544626
0.053754058
0.058237754
0.053711008
0.094909079
0.08063665
0.048318561
0.031356998
0.067884818
0.054129485
0.12653027
0.058305617
0.055008896
""
""
0.045830626
""
""
0.098579764
""
""
0.11940255
0.055631131
""
""
0.16229692
0.070656046
0.080299921
0.060276259
""
0.050649252
0.096930586
0.13273457
0.043217655
0.08775457
0.051510707
0.047320422
0.16884166
0.05556256
0.086198732
0.13496214
0.091908157
""
""
0.054605447
0.083028384
0.057396628
0.03773177
0.19381809
0.091796763
""
""
0.088292614
""
0.043286707
0.099818066
0.19828784
0.12960972
0.057134703
0.079718441
0.07792405
0.09144026
""
0.17679651
""
0.20071101
""
0.13676468
""
""
0.14972785
""
0.18851435
0.10636263
""
""
0.094446607
0.043470111
0.10939457
0.10397592
0.026503459
0.10086371
