jail_pooled_male_p25_se
0.0022621953
0.0034794726
0.0064446433
0.0022062531
0.0034535914
0.0077057625
0.002237506
0.0049425452
0.0063167647
0.0038668665
0.0032110445
0.0020939303
0.0045219343
0.0040141968
0.0034327973
0.0073932307
0.0022250104
0.003137324
0.0063239527
0.0061590616
0.0022315353
0.0022272523
0.0036055825
0.0040478567
0.0020464002
0.0067615965
0.0036875482
0.0025301178
0.0020941535
0.0046247886
0.005539929
0.0052461969
0.0027252848
0.0030630962
0.004629124
0.0023662425
0.0040232362
0.0039272225
0.0065018642
0.0067094113
0.0023596624
0.0039440617
0.0063468991
0.01203707
0.0055554397
0.0050358563
0.0016089559
0.0035232378
0.0022693973
0.0040825335
0.0033291818
0.0022739731
0.003648056
0.0087821204
0.0098112999
0.0027879202
0.0069126873
0.010847921
0.013632634
0.0045202952
0.0060892911
0.0024831521
0.0088507347
0.0044035269
0.0032537116
0.0042081932
0.0055566193
0.0048437826
0.0038768193
0.0039801151
0.0056909053
0.004409886
0.0041635018
0.0047172182
0.0060305181
0.0063606324
0.0041163969
0.0040619448
0.0076649995
0.0019518897
0.0044462732
0.0039154412
0.003440324
0.0050967522
0.0022418092
0.004318737
0.0040969122
0.0034591423
0.0029494781
0.002912215
0.0028828869
0.0057594585
0.0053900103
0.002813604
0.0039059205
0.0061836541
0.0039318614
0.0030154411
0.0012994056
0.0024299307
0.0024776219
0.00072565681
0.0016450237
0.0023462886
0.0028025019
0.0013622371
0.0022562931
0.0021003284
0.005175841
0.0031230894
0.0043047313
0.0035059736
0.0026604405
0.006407198
0.0028116156
0.0021802918
0.0027108171
0.009596684
0.010443388
0.0093906559
0.0038935172
0.0057915943
0.0063963775
0.0055679674
0.0062295725
0.0035169132
0.0032725497
0.0061975829
0.0075810147
0.0074995859
0.0013438233
0.0054644472
0.004830604
0.0060774707
0.0036004076
0.0043719886
0.0028461474
0.003563314
0.0068189707
0.0056664348
0.0034722688
0.0046484955
0.0091356812
0.0070419647
0.0041170944
0.0084048482
0.0037289055
0.0044414653
0.0059078326
0.0059362361
0.0037287544
0.0021155444
0.0033905089
0.0057511637
0.0022052017
0.0023945489
0.0063382247
0.0033315588
0.0059005972
0.0044613765
0.0085380403
0.0062678279
0.005734033
0.001810512
0.009870098
0.0011301906
0.0043274313
0.0052523664
0.0066392268
0.0033678573
0.0010887029
0.0035798075
0.0040656971
0.0028381222
0.004280901
0.005710308
0.0030403724
0.0020098491
0.0042733238
0.0059659029
0.0042307209
0.0041174516
0.0018998546
0.0050546043
0.0068857512
0.0017715445
0.0058967452
0.0049675838
0.0027557404
0.0084615499
0.0052729365
0.0032959599
0.0022031127
0.0081884582
0.005771236
0.0038517562
0.0030521685
0.0037832486
0.002361408
0.0058766147
0.0031736526
0.0032228855
0.0058533698
0.0054402663
0.0035128684
0.0036714531
0.002321414
0.0051232665
0.0033685351
0.0037791093
0.0033337567
0.0031113306
0.0055204192
0.008837102
0.0026958922
0.0019821113
0.0030958403
0.0015313084
0.002837226
0.0024612125
0.0043426636
0.0018303561
0.0032256744
0.0038899148
0.0017118604
0.0031179329
0.0035408319
0.0023111107
0.0013397016
0.0020387284
0.0021162799
0.0036094233
0.0047338558
0.0029974328
0.0051727081
0.0043716226
0.0055482555
0.0032483637
0.0025519212
0.0033556025
0.002924674
0.0046168398
0.0049130856
0.0030199764
0.0035618218
0.006600339
0.0050506322
0.0019100663
0.0030621369
0.0027624806
0.0015913061
0.0027867001
0.0029756047
0.01046825
0.0023786051
0.003767642
0.0026878493
0.002237452
0.0037433328
