coll_hisp_female_mean_se
""
""
""
""
-0.0067143245
""
""
0.11168041
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076690517
""
""
""
""
""
""
""
0.074937053
""
""
""
0.07221172
""
0.071167856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044741619
""
""
""
""
0.04915756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032862853
0.057058237
0.044362336
0.053069625
""
""
0.0074050711
0.038597554
0.076032668
0.011517068
0.028136922
0.034483545
0.046634231
0.019483045
""
""
""
0.040317744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065701433
""
""
""
""
""
0.03897645
""
""
""
""
""
0.059498452
""
""
""
0.013046555
""
0.1050094
0.03342469
""
0.059415735
0.015396613
""
0.050235208
0.0094745466
0.069147341
0.073918127
0.017827062
""
0.011291237
0.023098189
""
0.10597812
0.0031661333
0.020884443
0.055211373
""
0.045897461
0.018097194
""
""
0.012848032
0.034633581
0.091882668
0.0074351546
0.037506487
""
0.0073980726
0.014107176
0.028802844
0.0068942327
0.0076103099
0.022537479
0.01293139
0.033420876
0.017718298
0.016541667
0.010662364
0.02082777
0.054261927
""
0.093510419
0.022101827
0.024190105
0.013107761
0.033660803
0.054786451
""
0.013314503
0.084995523
0.012216458
0.028644104
0.05145634
0.016188815
0.083156511
0.023582822
""
""
""
0.037264273
0.084298201
""
""
""
""
""
""
""
0.05965827
0.011903564
""
0.058578912
""
""
0.022847984
0.1010837
0.071325794
""
""
""
""
""
""
0.023533721
""
""
""
0.070397146
0.040443279
0.054313254
""
""
0.043578316
""
""
""
0.10139284
0.048590045
0.051954307
""
""
""
""
0.090524547
0.02169947
""
0.089524895
""
""
""
""
""
""
""
""
0.022701595
""
0.022854015
0.022282289
0.089969717
0.089385048
0.026797624
0.057320707
0.088251255
0.070462443
0.067832977
0.038648609
0.068342663
0.033768352
0.065634608
""
0.091315903
""
0.039005376
0.013859693
""
0.07839603
0.097619727
0.073717996
0.030414827
""
""
""
0.031068437
0.05338271
0.097419769
""
""
""
""
""
""
0.066582412
0.066847235
0.051500194
0.059081219
0.016422091
""
0.070526011
""
""
""
0.051235683
0.029355599
0.078185745
""
""
""
0.035353359
0.043839138
0.078733847
0.0073352549
0.055803578
""
0.065194882
0.045298953
0.015854128
0.025696913
0.01820951
0.039524116
0.034796372
0.029217117
""
0.077144764
0.044511244
0.088642001
0.045916773
0.030671613
""
""
""
""
0.036117915
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09006004
0.11424982
""
""
""
""
0.049110934
""
0.044230074
""
""
0.10133491
""
""
""
""
""
""
""
0.038732298
""
""
""
""
""
""
""
""
""
""
""
0.08802034
""
-0.0063327649
""
0.043552797
""
""
""
""
""
""
0.036581211
""
0.03882093
""
""
""
""
""
0.10282733
0.073794387
""
""
""
""
""
""
""
""
""
""
""
""
