has_mom_pooled_female_p75
0.97410011
0.97755849
0.97887605
0.96756983
0.97212434
0.97567123
0.96779603
0.98561412
0.98696798
0.96703607
0.97334456
0.96434689
0.98812801
0.97384912
0.97461408
0.98231578
0.97661734
0.97381324
0.96702659
0.94370335
0.95840049
0.96604103
0.95926332
0.952528
0.96433741
0.95034045
0.98036879
0.97206599
0.96418834
0.95765215
0.96972626
0.97182161
0.96190053
0.96539545
0.95387375
0.95894718
0.95641637
0.97299027
0.94481534
0.93782353
0.95238107
0.95739007
0.96016788
0.94571584
0.94233179
0.93784988
0.94318753
0.96046591
0.94963896
0.97397977
0.95487106
0.95813018
0.95002538
0.98821527
0.97971767
0.94868791
0.96016914
0.96403968
0.98269999
0.94257218
0.95747662
0.96759093
0.96714747
0.98396105
0.96970928
0.97082102
0.97286904
0.96639264
0.98404002
0.98307151
0.96036941
0.95469445
0.93385565
0.96689266
0.95471686
0.98587388
0.97547954
0.98023146
0.98695612
0.94639695
0.95480067
0.96566445
0.97630972
0.96518612
0.96128672
0.97468328
0.97507322
0.96852791
0.96208251
0.97080666
0.96810728
0.9744733
0.97878236
0.9614951
0.97120738
0.98012251
0.97151542
0.97314322
0.95363045
0.96043319
0.96042615
0.93683738
0.94960952
0.95305926
0.95267963
0.95752186
0.95053387
0.96033353
0.94514292
0.96254873
0.95843917
0.96570569
0.96203828
0.9342308
0.95845723
0.97067851
0.95649487
0.93491113
0.92299879
0.95396155
0.96584058
0.95273441
0.93689758
0.96763146
0.95674551
0.94908589
0.95375407
0.95404875
0.94165224
0.93480521
0.95368963
0.95916653
0.96232438
0.96183443
0.97137141
0.94838423
0.96292645
0.95869023
0.94838268
0.94725847
0.95838457
0.96923667
0.94175166
0.96013677
0.94116348
0.94362473
0.96754491
0.95888048
0.94887769
0.9473787
0.96464509
0.95272624
0.94868076
0.89090228
0.96134418
0.95360017
0.95637065
0.9494189
0.96346992
0.97657764
0.9598667
0.97297931
0.96606296
0.95233083
0.95445639
0.94775921
0.97000057
0.97293848
0.97567034
0.96590585
0.95038086
0.96003193
0.97385448
0.95908594
0.9726029
0.968135
0.96384919
0.96860754
0.9800719
0.97949594
0.97464544
0.97294784
0.95219439
0.95366395
0.95843267
0.95538777
0.9663583
0.9625802
0.96754175
0.96099412
0.96486884
0.97464132
0.95962644
0.96225905
0.97520953
0.96490067
0.95817369
0.9594326
0.94432425
0.95081884
0.95919925
0.96900427
0.96824574
0.95919186
0.95148629
0.96492535
0.95302969
0.96670949
0.96584398
0.96340585
0.95629919
0.96869165
0.98430347
0.97149801
0.94085276
0.95416313
0.9387967
0.94902647
0.96587449
0.95836306
0.94540626
0.96548152
0.95978558
0.96006417
0.9515335
0.95653099
0.97822541
0.97911853
0.97539067
0.95689034
0.97197539
0.97373474
0.96797395
0.96883541
0.99595606
0.96870559
0.95903248
0.96349818
0.96942067
0.96604204
0.96305418
0.97963142
0.98131031
0.97099566
0.97656608
0.96864361
0.96365118
0.96327144
0.96600807
0.96969903
0.95763838
0.96472335
0.97226906
0.97594285
0.96872932
0.9619717
0.96232367
0.9608472
0.97628456
0.97021061
0.9778232
0.96814185
0.97498065
0.97282332
0.95208651
0.92351437
0.9556042
0.94721764
0.95768571
0.95434684
0.96578306
0.95643234
0.96410865
0.9602263
0.97685009
0.97924685
0.96324074
0.96323693
0.96569097
0.96576697
0.96284026
0.93867666
0.96787274
0.95764953
0.96014762
0.96761709
0.9551844
0.95462251
0.9712972
0.97793132
0.98373216
0.98186433
0.97648752
0.97536665
0.95513034
0.97864485
0.98792833
0.97580582
0.97157782
0.97523481
0.96000147
0.96536475
0.9663403
0.97163105
0.98169816
0.97881448
0.98282307
0.97583151
0.96002537
0.9780643
0.96094286
0.96166748
0.96608269
0.97081143
0.96278131
0.95915973
0.98142326
0.9696191
0.97362149
0.96588326
0.97574562
0.96795636
0.97704774
0.97394842
0.97654241
0.95664936
0.96144515
0.95532501
0.95778632
0.95057487
0.95482385
0.95468187
0.95165753
0.95497113
0.96368086
0.94815546
0.95603126
0.97162598
0.96748459
0.95620286
0.98256564
0.97390181
0.96545416
0.95874077
0.9723708
0.98002893
0.99265182
0.99048948
0.96430379
0.97875673
0.97176802
0.96620375
0.96652108
0.97577381
0.97450507
0.96951562
0.96593481
0.9666689
0.97320122
0.9578687
0.97316837
0.99096489
0.96606976
1.0016613
0.95531011
0.96102244
0.98073882
0.96745831
0.97824419
0.98932499
0.98154068
0.98623657
0.97619456
0.99590677
0.9577052
0.98977059
0.98587829
0.98598766
0.99789071
0.98535717
0.99560404
1.0019373
0.84912616
0.95482415
0.99031103
0.95670718
0.96176136
0.99176788
0.99585557
0.97970998
0.98566902
0.97311467
0.99040204
0.97942841
0.98744625
0.97372115
0.9892652
1.0006387
0.97044557
0.97313827
1.0164657
0.983316
0.98206586
1.002075
0.98423594
0.97746402
0.96865517
0.98797125
0.98512447
1.0286154
0.98279202
0.96752822
0.96757138
1.004534
1.0012566
0.98057455
0.98317844
0.98613423
0.98582762
0.99601781
0.97753668
0.9651981
0.97260004
0.97376376
0.98363918
0.9807207
0.9915098
0.99598235
0.98318714
0.973921
0.99685913
0.98183864
0.96189451
0.97522336
0.98559362
0.98398882
0.97359151
0.94492263
1.0040601
1.1465183
0.95497668
0.9625991
0.94765478
0.95391393
0.96793336
0.98190606
0.99063307
0.97345889
0.99257982
0.98016173
0.97150964
0.97482914
0.97126782
0.96831918
0.9854731
0.96926558
0.98250669
0.98151785
0.89100158
0.98059857
0.96932471
0.95873952
0.96344429
0.98627913
1.0229077
0.96165341
0.96224481
0.98802048
0.97681093
1.0160635
0.99123365
0.96877897
0.91861176
0.94349134
0.9920575
0.9753257
0.99293923
0.95637381
0.94765699
0.92999959
0.9631691
0.95964777
0.9496215
0.9911288
1.0974761
0.98696649
0.98146975
0.97505337
0.98813725
1.0165052
1.0097157
1.0010905
1.0030122
1.0021499
0.97170311
0.99280965
0.97385037
0.98302907
0.9653241
0.95562661
0.9728331
0.96406686
0.97737575
0.98350233
0.97794688
0.96494108
0.96078068
0.96595454
0.96764582
0.98051518
0.98486775
0.97663337
0.98454618
0.97307628
0.97390002
0.98568714
0.9887839
0.97815102
0.97374779
0.96949607
0.98382878
0.97436011
0.96350843
0.96935964
0.99162436
0.97884154
0.97001016
0.98047668
0.99601501
1.0241252
0.96429068
0.96682096
0.91107249
0.96301275
0.97364682
0.98033154
0.99418515
0.97292036
0.96225834
1.0028347
0.96335608
0.99828005
0.98015416
0.96925414
0.96988916
0.97305214
0.99381852
0.99388981
0.97610402
0.96333402
0.96740949
0.98736572
0.98147202
0.9597621
0.97050154
0.96113378
0.97686529
0.98808277
1.0163332
0.96960354
0.96741068
0.97916591
1.0090226
0.93261087
0.95309806
0.96420354
0.96603781
0.94839066
0.97667933
0.95243073
0.94842243
0.95141613
0.96981531
0.96713692
0.97516429
0.99957716
1.0117998
0.97904694
0.94981235
1.016703
0.96776366
0.97882009
0.99242806
0.9818508
1.0234554
1.0314351
0.97255832
0.98739672
1.0026464
0.99412799
0.98421735
1.0014446
0.97818249
0.96796131
0.97871447
0.95644349
0.95335084
0.97357231
0.97142458
0.97084695
0.9493047
0.9713015
0.99523085
1.0343186
0.96567082
0.98795265
0.96982157
0.96408826
0.96780998
0.97292644
0.97190541
0.97006363
0.92820448
0.95091629
0.90567952
1.0201949
0.90194702
0.92326701
0.94278461
0.94968623
0.96472907
0.97559822
0.96520334
0.92566246
0.88189846
0.91075075
0.95578068
0.97304612
0.98667735
0.97487479
0.98692453
0.96415949
0.97407037
0.98635709
0.94762969
0.97400647
1.0120559
0.95192742
0.96627581
1.0298033
0.98862171
0.97406995
0.95606804
0.97047442
1.00045
0.96067512
0.96633381
0.95871264
0.94463515
0.94668901
0.9594897
0.97110474
0.95882148
0.95568377
0.96799207
0.98532766
0.94738781
0.98140359
1.004405
0.95167118
0.95204806
0.94900227
0.95249283
0.97210008
0.95427549
0.96962142
0.9476217
0.95210189
0.96158862
0.96692526
0.96733975
0.95970929
0.98908216
0.99995333
0.96535802
0.97334039
0.99332893
0.98090857
0.98027682
0.93089783
0.97754395
1.0349135
0.9831624
0.97039622
0.98280555
0.97735852
0.97960013
0.95464927
0.94686735
0.97505736
0.98924208
0.94543028
0.95779526
0.95941049
1.0051202
0.97015446
0.96668762
0.9743973
0.95848769
0.96253282
0.96535552
0.96482402
0.97594219
0.97230214
0.95584166
0.93958688
0.93187827
0.94614094
0.96583664
0.94982398
0.95635682
0.94495738
0.94140792
0.89396691
0.9737615
0.95488691
0.95988995
0.96079451
0.94406426
0.94909
0.967363
0.97609335
0.97672909
0.9619444
0.9621824
0.94386077
0.95782614
0.98693496
0.97010404
0.95814276
0.97409236
0.95944244
0.95851964
0.96308136
0.96995032
0.93959635
0.9970386
0.92652345
0.96110815
0.95853668
0.94827783
