has_mom_pooled_pooled_mean
0.93909818
0.93450803
0.93579239
0.93251008
0.9235065
0.92345786
0.91036904
0.94793153
0.94157386
0.91548985
0.91324639
0.91384995
0.94209915
0.92976141
0.91955787
0.94706941
0.92698008
0.93246174
0.95342976
0.86258733
0.88295239
0.89729714
0.91390222
0.86652023
0.92084801
0.8294611
0.89065182
0.91114825
0.92296875
0.89469981
0.90160418
0.9341132
0.92513776
0.92588025
0.83702719
0.90313059
0.87215793
0.8845048
0.80020267
0.76390755
0.86479294
0.84515834
0.89874548
0.87091631
0.84781528
0.81863296
0.86869586
0.89413619
0.88309073
0.88595349
0.91222566
0.89743632
0.85677999
0.77799791
0.89370602
0.85606635
0.88597715
0.90785271
0.91163468
0.86412191
0.90333712
0.91688311
0.8825509
0.93918103
0.94086087
0.94147658
0.94954133
0.94168383
0.95172614
0.93715739
0.79650974
0.82797092
0.78895682
0.8977859
0.88277292
0.92805451
0.90181971
0.93250632
0.91281623
0.8691476
0.85328728
0.9333263
0.94289201
0.92852843
0.92189884
0.93232936
0.93372488
0.92635012
0.92154872
0.92145556
0.93044007
0.92750132
0.94299006
0.92130893
0.93556768
0.92853874
0.93638384
0.89571953
0.91065598
0.88830858
0.91705644
0.868173
0.87619847
0.89644641
0.92093712
0.90136498
0.91595495
0.91752124
0.89129132
0.91602123
0.91461086
0.87473333
0.90908957
0.8420943
0.90828288
0.92126077
0.90240884
0.85109019
0.86795104
0.8568399
0.89072162
0.89610964
0.90882266
0.91354656
0.89730644
0.91214949
0.89486855
0.89230835
0.86280537
0.86921597
0.90660834
0.89963913
0.90526211
0.9103657
0.88969368
0.87055343
0.90528107
0.88790351
0.87051213
0.85171086
0.9039495
0.92449766
0.86778605
0.86532909
0.86231077
0.84269118
0.912413
0.87097353
0.85317808
0.85884082
0.92786789
0.89729351
0.84788853
0.78230453
0.92485529
0.88015872
0.87499177
0.86020321
0.8932023
0.94815397
0.92802048
0.94384342
0.94105864
0.91043723
0.89443988
0.90788054
0.94827479
0.94633955
0.9376623
0.94055325
0.93285888
0.94088578
0.95016968
0.94370198
0.94163787
0.9465304
0.93836051
0.94157434
0.95171607
0.95664257
0.95036566
0.94665998
0.92375362
0.92516369
0.92629421
0.92848873
0.9380551
0.94055301
0.94042492
0.9311707
0.94278681
0.9406963
0.92772746
0.92409098
0.94603467
0.94018543
0.92327976
0.93239212
0.92071992
0.9208256
0.92328095
0.9248426
0.93408161
0.93471748
0.92570084
0.93186957
0.92329127
0.93603826
0.93827003
0.93229991
0.93092746
0.93834728
0.93745989
0.93894708
0.91890037
0.92635936
0.91499716
0.9175213
0.93788141
0.92879587
0.92298961
0.93335408
0.92456603
0.92874223
0.91593856
0.91508979
0.9460687
0.95016718
0.94835472
0.92785591
0.93621445
0.94253528
0.93708611
0.94500458
0.93371528
0.94350368
0.93788362
0.94040877
0.94584244
0.94388312
0.94184852
0.9279477
0.9405207
0.93738526
0.94144177
0.93048429
0.92991787
0.93285495
0.93236792
0.93869352
0.929654
0.93256593
0.93175054
0.94851339
0.93466717
0.93154436
0.92250264
0.93631589
0.94355321
0.94234192
0.93641096
0.93461376
0.9368248
0.94054222
0.92883456
0.86358452
0.93785441
0.90808463
0.91727328
0.92412537
0.913113
0.91418374
0.88252687
0.93446606
0.93345606
0.94040197
0.93384677
0.93804049
0.94422561
0.93645406
0.93532825
0.90753162
0.89113343
0.93374228
0.94028628
0.93681008
0.92667562
0.93204409
0.93813962
0.93848062
0.95079046
0.95230502
0.93568677
0.93614078
0.93431288
0.94691437
0.95763075
0.94664675
0.9442271
0.9526912
0.93447495
0.9328596
0.93980545
0.94843858
0.93964094
0.94544393
0.94888961
0.91590017
0.93491173
0.94802833
0.92974561
0.93917656
0.93731433
0.94119811
0.93441176
0.92816412
0.93878776
0.94328892
0.94389457
0.93779659
0.94618326
0.94116229
0.95418757
0.92507237
0.94284445
0.93509257
0.92902434
0.9344849
0.92248863
0.92074269
0.93379354
0.92745721
0.92181093
0.92720509
0.92110294
0.89836675
0.92067921
0.94761306
0.93372446
0.92256939
0.94380486
0.93024731
0.92898846
0.93156308
0.94281596
0.94647413
0.9469822
0.9432869
0.93911833
0.94544894
0.94483721
0.92842335
0.9396525
0.94732869
0.93981367
0.93201733
0.93364716
0.93715149
0.93335825
0.8771711
0.93675464
0.94989341
0.93709779
0.96522689
0.92783606
0.93684113
0.92830521
0.95058239
0.94005013
0.91047025
0.94056398
0.95295316
0.95383418
0.99497312
0.9656288
0.9482854
0.93584412
0.95446348
0.88823324
0.95305681
0.97244018
0.97411662
0.88543534
0.97380275
0.96659857
0.89420253
0.91366822
0.96303499
0.94915479
0.94587231
0.95611537
0.9498111
0.94969302
0.95700437
0.95425123
0.94057095
0.95084131
0.95066088
0.93351662
0.91222292
0.94513863
0.95583701
0.94671881
0.95295221
0.95418203
0.95004994
0.94619054
0.94966501
0.95222431
0.96987933
0.95734358
0.94317305
0.96604973
0.96496397
0.94885921
0.9551689
0.95475507
0.95044422
0.94046706
0.97140425
0.93832493
0.96782094
0.94482899
0.96133524
0.95746559
0.95140558
0.97235721
0.94761395
0.95194954
0.94645512
0.9355619
0.94738549
0.93209624
0.9409796
0.95619184
0.94301015
0.93737453
0.90139568
0.96863085
0.90588921
0.8622697
0.93297309
0.92779589
0.92834038
0.90236545
0.94156766
0.94180816
0.95171237
0.95261037
0.93517083
0.92170823
0.94899082
0.94121623
0.94292015
0.9398219
0.93586141
0.93549317
0.94043905
0.95184916
0.96735543
0.94784474
0.93899959
0.94113266
0.94982874
0.95338053
0.91782153
0.92025906
0.9403128
0.94705164
0.93125939
0.94318581
0.94801617
0.94758695
0.93088335
0.95333099
0.95150465
0.90241528
0.93856984
0.91099435
0.9504081
0.93864381
0.91480911
0.91048753
0.95180082
0.94338852
0.87598759
0.94098818
0.94192427
0.95577383
0.95180577
0.9501586
0.94561589
0.96299297
0.96097368
0.93063271
0.94814199
0.96713293
0.94588423
0.9372229
0.92365527
0.9440403
0.93876761
0.94898105
0.91392058
0.94342625
0.93974453
0.92658538
0.9326033
0.93166333
0.94451815
0.9403854
0.94323987
0.94407207
0.9416886
0.93807483
0.93885726
0.94056785
0.92955714
0.92236471
0.9227978
0.91422808
0.93997622
0.92973053
0.92363405
0.93434501
0.92810285
0.88580519
0.91707051
0.89710772
0.84273517
0.78262246
0.89711118
0.88885528
0.8832826
0.91096359
0.90519887
0.90374106
0.90762508
0.92774373
0.91571385
0.90311521
0.91908121
0.86560589
0.86332923
0.93619454
0.94347501
0.85860109
0.87208062
0.87814599
0.87119824
0.90887058
0.90506423
0.8455835
0.90428263
0.91260761
0.89526367
0.9096508
0.9048183
0.94892377
0.91067612
0.9031083
0.91022825
0.80758703
0.86544764
0.8403883
0.82190174
0.86721456
0.89172834
0.87995923
0.90089977
0.88202798
0.9017756
0.88657969
0.87267876
0.90844756
0.89124542
0.91724616
0.86367053
0.88398981
0.8661052
0.90502369
0.90009797
0.93496948
0.92626339
0.90503311
0.89776903
0.92544317
0.92164111
0.94059038
0.91205722
0.92624038
0.88711429
0.88276678
0.88589758
0.92877191
0.8972286
0.87644702
0.90621716
0.89624482
0.89947057
0.88311571
0.93807822
0.9066667
0.91131407
0.92854011
0.93172318
0.93737835
0.92002416
0.93604112
0.92577738
0.90978402
0.89914477
0.90309018
0.92944926
0.93012869
0.87904292
0.88265038
0.89468908
0.92229122
0.90523005
0.94236064
0.93679976
0.9280495
0.90994769
0.87204599
0.80351126
0.9332847
0.91104186
0.93413311
0.94005591
0.95610958
0.94271976
0.94451505
0.93333119
0.9263522
0.93859917
0.94666684
0.91841531
0.94312441
0.97049087
0.9629159
0.94737828
0.93642998
0.93901414
0.93092889
0.94310254
0.94171226
0.93641788
0.93094623
0.93049908
0.93480045
0.93390781
0.93159956
0.92121315
0.92501587
0.89476746
0.89590001
0.90381271
0.96226037
0.90059751
0.90200305
0.90092343
0.89682549
0.92934734
0.90973538
0.93301636
0.92199075
0.91881996
0.92611831
0.94864428
0.90652376
0.9372704
0.92451227
0.9186942
0.92639422
0.92192936
0.9525345
0.95930564
0.95419699
0.92924398
0.95877123
0.93143946
0.96248144
0.94316381
0.95891124
0.94378906
0.93133801
0.93980175
0.92840421
0.9626835
0.95651996
0.92600262
0.92373103
0.89417481
0.92061919
0.92681706
0.92300314
0.92415005
0.93126923
0.93192154
0.89025009
0.86441183
0.83906019
0.9024055
0.90784699
0.88027149
0.90449637
0.88046002
0.94013631
0.88845056
0.90084547
0.90697479
0.88190782
0.87572747
0.93061048
0.88518697
0.89212054
0.89779031
0.87925678
0.91904765
0.94443661
0.89819485
0.89961076
0.93052888
0.92742538
0.91555917
0.91889101
0.90847391
0.91701359
0.92353898
0.88373899
0.90365511
0.93558306
0.94576955
0.92581868
0.94619459
0.94890463
0.89747822
0.92905605
0.92361343
0.92113894
