lpov_nbh_asian_male_mean_se
0.042867452
0.074709788
""
0.027064916
0.037265558
""
0.017885495
""
""
0.030436357
0.036553238
0.01286998
""
0.029669985
0.026688972
""
""
0.047467988
""
""
0.039075539
0.024963701
0.050054081
0.07058768
0.013772196
""
0.054312617
0.029966682
0.010889157
0.098002136
0.09281487
0.05904977
0.01519746
0.019036712
0.080675431
0.023817705
""
0.091347367
""
""
0.037863426
""
""
""
""
0.079083361
0.012156691
0.033829134
0.021763872
0.057727136
0.044086013
0.024445929
0.065584049
""
""
0.038320985
""
""
""
0.078325674
0.10556033
0.030448394
""
""
""
0.09561757
""
""
""
""
0.10208215
""
0.079212703
0.083430037
""
""
0.086538814
0.097548366
""
0.018627428
0.088804625
0.053227581
""
0.084307887
0.016279288
0.077564105
0.093272693
0.041402388
0.02958348
0.069608606
0.073685631
""
0.11020792
0.029541109
""
""
0.063797571
0.038774863
0.010850928
0.025774967
0.027043497
0.0090522608
0.015404607
0.028942611
0.0239136
0.010375796
0.028574495
0.013080526
0.082060039
0.037834834
0.034365445
0.054117803
0.025585799
""
0.024708563
0.027536938
0.024470903
""
""
0.069348752
0.05585232
0.098529801
0.086548917
0.056651149
0.10898476
0.032479994
0.034729846
0.10286713
0.091972493
0.10679478
0.0068445094
0.074924774
0.036341999
0.075854637
0.033715274
0.10816076
0.038319528
0.036947884
0.08034046
0.057980143
0.034013208
0.040114269
""
""
0.069918945
""
0.048385825
0.079572074
0.10580575
0.086537376
""
0.026987936
0.062278725
""
0.018591436
0.027178846
""
0.038072374
""
0.071177773
""
""
0.030626075
0.008002664
""
0.0037353637
0.08753261
0.094444647
""
0.053551864
0.0071740476
0.023854351
0.077870853
0.035226487
0.09063331
""
0.031216014
0.017502198
0.080440849
0.11142556
""
0.095387764
0.01991293
0.12136925
0.079866216
0.015797976
""
0.092702597
0.033152264
""
""
0.04655569
0.021970598
""
""
0.086435653
0.056049384
0.055702649
0.026007369
0.10716324
0.027411021
0.037384789
0.075315475
0.068292201
0.04620776
0.030453419
0.016783323
0.054051999
0.05443896
0.038065936
0.053030211
0.049147956
""
""
0.026558442
0.038284525
0.041757163
0.01202855
0.067808792
0.078998812
0.10331983
0.07299675
0.093355276
0.078516439
0.014376725
0.048350301
0.043773755
0.051429186
0.015022074
0.034838427
0.032713369
0.034378365
""
0.051021244
""
0.076483749
""
0.042834252
""
0.10011966
0.05777429
0.05897484
0.069380403
0.033917692
0.08280538
0.069609039
0.043104976
0.018720416
0.07259082
0.032811534
0.012382717
0.037406102
0.062307984
""
0.051606722
0.078880928
0.098247446
0.017718565
0.07438492
0.025843997
0.065804765
0.019981083
0.01758033
0.017644053
0.01752877
0.002725913
0.010882228
0.0034663393
0.0053398944
0.019071441
0.027589973
0.054523535
""
0.060048513
""
0.10692099
0.029307045
0.038730189
""
0.054894868
0.013768658
""
""
0.0059822723
0.018370342
0.074617296
0.023650261
0.0081769917
0.059107542
""
""
""
""
0.10894392
""
""
""
0.064200267
0.059068456
0.041392054
0.0071220091
""
0.082114428
0.029674986
0.068919547
0.098506376
""
0.061045982
0.043368522
""
0.040327691
0.044103824
0.056296162
0.026797138
0.02193635
0.029999346
""
0.024165515
0.031639554
0.032874584
0.097401351
0.022278389
0.065835543
0.078155749
0.10839007
0.044703726
0.030315036
0.064407714
0.068211779
0.034804627
""
0.030792264
0.028417597
0.01356669
0.066079751
0.0038555504
0.023103841
0.05910781
0.095559388
0.012455652
""
""
0.043704763
0.041755039
0.081026427
""
""
""
""
""
0.089411572
0.081019647
0.079502583
""
0.081516527
0.053240929
""
0.079188615
""
0.097221032
0.11393589
""
0.048288453
""
""
""
""
""
""
""
""
""
0.085046597
""
""
""
""
""
""
0.09129969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050837342
""
""
""
""
""
""
0.11333517
""
""
0.072512813
0.05310721
""
""
""
0.082988657
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10441639
0.08464919
0.095578365
0.048778139
0.10142067
0.095688365
0.061304744
0.078639604
0.019387539
""
""
""
0.065885678
""
""
""
""
0.11345865
0.081152737
""
""
""
""
0.10320129
""
0.063484251
0.034974784
""
0.027306827
""
""
0.022364402
""
""
""
""
""
""
0.020031825
""
""
0.070398331
""
""
""
""
""
""
""
""
""
""
""
""
0.094071947
""
""
0.031628236
0.0091842543
""
""
0.067646183
""
0.11224081
""
""
""
""
""
""
0.053263493
""
""
0.044732939
0.040178977
0.018797053
0.098646581
0.083504759
""
0.065074034
0.065790378
0.074929684
0.013625607
0.081014499
0.094233163
""
""
0.037167229
""
0.039628927
0.077898577
0.04536172
""
0.064180471
0.026017144
0.081925139
0.03617882
0.077456258
0.021533178
