two_par_other_female_mean
0.72119194
0.66924554
0.64559805
0.73439509
0.68497878
0.6825518
0.62437338
0.77739358
0.68643451
0.61605674
0.59163499
0.63086945
0.64733899
0.70698369
0.64587903
""
0.67324072
0.67506301
0.69864613
0.62900424
0.56780809
0.68712938
0.67096239
0.49310198
0.65624166
0.42097074
0.77921921
0.72849065
0.71985209
0.46615794
0.64115727
0.63916326
0.66447181
0.70582908
0.61386865
0.68369597
0.65193248
0.51255643
""
""
0.54229671
0.4998025
""
""
0.51257575
0.43821132
0.60198951
0.65911585
0.64594615
0.58788931
0.72901046
0.65811312
0.36559671
""
""
0.61771095
0.69187367
0.81140995
""
0.72413284
0.65713519
0.66022813
""
0.61540985
0.79245126
0.76019394
""
""
0.84640586
0.91279507
0.32759354
0.58945924
0.312857
0.645643
0.6165728
""
0.61043781
0.65446907
0.71821582
0.58651012
0.55881846
0.69135374
0.77992779
0.75054049
0.65512961
0.76990706
0.59928358
0.77861643
0.7821663
0.75282258
0.64784914
0.64798808
0.72455251
0.65602416
0.76909435
0.66466582
0.71490872
0.64457929
0.63168073
0.64121342
0.66466349
0.57214564
0.58104777
0.60517114
0.72609949
0.64546669
0.60204381
0.71315485
0.61214244
0.68015617
0.62560683
0.71364975
0.65748984
0.56742847
0.67680061
0.65848398
0.69457102
0.55286217
""
""
0.67751491
0.4825705
0.66504806
0.79955167
0.46370053
0.69332945
0.74708325
0.68833286
0.72603381
0.45781371
0.63086057
0.66209608
0.56183904
0.75079721
0.67350388
0.60560441
0.66457146
0.68605179
0.5586437
0.6277386
0.59226257
0.68504554
""
0.58132839
0.59660017
""
0.71312451
0.63436496
0.69324315
0.32761875
0.65634769
0.66127861
0.59385097
0.29934701
0.75033206
0.6059944
0.48342794
0.64134765
0.65868312
0.82139236
""
""
0.75104052
0.64127445
0.61465752
0.69804233
0.77821606
0.80271709
0.69307214
0.64379328
0.63800734
0.5826242
0.73707372
0.66684586
0.68231905
0.7361567
0.61114609
0.65024054
0.7309528
0.68411946
0.7695933
0.78271931
0.6487515
0.68062234
0.5521915
0.63846558
0.675978
0.83420652
0.65299004
""
0.64909434
0.83288485
0.61995929
0.74026626
0.62633955
0.61210918
0.68906295
0.59107065
0.657354
0.69059515
0.62608749
0.66588891
0.66808152
0.71722305
0.66670942
0.61922741
0.63990337
0.75110865
0.71780282
0.69305688
0.72037446
0.66284579
""
0.67825979
0.69906336
0.6353876
0.66608655
0.63193709
0.71291643
0.69728935
0.72997218
0.68154943
0.65619916
0.64220893
0.61334926
0.67890954
0.80307442
0.6509378
0.66796482
0.62612796
0.64292991
0.6296469
""
0.68703157
0.73827541
0.8100583
0.88526326
0.61156368
""
0.72312617
0.69650817
0.74154305
0.69843292
0.6427905
0.75843912
0.70722592
0.69378871
0.63589472
0.81684381
0.72198689
0.65444404
0.67797041
0.70860648
""
0.7834155
0.64211047
0.75102639
0.63449228
0.7292428
0.66442633
0.68044925
0.65728176
0.6429109
0.66380936
0.6779865
0.55640244
0.71714813
0.69009751
0.60876191
0.65406644
0.65713692
0.5837183
0.49026769
0.76496023
0.90342903
0.76972222
0.7357111
0.71907425
0.84640634
0.67771584
0.62357301
""
""
0.64210457
0.75580192
0.68292987
0.62081599
0.64289087
0.64159048
0.70903647
0.67578298
""
0.81542087
0.71548378
0.80093372
0.81927711
""
0.70537567
0.76131719
0.70654976
0.63073063
0.66176826
0.70130879
0.68592978
0.66779858
0.65556705
0.69931209
0.70801044
0.70593303
""
0.71235025
0.71306407
0.7384662
0.72736061
0.73709977
0.73924994
0.77561116
0.74379808
0.73437774
0.73905224
0.83601671
0.65490168
0.74506235
0.57613444
0.77597076
0.66969252
0.62994707
0.62919801
0.61587363
0.67386299
0.72633946
0.67047405
0.67814708
0.5947789
0.53692156
0.68740416
0.72414809
0.74445146
0.8728739
0.64230639
0.52958983
0.71739101
0.60718375
0.72001141
0.58737296
0.80212641
0.71200699
0.89170033
0.84291136
0.78667426
0.71227413
0.73969805
