coll_other_pooled_mean
0.33999678
0.12680338
""
0.27621147
0.38761407
""
0.19491801
""
""
0.34566358
0.28345832
0.36097005
""
""
0.29944375
""
""
0.38069779
""
""
0.43871891
0.31364799
0.36239704
""
0.41435787
""
0.51211566
0.39063561
0.32099363
""
""
""
0.42951822
0.36967331
""
0.32805344
""
""
""
""
0.53141606
""
""
""
""
""
0.38425076
0.29832855
0.32558835
0.10865229
0.17913392
0.37667423
0.53103721
""
""
0.32616237
""
""
""
0.33600551
""
0.38892055
""
""
""
""
""
""
""
""
""
""
""
0.33628008
""
""
""
""
""
0.40298638
""
""
""
0.067631774
0.33989987
""
0.089879505
0.27553198
0.29303181
0.27434796
""
""
""
0.28490505
""
""
0.26185808
0.30541274
0.31834358
0.20868215
0.39437243
0.36885333
0.31718183
0.3052032
0.33259678
0.34362203
0.32576653
0.25890884
""
0.15729192
0.56816924
0.25420675
0.44417396
""
0.1693138
0.38406628
0.38418418
""
""
""
0.38849181
""
""
0.28589508
""
0.33075419
0.44848022
""
""
""
0.41281301
0.2141109
0.26106656
""
0.29923892
""
0.30097041
0.39723682
""
0.36875904
0.38596547
0.32204702
""
""
""
""
0.22493605
""
""
""
""
0.31632912
0.14178005
""
0.38144454
0.35608348
""
0.31771767
""
""
""
""
0.44335279
0.38386217
""
0.53148353
0.20533729
""
0.42982855
0.26927894
0.37693706
0.43835846
0.16502884
0.25808096
0.17272031
""
0.29146126
0.29848301
0.36950019
0.2230399
""
0.13524778
0.30917683
""
0.41543522
0.36504605
""
""
0.4907932
""
""
0.25464058
0.40137604
""
""
0.40878859
0.30891299
0.11289467
0.32434052
""
0.28162828
0.24694818
0.21986319
0.26210725
0.20079716
0.27253723
0.39649951
0.27793762
0.16361961
0.30707428
0.30310538
0.37135038
""
""
0.33950448
0.29775137
0.30555329
0.40099275
0.21874143
0.15750711
""
0.3292256
0.28998142
""
0.33740062
0.30525112
0.32526609
0.52020729
0.42264333
0.31408516
0.31159496
0.47318888
""
0.24889863
""
0.54704642
""
0.33141816
""
""
0.28282145
""
0.28606376
0.27639374
""
0.37432268
0.35241005
0.31632423
""
0.42705587
0.36755449
