kfr_top20_asian_male_p25
""
0.25528663
""
""
""
""
""
0.052395519
""
""
""
""
""
""
""
0.23455925
""
""
""
""
""
""
0.028176773
""
""
""
""
""
""
""
""
""
""
""
0.16978052
""
0.25492838
""
0.25013104
""
0.28749177
""
""
""
0.30517355
""
""
""
0.22103083
""
0.12692028
0.21614289
""
""
""
""
""
""
0.15640625
""
""
""
0.19745603
""
""
""
""
""
""
0.12011473
""
""
""
""
0.16865245
""
""
0.16248515
""
0.056394849
0.068606921
""
""
""
""
""
""
""
""
0.27667224
""
""
""
""
""
""
""
0.27761281
0.36799848
""
""
""
""
0.18941237
0.082644746
0.56019419
0.17297269
0.029284686
""
0.12718995
0.1227797
""
""
""
0.12767208
""
""
""
""
""
""
""
""
""
""
""
""
-0.0080814464
""
""
""
""
""
""
""
""
0.31028539
""
""
""
""
""
""
""
""
-0.0079917908
""
""
""
""
""
""
""
0.20460822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20756531
""
0.18723509
""
""
0.053727046
""
""
0.15362211
""
""
""
""
""
0.112826
""
""
""
0.29175407
""
""
0.16766399
0.35556412
""
0.23868875
0.27410257
0.26680121
0.14944126
0.17247835
0.17165636
0.37112349
""
0.17840508
0.15185733
0.29910791
""
0.25029302
0.25643194
0.30316982
""
0.2515552
0.14541593
""
""
0.19934167
0.18950067
0.17992459
0.24705546
0.19290268
""
0.19685096
0.19407307
0.26578811
0.22825481
0.18243423
0.28702527
0.15087502
0.2211815
0.23994032
0.18985407
0.27006549
0.17057893
0.16052146
""
0.16591054
0.21035036
0.17185493
0.18080166
0.20718616
0.21396983
""
0.14196245
0.30348429
0.22578892
0.29461938
0.12251279
0.11499812
""
0.20811872
""
""
""
0.20522571
0.12516659
""
""
""
""
""
""
""
""
0.14009827
""
0.25417
""
""
0.16621146
""
""
""
""
""
""
""
""
0.20119357
""
""
""
""
0.28632042
""
""
""
0.13085338
""
""
""
""
""
""
""
""
""
""
""
0.25825268
""
""
""
""
""
""
""
""
""
""
0.25876662
""
0.2483573
0.22458212
0.21137655
0.29723641
0.24120422
0.19562791
0.32992217
0.13777818
0.20867303
0.28773797
0.16816039
0.19586788
0.33822629
""
0.13435496
""
0.21825427
0.21626946
""
0.17032303
0.24561705
0.11300484
0.19778904
-0.0059437202
""
""
0.126389
0.12755397
0.23961416
""
""
""
""
""
""
""
""
-0.023059944
0.25831702
0.22054455
""
0.28065038
""
""
""
0.28007919
0.15535699
0.31240401
""
""
""
0.16188113
0.33260795
0.23016158
0.21405488
0.20025302
""
0.12885377
""
0.21785769
0.13766859
0.2711066
0.16077338
0.12145597
0.26698193
0.010271085
0.14712812
0.21032932
0.10064304
0.14824377
0.27681997
""
""
""
""
0.18966816
""
""
""
""
""
""
""
0.32935399
""
0.18364504
0.31850722
""
""
0.20482726
""
""
""
""
""
""
""
""
0.20570616
""
0.1121437
0.30869773
""
0.24167289
-0.02367916
""
0.17889264
0.25868073
""
0.11212537
""
0.26768067
""
""
0.38005298
""
0.26764476
""
""
""
""
""
0.20958234
""
""
0.29463747
0.155349
""
""
""
""
""
""
""
0.32774734
0.22208583
0.29330826
""
0.24389343
""
""
0.39431068
""
""
""
0.25705674
0.024265185
0.041181311
""
""
""
""
""
0.23302075
0.22227094
""
0.049918756
""
""
""
""
""
""
""
""
""
""
0.10803925
""
""
0.186205
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17791484
0.24460799
-0.028866922
""
0.33657321
""
""
""
""
""
""
""
""
""
""
0.097521141
0.079502836
""
""
""
0.23726492
""
""
0.17368528
""
""
""
""
""
""
""
""
""
""
""
0.16323647
""
""
""
""
""
0.11277381
""
""
""
""
""
""
""
0.23775375
""
""
""
""
0.085978411
0.14456758
0.097565167
0.10599318
0.13175626
""
0.04573483
""
""
""
""
""
""
0.19280733
""
""
""
0.060404774
""
""
""
""
""
0.18558201
""
""
""
""
""
""
""
0.19083084
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21710013
""
""
-0.012360775
""
""
""
""
""
""
""
""
0.26906347
""
""
""
""
0.089679748
0.29777861
""
""
0.2012748
""
""
0.35863402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47150266
""
""
""
""
""
0.19122796
0.13097771
0.061749678
0.36435214
0.28075686
0.24869888
""
""
0.15359817
""
0.19240464
0.33553904
0.38887227
0.08994925
""
0.29051837
""
""
""
""
""
""
""
""
""
""
""
0.3235414
""
""
""
""
""
""
""
""
0.1429365
0.10841744
""
0.26406503
""
""
""
""
0.12652323
0.4467155
""
0.11623318
""
""
""
""
""
-0.045366451
0.26644385
0.15044138
0.12397924
""
""
0.12894972
0.3444446
""
""
""
""
""
""
0.15985563
""
""
""
""
""
""
""
0.10294881
""
0.10479334
""
0.035356734
""
""
""
""
0.38233289
""
0.32764515
0.30841306
""
0.30524048
""
0.36502674
""
""
""
""
""
""
0.20537679
""
0.036101554
""
0.32575923
0.35605153
""
0.36307305
0.26092398
""
""
""
0.3802934
""
""
""
""
""
""
""
""
""
""
0.31378925
""
""
""
""
""
""
0.24090835
""
""
""
""
""
""
""
0.33091381
""
""
0.12919579
""
0.38547876
""
""
""
""
0.19111706
""
""
""
""
""
""
""
""
""
0.33882093
""
""
""
0.086362123
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083541788
""
""
""
""
""
0.23509277
""
""
""
""
""
""
""
""
""
""
""
""
0.2207552
""
""
""
""
""
""
""
0.26979947
""
""
""
""
0.072287694
""
""
""
""
0.19107063
0.12449646
0.10984275
""
""
""
""
""
0.2199952
""
""
""
""
""
""
0.16282028
""
""
""
""
0.26799905
""
""
0.24278682
""
""
""
""
""
""
""
""
""
""
""
0.058821853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039806373
""
""
""
""
0.048189241
""
""
""
""
0.15664499
0.080731325
""
0.15219419
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20723227
""
""
""
""
""
0.43449178
""
""
""
0.28693479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34871754
""
""
""
0.13519077
""
0.21052662
0.063608579
0.22116815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.098519355
""
""
""
""
""
""
""
0.36086959
""
0.42532083
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12316285
""
""
""
""
""
0.38528889
""
""
""
0.32163051
""
""
""
""
""
""
""
""
""
""
""
""
0.085443072
""
""
""
""
""
""
""
""
0.20528595
""
""
0.10743998
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18021721
""
""
0.11431466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25072756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052835625
""
""
""
""
""
""
""
""
0.2347438
""
""
""
""
0.12866609
0.08300066
0.33932346
""
""
""
""
""
""
0.21399376
""
""
""
""
""
0.10913926
""
""
0.23602431
""
0.28856903
0.25097156
""
""
0.51345497
""
""
""
0.21205428
0.10723985
0.24800935
""
0.058938697
""
""
""
0.245617
0.11273812
""
""
""
0.15990731
0.085143469
0.08069367
0.093806736
0.1640477
""
0.14630938
""
0.22397287
0.16174346
""
""
""
""
""
""
-0.026631156
0.14352801
0.15336001
""
""
0.14436924
""
""
""
0.17945789
""
""
""
""
""
0.079527602
0.27157742
0.23926318
0.29798332
0.43015015
""
0.34479448
0.2564089
0.25073174
""
0.21030021
""
0.28524274
0.31127614
""
0.31918183
0.2672815
""
0.31448755
""
0.32876936
0.24207246
0.19956987
0.086966746
0.14974138
0.29254565
0.2663047
0.17366415
""
0.19297595
0.10196812
0.18274605
0.24346998
0.2479585
""
0.34713194
0.24640645
0.23840876
0.1858066
""
""
0.059451506
""
""
""
""
""
0.19498444
""
0.26996526
""
0.10017396
""
""
""
""
""
0.18829589
""
""
""
0.080875121
""
0.24364862
""
""
0.071434997
""
""
""
""
0.24956784
0.1727111
""
""
0.15128151
-0.0058374354
0.28900158
""
0.21907812
""
""
0.18830973
""
0.11291686
0.33953813
""
""
0.21261638
""
0.37460941
""
""
""
0.40886736
""
0.0082540857
""
""
0.21525498
""
0.30854914
""
""
""
""
""
""
0.10340403
""
""
0.18308045
0.13370281
0.26248214
""
""
0.029511806
""
0.25439751
0.31150478
0.21436527
""
""
0.20474455
""
""
""
""
0.26754859
""
""
0.12211827
""
""
0.087517351
0.079718091
""
""
0.024952604
0.13302438
0.15309803
""
""
""
""
""
""
""
0.12424875
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0086957915
""
""
""
""
""
""
""
0.15755175
""
""
0.042502187
""
0.11673842
""
""
""
""
""
""
0.08924599
""
""
""
0.12928659
""
""
0.17411691
0.12457635
0.24799794
""
0.091959745
""
""
""
""
""
""
""
""
0.1449668
""
""
0.068641044
0.12099338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.044769507
""
""
""
""
""
""
0.08568313
0.23049779
