working_natam_pooled_mean_se
""
0.056086332
""
""
""
""
""
0.064974897
""
""
""
""
""
""
""
0.070665814
0.1131452
""
""
""
""
0.083669014
0.098836161
""
0.056863531
0.11844013
0.04440923
""
""
""
0.11683455
""
""
""
0.065395266
0.043995719
0.040857743
""
0.088138551
0.024275156
0.11227345
0.059613928
""
""
0.026907232
""
""
0.050436098
0.029309675
""
0.05920434
0.044109724
""
""
""
""
""
""
0.084389217
""
""
""
0.078994237
""
0.047968045
""
""
0.053411093
0.069892555
0.011197086
0.018651145
""
""
0.039225589
0.021047631
""
0.081026286
0.027494827
0.029932408
0.042405896
0.048206586
0.024060704
0.054495309
0.033462152
0.022743152
0.030838585
0.02744229
""
0.043992791
0.046701312
""
0.069966912
0.075788558
0.085814744
""
0.026610956
0.0099908765
0.049623225
0.0091287289
0.025438452
0.026283761
""
0.038308661
0.0069099003
0.02711389
0.0090890517
0.011360303
0.020617068
""
0.035567097
0.038573068
""
""
0.10707133
0.024006514
0.10931695
""
""
0.0993573
""
""
""
""
""
""
""
""
0.034245919
""
""
""
""
""
0.072658882
""
""
0.057478976
""
""
""
""
""
""
""
""
0.10023267
0.086852394
""
""
""
""
""
0.088163652
0.078845039
""
""
0.10555769
0.10538594
""
""
""
""
""
""
""
""
""
0.075956546
0.058848187
""
0.036883049
""
""
0.070699245
0.1022236
""
0.028908525
0.083682038
""
""
""
""
0.030555964
0.085760407
""
""
0.020312387
0.10379588
0.070258729
0.030990539
0.098728247
0.076287284
0.02590365
0.042697042
0.042110682
0.020138234
0.091015972
0.023770029
0.048287585
0.041502252
0.021215698
0.046318021
0.061598234
0.067503445
0.010561842
0.044483073
0.070061915
0.090269387
0.031973228
0.042673428
0.096849315
""
0.038555264
0.056859601
0.062382143
0.017534835
0.035977643
""
0.016557267
0.017180113
0.095058464
0.016796572
0.01448423
0.043562233
0.026868133
0.0412082
0.041958179
0.032680362
0.019781597
0.044026386
0.028216017
""
0.048739992
0.029416872
0.026326934
0.024371525
0.053633433
0.04533213
""
0.026415708
0.08520259
0.028931765
0.041188195
0.041579001
0.025735583
""
0.025938064
""
""
""
0.046368249
0.077319965
""
""
""
""
""
""
""
""
0.021098236
""
0.060187768
""
""
0.023351476
0.074376829
0.1091335
""
""
""
""
""
""
0.025402864
""
""
""
0.050628748
0.036840253
""
""
""
0.047731511
""
""
0.030573487
""
""
""
""
""
""
""
""
0.044057559
""
""
""
""
""
""
""
""
""
""
0.042852104
""
0.053436574
0.038938921
0.082414098
""
0.036797505
0.029222254
0.099522546
0.068000324
0.042521868
0.050604783
0.050613206
0.049090158
0.052678138
""
0.043398932
""
0.035950176
0.026698703
""
0.062540844
0.064512655
0.047050405
0.073247828
0.10873353
""
""
0.028544521
0.032189485
""
""
""
""
0.07550057
""
""
""
""
0.073450752
0.072563067
0.031162929
""
0.099968404
""
""
""
0.057890456
0.041569658
0.055189025
""
""
""
0.057855919
0.055174876
""
0.030650171
""
0.09672679
0.034189265
0.096366838
0.027238319
0.048727464
0.031815592
0.053276177
0.030265948
0.039471321
0.099640533
0.087402731
0.060954586
0.046255536
0.050058883
0.040263344
""
""
""
""
0.038567174
""
0.083554186
0.11019328
""
""
""
""
""
""
""
""
""
""
0.094790392
""
""
""
""
""
""
""
""
""
""
0.07058467
""
""
0.059558738
""
""
0.054973915
""
""
0.068033934
""
0.047443934
""
""
0.095726945
""
""
""
""
""
""
""
0.045023147
""
""
""
0.074281879
""
""
""
""
""
""
""
0.078625627
""
0.079636618
""
0.039097343
""
""
""
""
""
""
0.044959087
""
0.092973456
""
""
""
""
""
0.077568062
0.086761221
""
""
""
""
""
""
""
""
""
""
""
""
0.08692655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052228197
""
""
""
0.07445839
""
""
""
""
""
""
""
""
""
""
0.066126227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072069146
""
""
""
""
0.099150538
0.030008486
""
""
0.030301725
""
0.032324072
""
0.057377834
0.034434702
""
""
0.061646365
0.05023494
""
""
""
0.042651154
""
0.10147502
""
""
""
""
""
""
""
""
0.081151702
""
""
0.040442348
""
""
""
""
""
0.054145295
0.03759741
""
""
""
""
""
""
0.076273277
""
""
""
""
""
""
""
""
""
""
""
0.078163795
""
""
""
""
""
0.017383149
""
""
""
""
""
0.041392885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056405891
0.088863857
""
""
0.042633891
0.094981112
""
""
""
""
""
0.061763164
""
0.073289149
""
0.061358094
""
""
""
""
""
""
""
""
""
""
""
0.054825153
""
""
""
""
""
""
""
""
0.064937018
0.054875683
""
0.082175843
""
""
""
""
""
0.076692387
""
""
""
""
""
""
""
""
0.046555892
""
0.056468133
""
""
0.040276952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088913508
""
0.057031084
""
""
""
""
""
""
""
""
0.073888965
""
""
0.083907321
""
0.062645875
""
""
""
""
""
""
0.083759591
""
""
""
0.043459203
0.10886621
""
0.084095247
0.037112474
""
""
0.040124834
""
""
""
""
""
""
""
""
""
""
""
0.057257053
""
""
""
""
""
""
0.042643212
""
""
""
""
""
""
""
0.085267216
""
""
0.073416896
""
""
0.085111044
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10164136
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062285107
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047613204
0.073723383
""
""
""
0.060410343
""
""
0.061636016
0.043739233
""
""
""
""
""
""
""
""
""
""
0.030695274
""
""
0.092091009
""
""
""
""
""
0.039019246
0.045375463
""
""
0.049746711
""
""
""
""
""
""
0.04359813
0.074404471
""
""
""
0.031295095
""
""
""
""
0.078315385
0.055904333
0.092199534
0.03836425
""
""
""
""
""
""
""
""
0.096184663
""
""
0.045595467
""
""
0.032604109
""
""
""
0.056870446
""
0.066125505
""
""
""
""
""
""
""
""
0.096720338
""
0.035282027
""
""
""
0.1009829
""
""
""
""
""
""
""
0.10716319
""
""
0.084475763
""
""
0.059838668
""
""
""
0.083037101
""
0.020503508
0.10377151
0.032782968
""
""
""
""
""
""
0.056182072
""
""
""
""
""
""
""
""
0.045362849
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082177982
""
""
""
""
""
""
""
""
""
""
""
""
0.056112714
""
""
""
""
""
""
""
""
0.039699055
""
""
0.074435189
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12349862
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07842432
0.10129194
""
0.070788272
0.073473051
""
0.057432689
0.038342215
0.046690837
""
""
""
""
""
""
0.048027527
""
""
""
""
""
0.092145495
""
""
0.029638464
""
0.0538597
0.033133619
""
""
0.063652717
""
""
0.097656943
0.046929426
0.061187416
0.075738512
""
0.041963823
""
""
0.04672949
0.090375453
""
""
""
0.063954219
""
""
0.055560537
0.043540008
0.076468788
""
0.01963136
""
""
0.053920399
""
""
""
""
""
""
0.094342761
0.050791681
0.048217542
""
""
0.069505252
""
""
""
0.047996551
""
""
""
""
0.061840873
0.062860318
""
0.033871837
0.032914054
""
""
0.1038415
0.098037325
0.037650906
""
0.058985349
""
0.063841432
0.062255032
""
0.02992896
0.024294455
""
0.10162135
""
""
0.088225536
0.068667345
""
0.031672213
0.040076554
""
0.046852123
""
0.054208405
""
0.069634274
""
0.035878606
""
0.056176357
0.044355873
0.044080939
0.040713433
""
0.092264429
0.049052346
""
0.10256995
0.11179886
0.04426007
0.076833747
0.074399769
0.054459415
0.065757409
""
0.05538372
0.081710592
0.071964331
0.03980941
0.017221967
0.11941477
0.074264288
""
0.047282904
""
0.067953765
0.039162632
0.03412874
""
""
0.050402429
0.093648337
""
0.099874765
""
0.039340254
0.10025509
0.10171318
""
0.038582794
0.059272155
0.049817439
""
0.028974708
""
""
0.071109682
0.056171268
0.053059712
0.067239247
0.068703353
0.028128473
0.033205271
0.061636262
0.03789179
""
""
0.075185612
0.065343425
""
0.060039092
0.07855501
""
0.038533729
0.067186885
0.024595331
0.08639203
""
""
""
""
""
0.04769174
""
""
0.050747834
0.052963454
0.079309657
0.089846797
0.05370491
0.069737926
0.075775564
0.051016282
0.045080878
0.019336181
""
0.082040004
0.027302857
0.037744053
0.021290086
""
""
""
""
0.032588527
0.079763487
0.035269599
0.1029481
0.047610015
0.047532797
0.068567932
""
""
0.072783187
0.034656417
""
""
""
""
""
0.06893193
""
0.014519276
""
0.084527992
0.048269138
0.040516999
""
""
""
""
0.091266058
""
""
""
""
""
""
""
0.045257732
""
""
""
0.04848564
""
""
""
""
""
""
0.07502681
0.08085873
""
0.05684723
""
0.081667937
""
0.023511538
""
0.081965983
""
""
""
0.095990926
0.023373041
0.049854252
0.082828589
""
0.075077757
""
""
""
""
""
""
""
""
0.046144873
""
""
""
0.066220783
