kir_top20_hisp_female_p75
0.1082694
0.0434779
""
0.13477555
0.15473466
-0.013080213
0.12414183
0.10418592
-0.017384727
0.14873175
0.23315352
0.15017451
0.22404633
0.21474071
0.11248427
0.1181137
-0.015462647
0.1539676
0.051562101
0.37991911
0.13000295
0.17712814
0.1267827
0.17591324
0.15657182
0.42076105
0.13134827
0.11409611
0.17439573
0.095372684
0.16911183
0.097794421
0.18616381
0.18619411
0.1647976
0.16611324
0.071913131
0.094759673
""
0.18566497
0.17995231
0.091822505
""
""
0.18010366
0.2463126
0.19883144
0.17728874
0.18718708
0.15981588
0.15882523
0.12293464
0.054268342
""
""
0.1528891
0.22112395
0.10098919
0.44254509
0.14670223
0.04531353
0.17257148
0.61545366
0.2754764
-0.0121987
0.13227288
""
""
0.061406542
0.036276203
-0.052466162
0.012345319
0.31143966
0.16125992
0.12320406
0.16770256
0.12983325
0.012693616
-0.032541372
0.14488126
0.3981232
0.21642256
-0.018577127
0.12048022
0.13279019
0.14611311
0.082422867
0.1466261
0.17949413
0.024705986
0.15175174
0.14403698
0.18057124
0.15059669
0.021690045
0.14430389
0.054389354
0.098577932
0.1937926
0.16518061
0.16183725
0.23853439
0.17920209
0.18155609
0.17573412
0.18022323
0.14438444
0.16905572
0.19307524
0.17208165
0.20379391
0.15670702
0.16105816
-0.02880941
0.13760053
0.15707397
0.12231496
0.015875686
0.63702273
0.0297851
0.12909333
0.043902319
0.10695292
0.26780435
0.1066282
0.11249255
0.13698794
0.027099453
0.14344588
0.31660286
0.17981611
0.17387468
0.11527061
0.24296398
0.15836403
0.015263481
0.17795575
0.18942671
0.028421303
0.074716136
0.17596826
0.13587265
0.99322605
0.13164835
0.14171579
1.0207692
0.12456673
0.23650736
0.35402066
0.073717669
0.13907127
0.1284622
0.21552776
0.037828129
0.131173
0.18837282
0.31145293
0.11552394
-0.028234977
0.035374586
""
""
0.22386591
0.20538138
0.29831931
0.2467877
0.083803557
0.11539397
0.018080197
0.086732008
0.14789927
0.13190205
0.13802192
0.11693759
0.0048757493
0.079788126
0.15304062
0.097225331
0.20171243
0.14364894
0.026078718
0.08848194
0.13764089
0.13444297
0.1196766
0.15478975
""
0.16070044
0.21132503
0.42370227
-0.010475638
0.10707668
0.12901033
-0.00037798611
0.0037853096
0.2486434
0.16381757
0.20571996
0.10824095
0.069865979
0.10254577
0.088428944
0.031732704
0.14824463
0.078705288
0.085416131
0.13935283
0.22666079
0.18913829
0.1366431
0.10191794
0.084737122
-0.082724057
0.14683865
0.14933468
0.1382262
0.107562
0.16266669
0.21801905
0.13163151
0.23108289
0.11169942
0.17825741
0.10247783
0.18907419
0.13306874
0.24046315
0.18050042
0.19135995
0.18955445
0.12395997
0.17539647
0.1629004
0.14183068
0.037284117
0.11017513
""
0.13899587
""
0.12756571
0.1552837
0.1598745
0.070154734
0.058257155
0.073691636
0.18448308
0.15165165
0.1754498
0.21889642
0.19578344
0.15436566
0.23084404
0.09763369
""
0.087434694
0.28608042
0.20655091
0.1764891
0.069854863
0.13598254
0.21224554
0.21487425
0.14686467
0.1566394
0.2108531
0.26578403
0.19655357
0.23836255
0.19539842
0.14753705
0.21916601
0.13195769
-0.0055758948
0.21202968
""
0.27717623
0.20186433
0.24549931
0.11882592
0.16493356
0.17916691
""
""
0.2091825
0.18220998
0.14975923
0.16685782
0.20425123
0.18227442
0.28998211
0.04849115
0.42518562
0.052684892
0.1447345
0.16789058
0.11413424
0.57871437
0.12283347
0.12301306
0.13007876
0.14373308
0.12982014
0.090736479
0.13030913
0.0024331179
0.18799828
0.051647406
0.0783384
0.20128357
-0.086376391
0.13227603
0.12888356
0.12013577
0.13325219
0.13324323
0.079412565
-0.0075755515
0.15875356
0.055750933
0.19903864
0.1812951
0.13149133
0.18690725
0.13744865
0.078499228
0.1302553
0.15770955
0.24371965
0.18695948
0.11820351
0.17202437
0.14134735
0.11083203
0.15009998
0.14818923
0.17706814
0.11821088
0.23203856
0.13243641
0.14991336
""
0.090883471
0.19371466
0.12480438
0.17259292
0.080761142
0.12200627
0.091695026
0.1097852
0.0060719145
0.043453574
0.16893324
0.041548226
0.0092343343
0.24065486
0.090809882
0.20165801
0.091898367
0.43852937
0.29355022
0.19217063
""
0.1693943
""
""
0.1908679
-0.059527498
-0.0026802353
0.46339664
-0.23028563
""
0.16607569
0.16213827
""
""
""
""
""
""
0.20715316
""
""
""
""
""
""
""
""
""
""
0.011975241
0.62091815
0.16754293
0.0059765149
""
0.13020858
0.15392165
""
""
""
""
0.027153034
0.020904345
0.017812703
0.15958872
0.23219004
0.19106458
""
0.10971869
""
0.090213023
0.13055599
""
""
""
""
0.1900938
0.1702157
""
""
""
""
-0.012638578
""
0.11051266
0.034261037
0.38612115
-0.017404187
0.02364531
0.13372728
0.41358644
0.1747869
0.14606085
0.26707965
-0.010530469
0.31758139
0.1494458
""
""
""
""
0.13105386
0.16699851
0.15259007
0.36208624
0.042393818
0.085756257
0.17681511
-0.007728721
0.1328041
0.10787194
0.12754485
0.10457616
-0.0090482784
0.012650582
0.15350813
0.1558923
0.41111031
""
""
""
0.12002252
0.13397095
""
""
0.12929268
0.12024789
-0.004153647
""
""
""
""
0.37163728
""
0.24770099
0.12768911
0.13977809
0.22078219
0.1705763
""
0.23079661
0.1097607
0.14532757
0.16186571
""
0.2084887
0.14559922
0.083556809
0.039233513
""
""
0.058007695
""
""
