kir_imm_white_male_p25
0.43869826
0.42502505
""
0.48895627
0.50565606
""
0.50132525
""
""
0.51623487
0.44507974
0.54393101
""
0.45994145
0.40568829
""
""
0.47412178
""
""
0.44061762
0.54145831
0.40132412
0.42522255
0.51290774
""
0.54088575
0.50231779
0.51791883
""
0.46057016
0.55384129
0.51122409
0.48783037
""
0.48672238
""
0.56054664
""
""
0.41396716
""
""
""
""
""
0.52627462
0.62952018
0.55606544
0.55645555
0.48060703
0.64519072
0.31146806
""
""
0.54541361
""
""
""
0.58320922
""
0.52278095
""
""
""
""
""
""
""
""
""
""
""
0.49702623
""
""
""
0.47451559
""
0.54802346
""
0.38658044
""
0.33613259
0.46516994
0.47321451
0.66307187
0.38414967
0.47318754
0.44017598
0.68338501
""
""
0.51541638
""
""
""
0.42035091
0.47869802
0.4233101
0.49811569
0.50897485
0.50944096
0.48931304
0.42251897
0.50900811
0.45611337
0.50809085
""
0.40947911
0.48316929
0.53458267
0.54760778
""
0.46236312
0.49112242
0.49174082
""
""
""
0.52666825
""
""
0.51867056
""
0.4690412
0.48781377
""
""
""
0.54705423
0.46020308
0.40272525
""
0.49161553
""
0.52572227
0.4724327
""
0.49800661
0.54454726
0.49000242
""
""
0.41576153
""
0.39972138
0.28198236
""
""
""
0.48150325
0.67831308
""
0.45873547
0.47096282
""
0.37047741
""
""
""
""
0.41911167
0.5522573
""
0.56582946
0.3568472
0.45881641
0.47217849
0.50540519
0.51498491
0.44501224
0.50173473
0.50852299
0.49516535
0.5867213
0.44995824
0.48894411
0.3393108
0.49541309
0.57481289
0.44265673
0.4901562
""
""
0.49040702
""
""
0.5147742
""
""
0.51920408
0.44195414
""
""
""
0.34522408
0.43655023
0.48507339
0.36640978
0.50919104
0.6355511
0.6007126
0.39129478
0.47929135
0.51396507
0.50953889
0.38274512
0.53484094
0.52664
0.46352869
0.56564617
""
""
0.54990435
0.47811621
0.49069637
0.5403403
0.52711254
0.45562971
0.61424047
0.63267434
0.5405097
0.48577529
0.50558311
0.53850698
0.4574745
0.45675415
0.57117867
0.5703311
0.54910785
0.51032388
""
0.51790857
""
""
""
0.40782365
""
""
0.45768848
0.41887724
0.41156861
0.47819784
0.74986035
""
0.46634907
0.48387873
0.63731271
0.59860831
0.53890711
0.59951687
0.60750949
""
0.53723085
0.5252732
0.50778586
0.57395387
0.52090394
0.50964171
0.51194143
0.52584738
0.51011193
0.53839087
0.51053512
0.59367454
0.56815517
0.58225524
0.57696772
0.46482021
0.59559232
0.43110344
""
0.48424566
0.49112886
0.55596942
0.5211215
0.56852394
0.54528385
0.5576362
0.53896159
""
""
0.58556539
0.53112173
0.60686213
0.54029322
0.55365151
0.4968999
""
""
""
0.65605569
0.59760028
0.55283225
""
""
0.50636852
0.3766481
0.49853325
0.52971417
""
0.48450169
0.69954145
""
0.37893483
""
""
0.46201792
""
0.55470735
0.48059216
0.5393464
0.56083423
0.49683055
0.50501239
""
0.54550797
0.62060761
0.45587069
0.52412903
0.50000238
0.56828338
""
""
0.6453166
0.53650022
0.38958552
0.42332098
0.51562089
""
0.48969951
0.4927474
0.53445542
0.59570467
0.56958896
0.52325481
0.30155206
""
0.54377693
""
""
0.48787016
0.53846413
0.31746981
""
0.48389518
""
""
0.63932949
0.48669428
""
0.61097383
""
0.51574612
0.56856233
""
0.37612081
""
""
""
""
0.47730261
""
""
""
""
""
""
""
""
""
0.70711565
""
""
""
""
""
""
0.58640951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55486304
""
""
""
""
""
""
0.54599816
0.45960829
""
0.49530202
0.48718151
""
""
""
0.56607646
0.43066117
""
""
""
""
""
""
""
""
""
""
""
""
0.54461932
""
""
""
""
""
0.5693143
0.3640289
0.55102319
""
""
""
0.46599334
""
""
""
""
""
0.45205203
""
""
""
""
""
""
""
0.61607301
""
0.55201596
""
""
0.45218629
""
""
""
""
""
""
0.41518137
""
""
0.64178008
""
""
""
""
""
""
""
""
""
""
""
""
0.57245445
""
""
0.55689853
0.51362878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45829913
0.52901399
0.56226712
0.52102298
""
""
""
0.70309949
0.52312195
0.55657929
0.4059985
0.41212454
""
""
0.57714278
""
0.4717451
0.41618636
0.52010983
""
0.53564864
0.52428663
0.53878772
0.42469773
""
0.55704069
0.67320931
""
0.44325373
0.54009664
0.37996188
""
""
""
0.51405984
""
0.55895591
0.52251118
0.58757478
""
0.46947145
""
""
""
""
""
""
""
""
""
""
""
""
0.5976612
""
""
0.50212318
""
0.5115416
""
""
""
0.60010868
""
""
""
""
""
0.45444858
0.54678798
0.49048141
0.38024828
0.61444807
0.5736565
0.57849586
0.53638202
""
0.73221022
""
""
""
""
""
""
""
""
0.48275378
""
""
0.50656062
""
""
""
""
""
0.58090776
""
0.47475687
0.57809979
0.51292151
0.61061943
0.5413236
0.52271479
0.55171657
0.48287567
0.55926347
""
0.37600568
0.54463905
0.5525642
0.51237637
0.49234897
0.34254292
0.38895312
""
""
0.58137923
""
""
""
""
""
""
""
""
""
""
""
""
0.52498436
""
""
0.42098859
""
""
""
""
""
""
""
""
0.56599051
""
""
0.49177107
0.29097468
""
""
""
0.46633184
0.49667159
""
""
""
""
0.51655346
""
0.52986354
""
0.58455676
""
""
""
0.47468263
""
0.50113297
""
0.43973684
0.63116121
""
0.62874186
0.47430295
""
0.25738764
0.41354737
0.47409266
""
0.54258209
""
""
0.72346437
""
""
""
""
0.64910012
0.56323206
0.55728388
0.52381027
""
""
""
""
""
0.45311219
0.53683543
""
""
0.48239332
0.42184794
0.5184198
""
0.45017758
0.52743304
0.59720999
0.53431171
0.55992806
0.53838348
0.57629925
0.72439086
""
""
0.49331421
0.44021821
0.57019502
0.50222182
""
""
0.54401213
0.42978817
0.56557077
0.54114586
0.45551473
0.464845
0.41960272
""
0.43197131
0.52557081
0.54886895
0.50414056
""
0.52932525
0.55500239
0.49478829
0.48648474
""
""
0.47614095
""
""
""
0.52420717
0.40646604
0.5185501
