wrluri
-0.89741784
-0.90867293
""
-0.2880592
-0.6892581
""
-0.2845391
""
""
-1.2602013
-0.74645436
-0.20583092
""
-0.51338261
-0.59633404
""
""
-0.61086994
""
""
-0.83076859
-0.50833601
-0.83076334
-0.5157553
0.63762254
""
-0.42365012
1.3913455
0.3871167
""
""
-0.82571739
-0.37779462
-0.44684196
""
-0.99127066
""
""
""
""
-0.72970307
""
""
""
""
""
-1.2392069
""
-0.81308198
-1.6766891
-1.0483427
-1.0335966
-0.85972834
""
""
""
""
""
""
-1.7647055
""
-0.84868586
""
""
""
""
""
""
""
""
""
""
""
-1.1300251
""
""
""
""
""
1.1808224
""
""
""
""
-0.39915448
0.022686128
""
""
-1.1113926
-0.39199659
""
""
""
-0.66645652
""
""
""
-0.46886867
-0.17071347
0.26105341
0.66284996
0.76927298
0.33426011
0.12458509
0.57363671
0.31624892
0.28173399
-0.22734489
""
""
0.071768157
""
-0.7645787
""
-0.67570597
-0.80045313
-1.091925
""
""
""
""
""
""
""
0.44278461
-0.68894398
-0.83931273
""
""
""
0.031025806
-0.183585
0.31989869
""
""
""
-0.03849683
""
""
-1.1937114
-0.23594758
""
""
""
-0.49810675
""
-0.93551958
""
""
""
""
-0.23494875
""
""
-0.29893389
-0.99856728
""
-0.99175501
""
""
""
""
""
1.6226059
""
0.28786591
""
""
""
-0.43212089
0.015372492
-9.1135895e-05
""
0.14119051
""
""
0.045139741
-0.2341989
""
""
""
""
-0.62234241
""
""
-0.4975591
""
-0.2361524
0.10149726
""
""
""
-0.46531576
""
""
""
""
-0.87321579
-0.56649637
""
-0.7603851
-0.83255041
""
-0.95596826
-1.2100285
-1.2196237
-0.60278636
""
-1.3878751
-0.3441132
""
-0.98694557
""
""
-0.69447035
-0.98465699
-0.33611006
-0.07034187
-0.66532838
""
-0.53316337
-1.3376187
0.90749604
""
0.25988513
-1.0909247
0.16028447
0.064894348
0.18572959
-0.32129186
-0.34999442
-0.55422455
""
""
""
""
""
-1.1493769
""
""
-1.2046235
""
""
1.7291125
""
""
-0.97996008
-0.68986666
""
1.639102
-0.21250184
-0.76975363
0.27809748
""
""
""
""
0.038095038
""
0.034888372
0.78695083
-0.40362918
0.36556697
0.57403255
-0.13841996
0.68959296
1.1356195
0.75754189
0.83007383
0.46796373
0.60024691
""
""
1.0494244
""
""
0.89083362
1.1774004
""
""
1.8525828
""
""
2.0204918
1.5711578
""
0.74918795
0.40674186
-0.60347074
""
""
""
""
""
""
""
""
""
""
0.16417421
0.3498798
""
""
""
""
""
""
""
-0.83960527
""
-0.9031412
-0.68610734
""
-0.29049227
-0.16860671
0.33711973
""
0.1462339
""
0.27279788
""
0.40438956
-0.95881861
""
""
-0.27657086
-0.93572408
""
""
-0.91260684
""
-0.37754768
0.028519489
0.4569242
0.0011251341
0.013485475
-0.52985728
""
""
-0.81629479
""
""
""
-0.40121052
""
""
""
""
""
""
-1.348683
""
""
""
""
""
""
""
""
""
""
""
-0.3669557
""
""
""
""
""
""
""
""
""
-0.3023023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.96180904
""
""
""
""
""
""
""
""
""
""
-1.2707556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.84009665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76117539
""
""
-0.55850136
""
""
""
""
""
""
0.85078961
""
""
""
""
""
""
""
""
-1.2117192
""
""
""
""
""
""
""
""
""
0.49261248
1.0854013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.81593311
-1.2221688
-0.94673616
""
""
""
""
-0.85207683
-0.69325799
-1.837947
""
""
""
-1.5323458
""
-0.860147
""
-1.335517
""
""
-1.0431358
""
-0.40400937
""
-0.78415143
""
""
-0.46963257
0.72777063
""
""
""
""
""
""
""
-0.75470769
""
""
-0.39869419
""
""
""
""
-1.2013581
""
""
""
""
""
""
""
""
""
""
-0.28339711
""
-0.19611585
""
""
""
""
""
""
""
""
""
""
-0.57964379
-0.24546725
0.38432527
-0.51833779
-0.24478067
-0.63728422
""
""
""
""
""
""
""
""
""
""
""
0.10083067
""
""
-0.58532643
""
""
""
""
""
""
""
-1.0092105
-0.2864213
-0.29333785
""
0.15592432
-1.2839355
""
""
""
""
""
""
""
-0.36010522
""
-1.0083613
""
""
""
0.77042955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0099915396
""
""
""
""
""
""
""
""
-0.1934254
""
""
""
""
""
""
""
""
""
""
""
-0.81959343
""
2.303854
""
""
""
-0.094011709
""
""
""
0.37347099
""
0.57373065
""
1.5173635
0.46126384
""
""
-0.418257
""
""
""
""
""
-0.46268469
""
""
""
""
""
""
""
0.26191202
-0.056567144
""
-0.5609774
""
""
""
""
""
""
""
""
""
0.027869297
""
0.84818846
""
""
0.49305415
0.39534289
0.72773564
0.8213619
0.42886478
0.3057293
""
""
""
-0.30601346
1.3241285
0.72508907
-0.64543098
""
""
0.47314984
0.58761102
1.0154651
0.5154717
""
""
""
""
0.68721837
""
0.92002642
0.46262756
""
0.19754726
""
""
0.7886852
""
""
""
""
""
""
""
""
0.98907119
