kir_imm_pooled_female_mean
0.45578739
0.44282508
""
0.50742906
0.53138697
""
0.479467
""
""
0.49277088
0.43535998
0.4972598
0.50751007
0.46980211
0.47550869
""
""
0.45544484
""
""
0.50533766
0.42604476
0.48416859
0.38194236
0.5374071
""
0.45756212
0.4544093
0.52568024
0.34966761
0.55296719
0.51575261
0.55105293
0.50764298
0.39733806
0.46711633
""
0.43705133
""
""
0.52389848
""
""
""
""
""
0.52236003
0.53345788
0.60268176
0.48990926
0.46818352
0.45095903
0.4666355
""
""
0.47535527
""
""
""
0.38991985
0.55190653
0.50798368
""
0.60822469
""
""
""
""
""
""
""
""
0.39028847
0.63613069
""
""
0.407296
""
""
0.48882487
0.58347183
0.434495
""
0.49118716
0.4940981
0.4356373
0.50343376
0.44956484
0.51630253
0.45038575
0.58984822
""
0.45560434
0.52142614
""
""
0.42826033
0.4473787
0.49262708
0.4380182
0.48571217
0.51569891
0.48438996
0.48363769
0.4817377
0.47780421
0.44682559
0.4977788
0.39079377
0.46630767
0.53239113
0.44932395
0.50313723
0.34200239
0.49602088
0.49656221
0.50818712
""
""
""
0.48248687
0.46843618
0.43002224
0.41470495
0.49224225
0.49505669
0.53470463
0.36804855
""
""
0.52918279
0.43799555
0.54200637
""
0.44559774
""
0.45265689
0.46368203
""
0.53373963
0.51563787
0.45959106
""
""
0.45244038
""
0.43737188
0.43660161
""
0.45547429
""
0.51793158
0.6077798
""
0.4622083
0.46886894
""
0.51837832
0.57297468
0.54942358
""
""
0.53353643
0.59154129
""
0.60135102
0.41955778
0.42800787
0.42817992
0.43654454
0.5360558
0.51064932
0.43445918
0.52422744
0.48514724
0.4736017
0.49988291
0.47515658
0.42484912
0.49820518
0.43765032
0.3758857
0.51860267
0.39638686
0.36187223
0.54826069
""
0.46795911
0.54800957
""
0.51266307
0.47029227
0.51758206
""
""
0.47831854
0.56369758
0.4788669
0.5237031
0.47635299
0.51618415
0.46904919
0.40829456
0.50218391
0.44950211
0.47205648
0.5383116
0.54980618
0.48559007
0.45856252
0.48902938
0.54265165
""
""
0.48046505
0.54189694
0.46734884
0.54323006
0.53253412
0.51642925
0.4080562
0.38804212
0.45028114
0.4504655
0.53639889
0.57328224
0.46469456
0.45085025
0.5696733
0.51306182
0.4914358
0.49856073
""
0.49044794
""
0.43928346
""
0.593696
""
""
0.49820262
0.44761416
0.5183236
0.49890798
0.50374502
0.52297938
0.53615201
0.51918167
0.48503733
0.57965785
0.52805746
0.49117255
0.45215929
""
0.55069739
0.48456258
0.44686201
0.57542855
0.4333508
0.53629988
0.50574571
0.51693481
0.48488283
0.51392627
0.53589267
0.5515902
0.59411317
0.59088707
0.55406803
0.57865071
0.52316111
0.49995974
""
0.48644039
0.43712029
0.45179656
0.53508383
0.52424407
0.41297653
0.48395523
0.54296976
""
""
0.56961346
0.53996706
0.54697579
0.50874919
0.56393802
0.57789838
""
0.52486879
""
0.68322891
0.42376232
0.45049188
0.51765561
""
0.4974443
0.52575904
0.50945437
0.55434954
""
0.47006515
0.54100394
0.46326917
0.47680897
""
0.50295985
0.47232217
""
0.53776968
0.53623927
0.42017713
0.47668576
0.50108027
0.4598445
""
0.51867133
0.52691746
0.51676375
0.49002194
0.56133944
0.49555752
0.47266322
0.51457149
0.52771789
0.51285601
0.44693816
0.42226157
0.48709434
""
0.50620002
0.51807702
0.51344955
0.47751513
0.54687661
0.49101111
0.47618696
""
0.55751288
""
0.48922712
0.5497064
0.45518681
0.50426221
""
0.33669639
0.40056479
""
0.42160457
0.4478662
""
0.50480783
""
0.47541279
0.45914969
""
0.52643269
""
0.45448434
0.39032573
0.64691716
0.49911037
""
""
""
0.55971694
""
""
""
""
""
0.50073135
""
