pos_hours_asian_female_mean_se
""
""
""
0.059993558
""
""
0.0589155
""
""
""
""
0.036599018
""
""
""
""
""
""
""
""
""
0.087948605
""
""
0.054102652
""
""
""
0.031235039
""
""
""
0.047709968
0.055070516
""
0.058016546
""
""
""
""
""
""
""
""
""
""
0.035089832
""
0.057236917
""
""
""
""
""
""
""
""
""
""
""
""
0.10209561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038489059
""
""
""
""
0.037875809
""
""
""
0.058780767
""
""
""
""
0.058837812
""
""
""
""
0.033363212
0.065706462
""
0.029203504
0.035836857
0.028306203
0.084244631
0.036628231
""
0.049810905
""
""
""
""
0.069388412
""
0.064045139
0.063568063
0.073465027
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021904359
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047098283
""
""
0.04955237
""
""
""
""
""
""
""
""
0.021900436
""
0.012594164
""
""
""
""
0.021131095
0.067834973
""
""
""
""
""
0.032067761
""
""
""
""
0.034735877
""
""
0.043872546
""
""
""
""
""
""
0.044176836
""
""
""
""
""
0.066243239
""
0.064916797
""
""
""
""
0.098284423
0.042639848
""
""
""
""
""
""
""
0.037080493
""
""
0.03001374
""
""
""
""
""
""
0.031815749
""
""
""
0.035234448
0.11212027
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038022399
""
""
0.032135513
""
""
""
""
""
""
0.045315482
""
0.021528663
""
0.048612103
0.043271698
0.042288169
0.050784282
0.0076658782
0.027884303
0.010560172
0.014314822
0.045899734
0.093887784
""
""
""
""
""
0.072133668
""
""
""
0.043064911
""
""
0.014099314
0.042974349
""
0.067494862
0.027414419
""
""
""
""
""
""
""
""
""
""
""
""
0.015276365
""
""
0.035420008
""
""
""
""
""
""
""
""
""
""
0.051469944
""
""
0.1146774
0.045751601
""
""
0.038716465
""
""
""
""
""
""
""
""
""
0.081060186
0.097734727
0.035343222
""
0.010774952
0.074781865
""
""
0.030243529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061738778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067967005
""
""
""
""
""
""
0.042735286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028916458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057790287
""
""
""
""
""
""
0.02998843
""
""
""
""
""
""
""
""
""
""
""
0.061493833
""
""
""
0.073355086
""
""
""
0.077097781
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026436599
""
0.035531424
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069047034
0.014469567
0.10109036
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027094191
0.018842878
""
""
""
""
""
""
""
""
""
""
0.04897299
""
""
""
""
""
0.040361736
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010414612
0.029721633
0.04346247
""
""
""
""
""
0.023258101
""
0.025423832
""
0.053042326
""
""
""
""
""
""
0.033746272
""
""
0.11222967
""
""
""
""
""
""
""
0.074451178
0.039518416
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041494001
0.038283665
0.029675368
0.086089678
0.014528169
0.010069641
""
""
""
0.053037882
0.052352045
0.0069727642
0.024768922
""
""
0.013234148
""
0.064210296
0.0051951036
""
""
""
""
0.09414193
""
""
0.020704767
""
0.059091106
""
""
""
""
""
""
""
""
""
""
""
0.01374199
