kfr_stycz_black_pooled_mean
0.30160296
0.29546544
0.28826633
0.29892153
0.37028074
0.28185707
0.29354841
0.2978403
0.29638159
0.23089269
0.32525304
0.30553892
0.31832987
0.32735923
0.40838256
0.27236634
0.30166677
0.26833332
0.27648416
0.26827261
0.32281366
0.36058906
0.29589203
0.27597153
0.32347715
0.30907065
0.28148779
0.29745457
0.30970007
0.29583028
0.27580059
0.28361318
0.30611968
0.29737037
0.27180117
0.30990943
0.32443076
0.3027927
0.30151853
0.34889138
0.30938825
0.31976795
0.30556196
0.27464741
0.33076271
0.30177382
0.33986661
0.31735915
0.29635718
0.29106116
0.29667464
0.30620843
0.27941889
0.28185704
0.28442228
0.29548547
0.29409027
0.31711778
0.393765
0.26972723
0.3118473
0.28611863
0.30154279
0.28423575
0.3335762
0.27342966
""
""
""
0.34375384
""
""
""
""
0.33732426
""
""
""
""
""
""
""
""
0.44810331
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36554134
0.29777914
""
""
""
""
0.35670984
0.33930761
0.27287799
0.31518304
0.3333962
""
0.33358666
0.38805449
0.28562787
0.26482585
""
0.4887732
""
0.28193024
0.35076493
""
0.25141299
0.29881656
""
""
0.27042001
0.28315657
0.36195281
0.291035
0.34965751
0.28021941
0.2979995
0.29035798
0.28552213
0.27945328
0.3579616
""
""
0.27869853
0.37558907
""
0.27147666
0.28623608
0.30490854
0.27309486
""
0.27317238
0.29887608
""
0.28540796
""
0.26496446
0.32848299
0.34072459
""
0.31978837
""
""
0.28409481
0.27138284
0.31578639
""
0.29655313
""
0.2920734
""
0.24965517
0.35207418
0.30092439
""
0.32691979
0.22396836
0.31282812
""
0.28158757
0.29206437
""
""
0.29254323
0.36427227
""
""
0.28008094
""
0.32319993
0.27810043
0.2421277
0.24544518
0.3677693
""
""
0.301864
""
""
0.38953546
""
0.3976489
0.32293382
""
0.33819902
0.34440815
""
0.34562162
0.33257091
""
""
0.34631464
0.3514753
0.40598038
""
0.40079668
0.32105431
""
""
0.368494
0.46513253
0.43441001
0.41940221
0.43804315
""
0.37279993
0.34543952
0.54581273
0.36699554
0.36734515
0.37750977
0.33535734
0.39328027
0.40624416
0.37439927
0.42172012
0.39448154
0.416417
""
0.48043686
0.3891055
0.37431934
0.34661445
0.3508904
""
""
0.34314576
""
0.42731091
0.36615932
0.32962513
0.36727509
""
0.3952997
""
""
""
0.46077451
0.49431121
""
""
""
""
""
""
""
""
0.34425327
""
0.44637159
""
""
0.33992192
""
""
""
""
""
""
""
""
0.42872018
""
""
""
""
0.42469943
""
""
""
0.45232973
""
""
""
""
""
""
""
""
""
""
""
0.33669311
""
""
""
""
""
""
""
""
""
""
0.50593847
""
0.38962612
0.38757375
0.47494718
0.41897586
0.36804381
0.37667012
0.45953438
0.36843455
0.32927752
0.35289559
0.32772389
0.37618747
0.28210667
0.29943824
0.29250574
0.28726074
0.29923967
0.34322813
0.31418908
0.36256647
0.33647653
0.3532294
0.35860056
0.27092195
0.27872321
0.2815913
0.31630832
0.28952515
0.33638242
0.26005888
0.27653864
0.3133935
""
0.27993596
0.28401503
0.33593437
0.28109419
0.32090223
0.28821772
0.31708619
0.28185192
0.27023375
0.29961103
0.30156621
""
0.29472333
0.31158045
0.30125627
0.27864882
0.28592524
0.26453975
0.29318374
0.2937679
0.30564335
0.33348113
0.35860318
0.32888988
0.32490656
0.27594435
0.31845167
0.33644339
0.32572734
0.35186553
0.29576564
0.29941338
0.28034034
0.30730844
0.29417089
0.29722524
0.29251975
0.3278963
0.29835919
0.29436529
0.27494812
0.28553987
0.28118074
0.3067776
0.30796725
0.32344165
0.284904
0.28836328
0.25955799
0.24315944
0.27456415
0.3621144
0.29089877
0.32319316
0.27960283
0.31109148
0.29071462
0.28136986
0.24708535
0.27329335
0.34804314
0.27930188
0.30685854
0.30901504
0.29593971
0.3407104
0.27198076
0.30951259
0.40233922
0.28997329
0.30304134
0.32338724
0.29979286
0.40218008
0.29520163
0.22625779
0.33036673
0.25897375
0.3607164
0.27302921
0.24838577
0.34460974
0.28043646
0.30694398
0.31015754
0.24020939
""
""
0.27266508
0.34210175
0.27381748
0.28114367
0.27055785
0.35084608
0.26195762
""
0.33086792
0.29745352
0.266902
0.28105757
""
0.4162572
0.27672815
0.48092517
0.29356307
0.32143104
""
0.19209027
0.29576266
0.29776928
0.27487326
0.28468418
0.38252518
0.34322447
0.31441697
0.29301128
0.35315406
0.33973017
0.29808214
0.31061655
0.35382283
0.3272559
0.24878013
0.3549754
0.29382551
0.25954762
0.28814152
0.29305798
0.26946461
0.3374556
0.30521888
0.28329843
0.28905261
0.32584584
0.32969528
0.28372207
0.30736995
0.28068215
""
0.3019653
0.29737246
0.2711232
0.31180647
0.32431623
0.29092494
0.32625347
0.26099494
0.31805485
0.277753
0.29154623
""
0.29450685
0.32539657
0.32619908
0.32167283
0.32746688
0.29194325
""
0.27443519
0.31073102
0.28895852
0.27832878
0.28574336
0.30496591
""
0.2673417
0.30594987
0.3419289
0.26107952
0.29131782
0.2923089
0.27370447
0.28103736
0.23354955
0.26179266
0.33096063
0.24118368
0.26690084
0.27557504
0.29279605
0.26958147
0.27735075
0.24528736
0.26124689
""
0.26971433
0.2877121
0.24765785
0.31368095
""
0.28537646
0.32344788
0.29916087
0.26822215
0.31546387
0.28404072
0.27405652
0.2872231
0.33442393
0.32118812
0.32258701
0.25186622
0.25969109
0.30964756
0.29650939
0.32857502
0.4079003
""
0.51167172
0.35164672
""
0.34458634
""
""
""
""
""
""
0.31936431
""
""
""
0.43264478
""
""
""
""
""
0.36580577
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30017003
0.27341947
0.37637532
0.31067827
""
""
""
""
""
0.30287859
""
""
""
0.36072716
0.3216098
0.34039646
""
""
0.35738921
""
""
0.43131432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33434209
""
0.26510274
""
0.30445823
""
""
""
0.36091301
0.30600342
0.40715578
0.3503243
0.35116297
0.31847182
""
0.38018006
0.42421588
0.40889814
0.35310459
0.50903296
0.33643916
0.3008866
0.34311128
0.29806331
0.2890664
""
""
0.30711091
""
""
""
""
0.30528307
""
0.45991036
0.29310843
0.28888032
""
""
""
0.31505236
""
0.27542445
""
0.30837798
0.31740227
0.29273483
0.29421964
""
""
""
""
0.26091871
0.36502948
""
0.29484406
""
0.28640178
""
""
""
0.36749724
0.37370884
0.3344346
0.28964451
""
""
0.30744907
0.39175904
""
""
0.42760381
""
""
0.26594502
0.35652867
""
""
""
""
0.38123515
""
""
0.28791454
""
0.30027351
""
0.35240498
""
""
""
0.36235157
0.31800365
""
0.4598293
0.32739627
""
0.40828684
0.37280491
0.33019638
""
""
""
""
""
""
0.44776362
0.27484339
0.43085885
""
0.3400057
0.29986063
0.43632179
0.2830539
0.32989138
""
""
0.38624793
0.36606666
