kfr_imm_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07092803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04640162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033164121
""
""
""
""
0.077837616
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067459509
""
""
""
""
""
0.022798449
""
""
0.03368986
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016489744
""
""
""
""
""
0.023284759
""
""
0.037787311
""
""
""
""
0.035350651
""
""
""
0.00816995
""
0.053268366
""
""
""
""
""
0.031252768
""
""
0.01492939
0.060313128
""
0.020959808
0.018001694
""
0.017920684
0.012538048
0.026043294
0.025713405
""
0.017329616
0.053230189
0.016686296
0.062719539
""
""
""
0.021708412
0.043648928
0.033940312
""
""
""
0.05037412
""
0.029026695
0.042081106
""
0.065943405
""
0.044843592
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049291857
""
""
""
""
0.026799316
""
""
""
""
""
""
""
""
0.050026294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037303112
0.044992004
""
""
0.040139899
""
""
""
""
0.065093726
""
0.053611163
""
""
""
""
0.050219674
0.021687292
""
""
""
""
""
""
""
""
0.034303367
0.067976646
""
""
""
""
""
""
""
""
""
""
""
0.032131732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021207757
""
""
0.036677275
""
0.031340573
0.056266114
0.038034394
""
0.035829492
""
""
""
""
""
""
0.053006984
""
""
""
""
0.059879422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059609927
""
0.05607352
""
""
""
""
""
""
""
""
""
""
0.040592723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058986519
""
""
""
""
""
""
0.044256043
""
""
""
""
""
""
""
""
0.041967187
""
""
""
""
""
""
""
""
""
""
""
""
0.057847079
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043448474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041104198
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03463364
0.010507945
""
0.04567381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017256955
""
""
""
""
""
0.035330713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042563945
""
""
""
""
""
""
""
""
""
""
""
""
""
""
