stayhome_other_pooled_mean_se
0.039708968
0.029848995
""
""
0.054496586
""
""
0.028828572
""
""
""
""
0.073952414
""
""
0.040432684
0.052210949
""
""
""
""
0.059250154
0.031410679
0.067572549
0.057757515
0.026715003
0.079090461
0.042064186
""
""
""
""
""
""
0.037366919
0.051069837
0.017308552
""
0.051237181
0.040337227
0.038822304
0.05521946
""
""
0.014978868
""
""
0.047368761
0.019641533
""
0.022858119
0.02874898
""
""
""
""
0.041456744
0.074496552
0.031318683
""
0.059650891
0.054940868
0.029152516
0.052504245
""
""
""
""
""
0.0097026266
0.077906676
""
""
""
0.017313633
""
""
0.027307715
0.038300805
0.056690596
0.04112339
""
""
0.032164354
0.083053119
""
""
""
0.074203514
0.041780252
""
""
""
""
""
0.09302856
0.068883821
0.017155955
0.029265217
0.03218494
""
""
0.081639014
0.0051946016
0.019696839
0.038032219
0.0094623752
0.026987989
0.06918966
0.021187216
0.019443469
""
""
0.045731094
0.018372685
0.059862789
""
""
-0.0061603724
""
""
""
""
""
""
""
0.049783096
0.032261372
0.06013906
""
""
""
""
0.036337029
""
""
0.038567804
""
0.084369116
0.080418453
0.043530632
""
0.045084108
""
""
0.039763015
0.093732618
""
""
""
""
""
""
0.04495234
""
""
0.054937251
0.04279742
""
""
""
""
0.070935987
""
""
""
""
0.0735787
0.032287087
""
0.01565887
""
""
0.037907697
""
""
0.020045957
""
""
""
0.035009585
""
0.018219078
0.016213169
""
0.076595202
0.0054730782
""
0.037666276
0.016668158
0.046425045
0.059710961
0.0064784773
0.046605766
0.01584083
0.0096567804
0.062874757
0.023117756
0.035852514
0.058073912
0.0094926022
0.01700134
0.035555352
0.039734095
0.0031322159
0.023486882
0.014452323
0.043216798
0.02411152
0.015352164
""
""
0.010604828
0.02337306
0.025391364
0.0051168292
0.011828717
0.024545304
0.0061517875
0.0052545932
0.032010976
0.0057189297
0.0043548895
0.0088938884
0.008678575
0.01561047
0.0076852008
0.012456076
0.0054419534
0.016414866
0.015786182
""
0.027253987
0.0076903785
0.010129964
0.0097843567
0.019956799
0.021081731
""
0.016575197
0.040056087
0.0086538047
0.016943414
0.018288612
0.012980513
0.046177104
0.0090397131
""
""
""
0.015183136
0.031877279
""
""
""
""
""
""
""
0.068518862
0.012173461
""
0.018714035
""
0.06170154
0.0084926188
0.033380907
0.040163625
""
""
""
""
""
""
0.011026869
""
""
""
0.057088908
0.015683681
0.072126187
""
0.05483178
0.024519915
""
""
0.063867204
0.044547945
0.037198264
0.051783945
""
0.079755731
""
""
""
0.027878765
""
""
""
""
""
""
""
""
0.054251235
""
0.021714108
""
0.012123199
0.011574892
0.02702127
0.024181975
0.012573387
0.014625754
0.028764227
0.023748716
0.020698411
0.013962691
0.031116836
0.014250855
0.019738706
""
0.019026516
""
0.012231639
0.008402803
""
0.025960511
0.03676486
0.017776405
0.026830873
0.054997168
""
""
0.0099505037
0.013148961
0.029733993
""
0.066884816
""
""
""
""
0.0062670261
""
0.027745862
0.037448149
0.0099162031
""
0.02967733
0.050146852
""
""
0.024036156
0.017139724
0.02318673
0.061661147
""
""
0.021475436
0.021070732
0.028812973
0.0090066036
0.033079755
0.046281349
0.013141572
0.071634032
0.0099724894
0.021008695
0.010313013
0.018692059
0.011209375
0.016444933
0.033135444
0.032353882
0.020628154
0.018400118
0.017480686
0.014732061
0.045304224
0.053169593
""
""
0.013704857
-0.00015605138
0.039650474
0.063955605
""
""
""
""
""
""
0.05432288
0.040366702
""
""
0.034597442
""
""
""
0.036576584
0.078364961
0.091773294
""
""
0.032602124
""
0.047381673
0.059509359
""
0.021811353
0.034820143
""
0.029611707
0.023799663
""
0.017524499
""
0.012300154
0.056773592
""
0.021162055
""
0.026741087
""
""
""
""
""
0.012161646
""
""
0.039121784
0.034012794
""
""
0.042969756
""
""
""
""
0.025597287
0.052170549
0.015392745
""
0.013427214
""
""
0.037333239
0.058900066
0.070021883
""
0.012703463
""
0.037920456
""
""
0.068249427
""
""
0.02869574
0.024555825
""
0.062119722
""
""
""
""
""
0.077642232
""
""
0.086510628
0.064985357
0.021234618
""
""
0.028626746
0.069677405
""
""
""
""
""
""
""
""
""
""
""
""
0.019314624
0.037269916
0.070466504
""
0.033204388
0.073144823
""
""
""
0.07347618
""
""
""
""
""
0.015570352
0.051577114
""
""
""
0.040835358
""
""
0.096557401
""
""
""
""
""
""
0.079370305
0.082105152
0.077574484
""
""
0.044084009
""
""
""
""
0.039986726
0.067076676
0.051260877
""
""
""
""
""
""
0.039991658
""
""
""
""
0.011295184
0.0040539308
0.017229147
0.0099397711
0.012881191
""
0.020107521
""
""
0.051211614
""
""
0.038874656
0.027484663
""
""
""
0.020083815
""
0.050576925
""
""
""
0.021211213
""
""
0.058589086
""
0.0067769471
0.076934487
0.054431826
0.027073277
0.060512468
""
""
""
0.102686
0.032960478
0.031799778
""
""
0.050013546
""
""
""
0.025861517
""
0.071112826
0.036342572
""
""
0.05039534
""
0.032240424
""
""
""
0.019168336
""
""
""
0.070257835
0.042774566
0.0052629728
-0.00026437905
""
0.029303366
""
0.091089375
0.0094949873
""
""
""
""
""
0.086245634
0.05948063
""
""
0.069185421
""
""
""
""
0.031129181
""
0.049590714
""
0.052028317
0.058156356
""
""
0.015023286
0.033056799
0.038478982
0.049866743
0.010967673
0.03997073
""
0.055834189
0.069744833
0.070465371
0.057305768
0.022424823
0.022268573
0.027368445
0.048990831
0.019586103
0.058240887
""
""
0.088828303
""
0.071213134
0.038994994
""
0.043269143
""
0.043692384
0.019555533
0.067285828
""
""
""
""
""
-0.0020718467
""
0.020715704
0.016324056
""
0.021035986
""
""
""
""
0.039099824
0.031574875
""
0.036184233
""
0.055541761
""
""
""
0.022515176
0.014329936
0.041577339
0.015495788
0.053562507
""
0.012790818
0.033090748
""
""
0.051717784
""
""
0.036107734
0.033009354
0.0033832961
0.079631969
""
""
0.046017688
""
0.059389178
0.021973519
-0.0033107074
0.02245215
0.076098457
0.042108659
""
""
""
0.066671424
0.037868541
0.055525426
0.016283819
0.019112214
0.072136238
0.032996908
0.053226024
0.02593112
0.056783661
0.054663792
""
""
0.080295749
0.073506989
0.029780867
0.038261324
0.041844372
0.05132765
0.014273204
0.028025774
0.040354926
0.02624945
0.0096055567
