has_mom_pooled_female_p75_se
0.0020142053
0.0032963338
0.0086980276
0.001705402
0.0018986877
0.0055991444
0.0015083804
0.0052344264
0.006717423
0.0025614272
0.0022183568
0.0012295905
0.0061937841
0.0043159793
0.0021845673
0.0075899758
0.0088657523
0.0022286803
0.0087970076
0.010099138
0.0028366959
0.0021710247
0.0028443858
0.0041055898
0.001167998
0.0095850527
0.0033273713
0.0022497047
0.0013335359
0.005348335
0.0048953705
0.002874085
0.0013696708
0.0017312664
0.0062333541
0.0024363808
0.0067537054
0.0058050742
0.01591932
0.013954286
0.0024799681
0.0071926373
0.0085249096
0.016921444
0.0092102531
0.0078384904
0.0016753543
0.0028483043
0.0018199674
0.0037341239
0.0027439648
0.0022631723
0.0037740578
0.015580061
0.008479557
0.0025377844
0.0066901767
0.012811835
0.0082576685
0.0057371287
0.0058731246
0.0018390367
0.0099196741
0.0046305354
0.0059779878
0.0052969274
0.015447228
0.0072238776
0.0068585342
0.0061034993
0.0071693975
0.0063023642
0.0071994192
0.0036899121
0.0064725368
0.0067134644
0.0037906435
0.004580128
0.0061534834
0.0017998313
0.0058839028
0.0036338123
0.0058453637
0.0032236988
0.0012533052
0.0038043661
0.0037538579
0.0032077564
0.0019468635
0.003216553
0.0033441931
0.0058265561
0.0051327189
0.0021760038
0.0068144379
0.0091419313
0.0035810564
0.0024971552
0.0011711007
0.0023645763
0.0018937459
0.0012512431
0.001464188
0.0021900423
0.0021077604
0.0012248374
0.002434748
0.0013124269
0.0066358261
0.0032046277
0.003148315
0.0036722971
0.0018150622
0.010376009
0.0020690546
0.0015847493
0.002112315
0.012576888
0.014233197
0.010473586
0.003824586
0.0061189374
0.0065184142
0.0048241676
0.0068966821
0.0026030971
0.0026221075
0.0065376083
0.007749273
0.0086377673
0.00086004764
0.0047333436
0.0034944508
0.0067839692
0.0029062063
0.0057064253
0.0022334824
0.0030501161
0.010039926
0.0056420141
0.0027555798
0.0036677469
0.013973219
0.0081671067
0.0053970902
0.011610929
0.003469717
0.0052180458
0.0065780827
0.0079786181
0.0049853618
0.0016410161
0.004077652
0.010942851
0.0018651005
0.0023465061
0.0078567713
0.0028626311
0.0073849633
0.003782799
0.011499346
0.0070097754
0.0021438194
0.00091424474
0.0091636768
0.0007598729
0.0032420778
0.0033964573
0.0060531721
0.0021432613
0.00061319669
0.0018749663
0.0033668135
0.0017781475
0.0038057535
0.0054272637
0.0017514384
0.00096855394
0.0028871086
0.0040085986
0.0044144224
0.0040771482
0.0012639416
0.0049888114
0.0045309886
0.00098285254
0.0080732545
0.0031620045
0.0019051108
0.0098745394
0.0052395305
0.0029611695
0.001421641
0.0066856709
0.0050128899
0.0033077255
0.0026167491
0.0024745709
0.0016741116
0.0040455433
0.0017456178
0.0019771412
0.0030054245
0.0029123444
0.0025108675
0.0015561276
0.0011263093
0.0030986187
0.0026559054
0.0022124602
0.0030967444
0.0018154013
0.0055535506
0.0063066911
0.0017490961
0.0019348805
0.0022923362
0.00089440553
0.0031683638
0.003824298
0.0055936826
0.0032780499
0.0036886591
0.0047485027
0.0012645921
0.0026127202
0.0023490554
0.0021749826
0.00079160143
0.0017312638
0.0016346142
0.0020271803
0.0096636759
0.002929501
0.0066699223
0.004334779
0.0087247277
0.0026181389
0.014493047
0.0049665757
0.0028558802
0.0031308264
0.0029260437
0.0020387718
0.0038392516
0.003394342
0.00282293
0.0012671192
0.003945922
0.0022450071
0.00089975609
0.0023529925
0.0031402768
0.0052945609
0.0029486027
0.0037984424
0.0047427588
0.0013014945
0.0029398641
0.0015159845
0.0028601608
0.0014324217
0.0011121052
0.0011345759
0.0015086114
0.00069248892
0.001265063
0.00070275587
0.00060382788
0.0017557665
0.0022932165
0.0040313639
0.011352776
0.0029871159
0.0093891136
0.0056041838
0.0017713064
0.0023860503
0.0051151235
0.0026910526
0.0010857681
0.01858967
0.015893893
0.00065898447
0.0011222658
0.0038192228
0.0017840712
0.00076907768
0.0030283316
0.005203505
0.005488304
0.0074163741
0.0044800253
0.0042888778
0.0062340703
0.0037162171
