married_asian_female_mean
0.55436176
0.47783828
""
0.57301903
0.59496844
0.58800209
0.50547326
""
""
0.47063249
0.61952913
0.52585793
""
0.54679751
0.45566604
""
""
0.55360681
""
""
0.55175668
0.4548327
0.50593245
0.68970275
0.54566246
""
0.58164555
0.61666441
0.58264995
0.62391829
0.64313239
0.64202201
0.55096054
0.59402037
0.372641
0.52133828
""
0.44271326
""
""
0.58542621
""
""
""
""
0.35519898
0.54897428
0.57447958
0.57076687
0.60197985
0.53127789
0.46240205
0.48104194
""
""
0.53789115
0.61077595
""
""
0.35287023
0.48076433
0.54058969
""
0.57970929
""
0.69185662
""
""
""
""
0.58966118
0.43248737
0.66798818
0.65270454
""
""
0.47696063
""
""
0.56018788
0.62239325
0.68158132
""
0.66870856
0.52898759
0.63457716
0.57078177
0.54483414
0.6104089
0.64288026
0.58425677
""
0.38745418
0.57783526
""
""
0.6518814
0.61545861
0.51115739
0.55615312
0.5312829
0.52862513
0.52425909
0.53394461
0.47113878
0.53429842
0.54022962
0.5690521
0.68275559
0.50500107
0.60081315
0.54385406
0.61015904
""
0.59207141
0.56122065
0.58173805
""
""
""
0.56588829
0.5506134
0.5276252
0.62752897
0.42655155
0.60950565
0.56490046
0.16499971
0.55122936
0.49499288
0.53592682
0.59826225
0.62245923
0.58593661
0.46832082
0.42098716
0.48681417
0.48618588
""
0.66487843
0.54859877
0.56884187
""
0.48411256
0.51700544
""
0.52038205
0.8040176
0.47002184
0.65598404
""
0.60773349
0.61222309
""
0.55070835
0.51822811
""
0.55536288
""
0.73149389
""
""
0.55130982
0.57289588
""
0.57815486
0.50712752
0.36621583
""
0.500763
0.58614391
0.56324476
0.46534446
0.50795376
0.56650221
0.55626297
0.5620892
0.54617542
0.36812675
0.4614425
0.74379104
0.46331269
0.5576871
0.5587948
0.58760792
0.5674628
""
0.73837221
0.59392124
""
0.26498029
0.55174363
0.51226097
""
""
0.42693374
0.52209246
0.56292599
0.52420187
0.59581536
0.49423212
0.5132758
0.50865746
0.51571316
0.56335634
0.59444147
0.54522783
0.57502717
0.61146557
0.63447762
0.51636189
0.55955631
""
""
0.58716828
0.51612014
0.59455693
0.56818271
0.54315108
0.61391604
0.51470083
0.46329436
0.40061626
0.71089059
0.54912949
0.54837197
0.6187287
0.45085526
0.59048301
0.61426771
0.49226451
0.60281312
""
0.61264032
""
0.67983764
""
0.53415006
""
0.52075768
0.63325834
0.48859501
0.70990694
0.5030632
0.48811355
0.51472342
0.61009938
0.52886814
0.36159953
0.56056231
0.518116
0.49128968
0.49611408
""
0.56455678
0.5886085
0.42875078
0.57594502
0.56220198
0.56373757
0.61722475
0.57143217
0.51292109
0.57585758
0.54696995
0.55403888
0.57144547
0.58264482
0.57460964
0.53253537
0.59827173
0.41076604
""
0.66571206
""
""
0.49740663
0.54767954
""
0.47632524
0.45277968
""
""
0.51331091
0.53035337
0.42377186
0.46845326
0.52991879
0.62115991
""
""
""
0.49915329
0.72626275
0.62046158
0.45737985
""
0.56871337
0.63368744
0.36561927
0.47722343
""
0.58207327
0.43364805
0.43595961
0.53418505
0.56750834
0.58985645
0.62502086
""
0.61468643
0.61102873
0.60433465
0.56213868
0.55020022
0.54228801
0.5800761
0.48756242
0.52331126
0.48287278
0.64448851
0.53670651
0.57840544
0.61729091
0.61927831
0.61933422
0.54541975
0.60283816
0.55707681
0.50358534
0.53916126
0.62356478
0.55788207
0.53171515
0.63070798
0.59841269
0.52787715
0.56453556
0.43533432
0.57967126
""
0.48239508
0.5839842
0.61492896
0.7023775
""
""
""
""
""
0.59192216
0.44177496
0.62728155
""
0.7068429
0.56513381
""
0.41045028
""
0.36490688
0.57212442
""
0.51958108
""
""
""
""
""
""
""
""
""
0.52106673
""
""
""
""
""
""
0.48206162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46219432
""
""
""
""
""
""
0.44883624
""
""
0.55783319
0.59495449
""
""
""
0.69107217
0.52181596
""
""
""
""
""
""
""
""
""
""
""
""
0.49851137
0.63100576
0.37707657
0.36993378
""
""
0.47829568
0.59537822
0.53987813
""
""
""
0.45667517
""
""
""
""
""
0.41697431
""
""
""
""
0.51792991
""
0.57237488
0.45646703
""
0.57095248
""
""
0.56087202
""
""
""
""
""
""
0.56427169
""
""
0.47117749
""
""
""
""
""
""
""
""
""
""
""
""
0.5151456
""
""
0.54085499
0.5271101
""
""
0.44125506
""
""
""
""
""
""
""
""
0.61157042
""
""
0.5925464
0.47075567
0.58965725
0.62211257
0.72917402
""
0.55724233
0.608886
0.3580007
0.53989178
0.53087443
0.68153834
""
""
0.56732327
""
0.64299297
0.85309762
0.46858564
""
0.75732154
0.44422194
0.68259585
0.5530718
0.56850016
0.621948
""
""
0.50579274
0.53166777
0.45145977
""
""
""
0.53036833
""
""
0.52392054
0.57931364
""
0.50785971
""
""
""
""
""
0.53903419
""
""
0.60307026
""
""
0.59229791
0.56830478
""
""
0.56024683
""
0.53949219
""
0.59167379
""
0.52025092
""
""
""
""
""
0.51976371
0.56434804
0.55581164
0.62199885
0.63584495
0.59390855
0.52303952
0.65259123
0.55293012
0.67035109
""
""
""
""
""
""
""
""
0.47201464
""
""
0.66445708
""
""
""
""
""
0.52647632
""
0.53084779
0.54745919
0.58393806
0.52661151
0.56186187
0.54409254
0.6480813
0.56671441
0.68933439
""
0.57934946
""
0.57717443
0.61404568
""
0.52373856
0.57139224
""
""
0.38956499
""
""
""
""
""
0.20233881
0.51911491
""
0.65604216
""
""
""
0.45758438
""
""
0.6885317
""
""
""
""
""
""
""
""
0.58073205
""
""
""
""
""
""
""
0.51201773
0.63913494
""
""
""
""
0.5388611
0.51827234
0.51804936
""
0.42358497
""
""
""
0.49236178
""
0.53742158
""
0.54594994
0.61464179
""
0.44045401
0.50087708
""
0.65380675
0.50069547
0.5714885
""
0.54728174
0.46883231
""
0.59389448
""
""
""
""
0.6207779
0.56951356
0.5029217
0.633573
""
""
""
""
""
0.65352249
0.46191528
""
""
0.45493138
0.34579173
0.55203694
0.52156377
0.50006694
0.51777959
0.52512503
0.46732214
0.56778133
0.50977731
0.54122108
0.56844002
""
""
0.51592565
0.50013709
0.52288109
0.46739182
""
""
0.54720712
0.57430899
0.5402481
0.51127392
0.87425232
0.57498407
0.50848025
0.39430717
0.53111267
0.73732919
0.56939352
0.5120694
0.61470348
0.55199504
0.47017685
0.51181448
0.52612668
0.41243479
""
0.43337575
""
""
""
0.58108532
0.42783073
0.52021438
