two_par_asian_male_p25
0.64108926
0.75321126
""
0.7848866
0.57240862
""
0.57142872
""
""
0.71714246
0.64540225
0.64696252
""
0.67613149
0.71136856
""
""
0.66451013
""
""
0.65124702
0.73669785
0.73326468
0.82319695
0.75280297
""
0.65354508
0.73696047
0.71405715
0.63587976
0.76222187
0.72411925
0.72011328
0.75207973
0.7282334
0.75110656
""
0.85861671
""
""
0.59795165
""
""
""
""
0.53292215
0.77429181
0.76717228
0.76065695
0.59668761
0.63230151
0.74598998
0.62090242
""
""
0.62204421
""
""
""
0.79744327
0.90249819
0.70286459
""
""
""
0.74794877
""
""
""
""
0.51999247
""
0.73687583
0.74664354
""
""
0.53599155
0.69425404
""
0.64417106
0.53409505
0.68778622
""
0.69284874
0.72061223
0.6372304
0.74075836
0.73153508
0.70232344
0.85828102
0.62224221
""
0.39845991
0.749336
""
""
0.89469683
0.67879224
0.67240822
0.73531353
0.63473994
0.69667751
0.71699244
0.6351065
0.71281904
0.73003143
0.66393805
0.61870754
0.72541195
0.72200561
0.80236053
0.84424627
0.74270022
""
0.74894905
0.61257064
0.77174383
""
""
0.59769481
0.80482501
0.73745459
0.76840705
0.85598087
0.6324051
0.73809779
0.64171517
0.90266091
0.81400579
0.79996985
0.6910767
0.58615685
0.60961407
0.87782615
0.48766577
0.81887192
0.70865399
0.63932317
0.91410649
0.73628277
0.69407022
0.63026422
""
""
0.792732
""
0.80128491
0.6336416
0.73542941
0.56959707
""
0.70396465
0.70909899
""
0.74586546
0.6458143
""
0.65106881
""
0.82914615
""
""
0.84143454
0.73872179
""
0.71429193
0.86684978
0.62412131
""
0.73335195
0.74601829
0.7689839
0.6787411
0.70982832
0.52982002
""
0.78335583
0.66117579
0.47187704
0.91350847
""
0.72036749
0.59202713
0.66368139
0.86467814
0.73214036
""
0.99968845
0.70311648
""
""
0.83198208
0.66270101
""
""
0.77814591
0.65351719
0.43150097
0.68300337
0.63571513
0.67662019
0.68187606
0.64601839
0.67463541
0.73753399
0.66270053
0.73753864
0.75219423
0.74479735
0.75768471
0.7302193
0.75513309
""
""
0.73245156
0.80423695
0.62828225
0.73840922
0.49097371
0.82142937
0.57512707
0.70418936
0.67369813
0.61819983
0.6557222
0.83820814
0.62803423
0.88788849
0.74698699
0.79956681
0.78286171
0.62046611
""
0.65574145
""
0.85538501
""
0.61268508
""
0.93946421
0.7072472
0.82047296
0.86322039
0.75784039
0.49812123
0.78521669
0.64912111
0.64405859
0.63387263
0.60464454
0.70700115
0.53223169
0.64958483
""
0.70936978
0.77393281
0.50644475
0.74625325
0.99383575
0.70567411
0.61256057
0.71409655
0.67289454
0.70140797
0.73992151
0.77803391
0.7427336
0.74967366
0.73341966
0.70317137
0.67036271
0.70925939
""
0.66724771
""
0.66674203
0.71810949
0.60228556
""
0.82117933
0.69025338
""
""
0.68140441
0.66491318
0.65792096
0.67820001
0.68176377
0.77467483
""
""
""
""
0.7600354
""
""
""
0.63819802
0.46198156
0.6134702
0.64687765
""
0.66263998
0.69887501
0.57186568
0.50994939
""
0.5229637
0.7269727
""
0.59404469
0.50582612
0.66048449
0.76330531
0.77438205
0.7354452
""
0.8575387
0.85632306
0.85062414
0.67097872
0.73407567
0.6759643
0.67548031
0.80877823
0.54794121
0.63346487
0.73853421
0.66194707
0.65836352
""
0.83250099
0.67924815
0.73921204
0.47196609
0.72147632
0.57860655
0.80057961
0.76965392
0.71854556
""
""
0.71565884
0.87506497
0.3206732
""
""
""
""
""
0.66612506
0.56354672
0.64542764
""
0.90513235
0.7786839
""
0.72046888
""
0.3701691
0.93804896
""
0.69759572
""
""
""
""
""
""
""
""
""
0.94553488
""
""
""
""
""
""
0.72970402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57782227
""
""
""
""
""
""
0.63369763
""
""
0.70791078
0.59885907
""
""
""
0.5913052
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41899234
0.82133216
1.0025635
0.51306009
0.80963838
0.62352729
0.61265045
0.81398362
0.62508905
""
""
""
0.57765883
""
""
""
""
0.70038313
0.93578309
""
""
""
""
0.6001758
""
0.68112701
0.48278084
""
0.6319015
""
""
0.71267515
""
""
""
""
""
""
0.64284331
""
""
0.71509618
""
""
""
""
""
""
""
""
""
""
""
""
0.7631349
""
""
0.67702889
0.64586622
""
""
0.38954353
""
0.81268853
""
""
""
""
""
""
0.42433384
""
""
0.69270813
0.62896156
0.63608003
0.51129723
0.65226299
""
0.58526319
0.80413866
0.50962639
0.68278807
0.48071861
0.63929999
""
""
0.63370633
""
0.71925199
0.68340254
0.88957316
""
0.72933733
0.65449357
0.74790496
0.61737818
0.53222781
0.69002736
""
""
0.83511221
0.75745606
0.54464895
""
""
""
0.75623935
""
""
0.69480014
0.70764148
""
0.67525107
""
""
""
""
""
0.66955256
""
""
0.51093507
""
""
0.60650098
0.6673432
""
""
0.7231338
""
0.72717971
""
""
""
0.74726999
""
""
""
""
""
0.71643007
0.77084738
0.72419149
0.63316786
0.74642062
0.73501915
0.81846124
0.63316721
0.60468036
0.63900709
""
""
""
""
""
""
""
""
0.76274586
""
""
0.77595168
""
""
""
""
""
0.73190671
0.68883198
0.80339766
0.71096849
0.71517211
0.82166541
0.70554149
0.72251463
0.69421041
0.81513399
0.51646376
""
0.71289361
""
""
0.72452539
""
0.66290069
0.78448403
""
""
0.72648931
""
""
""
""
""
0.64846379
0.62453812
0.51474804
0.66610193
""
""
""
0.56734926
""
""
0.71330923
""
""
""
""
""
""
""
""
0.89466774
""
""
""
""
""
""
""
0.67355496
0.86861891
""
""
0.7158646
""
0.66317308
0.608441
0.57917005
""
0.70164883
""
""
""
0.68065804
""
0.64545971
""
0.75562459
0.549182
""
0.82039344
0.71638811
""
0.82245386
0.63971132
0.59798813
""
0.69063556
0.71462595
""
