stayhome_pooled_pooled_mean_se
0.0018651189
0.0029057234
0.0065544257
0.0015824615
0.0018871798
0.0051175538
0.001350421
0.004761226
0.0052063265
0.0022930696
0.0022002636
0.0011534225
0.0056764293
0.0036686338
0.0022239431
0.0066270381
0.0085772388
0.0022725463
0.0060178903
0.0053874408
0.0019228425
0.001753623
0.0023653547
0.0030417626
0.001189244
0.0061037671
0.0029542162
0.0017666499
0.001214303
0.004099133
0.0037289502
0.0026176649
0.0013481731
0.0016386071
0.0041211052
0.0019236543
0.0041659311
0.0033901376
0.0076463232
0.0069966782
0.0019102262
0.0040529841
0.0060208836
0.0096699428
0.0049042185
0.0043908497
0.0011612191
0.0025047907
0.0015548734
0.003007421
0.002156239
0.0017985385
0.0024686246
0.0087801246
0.007283825
0.0017683664
0.0045845187
0.0081305858
0.0084773889
0.0031006928
0.0039715827
0.0016134296
0.0067507848
0.0040531103
0.0044014379
0.0042630234
0.0090101128
0.0066875117
0.0043811896
0.0043629617
0.0046409955
0.0041063791
0.0035082083
0.0028097304
0.0043878416
0.0060262051
0.0031677545
0.0038035384
0.0054925908
0.0013039588
0.0036497852
0.0029252029
0.004017055
0.0029784758
0.001190559
0.0034448404
0.0032182527
0.0024227411
0.0017516349
0.0024530792
0.002776301
0.0044845622
0.0040449947
0.0019297245
0.0044174814
0.0075514433
0.0031167211
0.0021837766
0.00092945166
0.0017483067
0.0015804999
0.00084367249
0.0011900576
0.0016621789
0.0015998431
0.001062093
0.0017813436
0.0011984507
0.0034717894
0.0021481046
0.0025490669
0.0027579737
0.0015952425
0.0057730917
0.0017483382
0.0014174976
0.0017837693
0.0068908939
0.0072828564
0.0073340968
0.0027311556
0.0041483818
0.004535622
0.0036456999
0.004738024
0.0021598283
0.0020800421
0.0044943779
0.0052231578
0.0052612545
0.00075522938
0.0038142577
0.0031696346
0.0046806112
0.0027207476
0.0035882855
0.0019098276
0.002451235
0.0061241398
0.0039213435
0.0021711688
0.0029443786
0.0072877444
0.0051236833
0.0031256252
0.0064350627
0.0025957695
0.0034814607
0.0043631401
0.0043789945
0.0037573064
0.0013582264
0.002725021
0.0056624576
0.0015244627
0.0018041503
0.005223562
0.0021031122
0.0049415692
0.0035114135
0.01224345
0.0058671893
0.0023992362
0.00090610923
0.006775077
0.000688695
0.0029340854
0.0027368655
0.0045193215
0.0018229239
0.00056766794
0.0015569025
0.0026518365
0.0013520722
0.0027889661
0.0041262871
0.0014946092
0.00093729742
0.0027362457
0.0036672952
0.0031393354
0.0030855567
0.00096520071
0.0031955147
0.0033863448
0.00083699939
0.0057764216
0.0028353666
0.0017756053
0.007351744
0.0042455611
0.0025030354
0.0012125031
0.0051343339
0.0041523334
0.0025529661
0.0018363217
0.0017027949
0.0011563504
0.0027467192
0.0013262092
0.0016709402
0.0027664546
0.0023116572
0.0017550052
0.0013060604
0.0009492453
0.0028235207
0.0021834008
0.0018293972
0.0022911523
0.0016954843
0.0043110573
0.0047385274
0.0014066689
0.0012846433
0.0016370632
0.000759396
0.0026802651
0.002485896
0.0035815286
0.0027833281
0.0025784064
0.003379303
0.00094917376
0.0017475721
0.0021844099
0.0018284847
0.00081526639
0.0013050409
0.0013948313
0.0020160896
0.0071769785
0.00287642
0.0071893013
0.0041366979
0.006754837
0.0025258469
0.0080117928
0.0044544055
0.0024633461
0.0032225247
0.0030108856
0.0019843683
0.0035325326
0.0037293578
0.0026499662
0.0011570896
0.0029220509
0.0021414859
0.0008171387
0.001835635
0.0023272617
0.0049793688
0.0022031253
0.0029573904
0.0038500128
0.0013068643
0.0026446762
0.001520215
0.0023764453
0.001595846
0.0010972884
0.001142481
0.0015582792
0.00052367832
0.0013309199
0.00066574005
0.00061704655
0.001790368
0.0020566299
0.003402336
0.0092697581
0.0023448579
0.0078315064
0.0044083693
0.0014600329
0.00225111
0.0038051747
0.0025684382
0.0011993756
0.015916009
0.021343565
0.00069302716
0.0011450707
0.0035296446
0.001652436
0.00077914371
0.0031836298
0.004149029
0.004908931
0.0058874981
0.0037685295
0.003040049
0.0037021092
0.0030627488
0.0042246557
0.0022072834
0.0026545413
0.0017890104
0.00066123821
0.0043550264
0.0025983809
0.0018538994
0.0032268546
0.0027565821
0.0026551101
0.0025398606
0.0018163456
0.0044636186
0.0021795768
0.0018393776
0.0022596715
0.0019911923
0.0012061152
0.0016145539
0.0036576134
0.0014198581
0.0016503773
0.0020014991
0.0023489245
0.0013851102
0.0020371205
0.0031491194
0.0029236791
0.0021462233
0.0017038658
0.0025206197
0.002623393
0.0015617067
0.0031673063
0.0013811507
0.0013943308
0.00087281369
0.0028556918
0.00051611074
0.0013404734
0.0034237532
0.0030268026
0.00076568971
0.0054039322
0.0036166615
0.0020164577
0.0017109558
0.0025598297
0.0054067951
0.003731118
0.0045513571
0.005257789
0.0050694817
0.0028424305
0.0033586335
0.0030224398
