marr_32_asian_pooled_mean
0.80024141
0.65855563
""
""
""
""
""
0.53610152
""
""
""
""
""
""
""
0.45641473
0.46853909
""
""
""
""
""
0.39674991
0.57236761
""
0.23259135
""
0.5587396
""
""
""
""
""
""
0.41078925
0.56414801
0.53401822
""
0.66172254
""
0.55168748
0.68884575
""
""
0.50546175
""
""
0.5298146
0.47916132
""
0.46971795
0.48991916
""
""
""
""
""
0.6490925
0.59795547
""
0.35234866
""
0.51964802
""
""
""
""
0.13322367
0.5379886
0.37766829
""
""
""
""
0.46224904
""
""
0.40811929
0.24087414
0.40516838
0.35482422
""
""
0.13048586
""
""
""
""
""
0.37141326
""
""
""
""
""
""
""
0.47893918
0.54448676
0.45675105
""
""
""
0.4360812
0.51834536
0.58873004
0.45928666
0.44188273
0.55562788
0.50566339
0.51413906
""
""
""
0.46030414
""
""
""
""
""
""
""
""
""
""
""
0.61883074
0.34219012
0.53329915
""
""
""
""
0.58537549
""
""
0.62606388
""
""
""
""
""
0.37431282
""
""
0.46756834
""
""
""
""
""
""
""
0.60359854
""
""
0.57208991
0.3620095
""
""
""
""
""
""
""
""
""
""
0.50421679
""
0.45854273
""
""
0.41718188
0.33666122
""
0.38162199
""
""
""
0.30932078
""
0.42547855
0.49100325
""
0.46874481
0.4286184
""
0.73471481
0.44854459
0.66558552
0.33749956
0.41383821
0.49869752
0.4746336
0.40046296
0.55090594
0.32104519
0.46474558
""
0.4509792
0.46218362
0.6533587
0.29327777
0.38899669
0.44063464
0.38085642
""
0.42418689
0.41194329
""
""
0.42420897
0.41878569
0.35501662
0.40251118
0.41477656
""
0.41179931
0.39253077
0.44941851
0.42139798
0.4301801
0.38512745
0.40949816
0.46812162
0.40132475
0.43195921
0.41732475
0.43326354
0.3947506
""
0.43458056
0.42197224
0.40520906
0.43082362
0.60797173
0.37369502
""
0.38563371
0.4320617
0.42483315
0.47184953
0.45581815
0.38559884
""
0.45023873
""
""
""
0.41736129
0.35374516
""
""
""
""
""
""
""
""
0.39177698
""
0.45040965
""
""
0.4574253
0.27606189
0.52632391
""
""
""
""
""
""
0.42085946
""
""
""
0.6362794
0.44685751
""
""
""
0.45117223
""
""
""
0.60579008
0.39978284
""
""
""
""
""
""
0.40453833
""
""
""
""
""
""
""
""
""
""
0.5123437
""
0.46732065
0.46803147
0.3690621
0.47259125
0.41070604
0.43290558
0.47983301
0.29559854
0.51540267
0.46297282
0.4873541
0.43368953
0.53815114
""
0.49355477
""
0.44857299
0.45103112
""
0.47028691
0.45426425
0.48169562
0.37449068
0.47065911
0.43835783
""
0.45609483
0.46239996
0.47115752
""
0.32924455
""
""
""
""
0.46561661
0.51878262
0.41000611
0.58072728
0.45554385
""
0.40289015
0.34100848
""
""
0.4501321
0.46167213
0.46326482
""
""
""
0.4192493
0.448917
0.42024368
0.41243365
0.49076876
0.38332856
0.38126951
0.42076701
0.46290055
0.47155622
0.4540208
0.44139856
0.38014147
0.46736708
0.38281253
0.43353879
0.43885139
0.38764298
0.46836206
0.47310117
0.49029717
""
""
""
0.42622113
""
0.59960896
""
""
""
""
""
0.46123627
""
0.52665323
0.5902279
""
""
0.45986977
""
""
""
0.4359234
0.54402465
""
""
""
0.47241375
""
0.46366197
0.40730137
""
0.53457409
0.47197923
""
0.49278611
0.49507824
""
0.40703025
""
0.47656295
""
0.53375602
0.51321399
""
0.5046075
""
0.64052987
""
""
""
0.45279145
""
""
0.57758623
0.44971502
""
""
0.33636847
""
""
""
""
0.48194137
0.6233874
0.48632288
""
0.45730048
""
""
0.46035281
0.62599707
""
""
0.47354892
0.19235818
0.40662253
""
""
""
0.31269678
""
0.44960085
0.4663395
""
0.42553923
""
""
""
""
""
""
""
""
0.51183856
0.38906094
0.53530031
""
""
0.48976508
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45687369
0.4660829
0.48787352
""
0.48565686
""
""
""
""
""
""
""
""
""
""
0.48712778
0.46592626
""
""
""
0.52666086
""
""
0.53069997
""
""
""
""
""
""
0.35881415
0.50601768
0.48232564
""
""
0.49458313
""
""
""
0.61695558
0.49824801
0.29026762
0.4521845
""
""
""
""
""
""
0.48060358
""
""
""
""
0.39478093
0.41486776
0.41830164
0.41049489
