kir_stycz_white_female_mean
0.38112193
0.36918038
0.34487632
0.39899603
0.43371123
0.37666559
0.4246605
0.3930065
0.3851127
0.40952718
0.39741835
0.45680711
0.38081175
0.38712433
0.40266347
0.40611589
0.3816061
0.40912986
0.37476885
0.38924497
0.4142718
0.40286431
0.40960848
0.45808926
0.48780563
0.40736023
0.43591794
0.42156547
0.46566892
0.4283444
0.43695205
0.4316346
0.500274
0.45251483
0.43115541
0.39374286
0.3707687
0.39162791
0.39944986
0.40504915
0.4573231
0.36530858
0.35584798
0.37202561
0.38907483
0.41311368
0.48455936
0.40905643
0.46407691
0.41553918
0.38963246
0.430044
0.41420683
0.36026886
0.42828155
0.43249533
0.39311421
0.36875334
0.3534146
0.3946366
0.40414801
0.44654804
0.39135092
0.37887397
0.36796364
0.36919937
0.35900369
0.35552907
0.38250795
0.3567259
0.40115374
0.4220309
0.44413161
0.42511937
0.38854286
0.39707723
0.41026369
0.37084392
0.40236548
0.45585939
0.4173128
0.40447462
0.39424899
0.41176012
0.45243758
0.39485604
0.38846427
0.39714786
0.41067088
0.37620109
0.37874267
0.37328097
0.39990741
0.40907732
0.36198848
0.38375098
0.37680024
0.39340544
0.45602649
0.4164584
0.44346491
0.51224387
0.47494841
0.46430293
0.40607023
0.45820299
0.4157612
0.44455916
0.37997696
0.39626464
0.42675638
0.40881538
0.45051572
0.39645252
0.4494606
0.40824088
0.42031074
0.42089683
0.3912178
0.39269042
0.41767606
0.3861928
0.40227112
0.39208132
0.40024081
0.44715267
0.43021765
0.39968592
0.40153763
0.39512283
0.48909864
0.38289884
0.42445135
0.39169753
0.4140816
0.38871053
0.39079589
0.42108372
0.43016139
0.43787378
0.44318226
0.39887759
0.38950175
0.42636174
0.42847976
0.40181804
0.39985648
0.40602288
0.40789559
0.43236437
0.3560783
0.43833143
0.41231766
0.40162116
0.40576717
0.41390976
0.37907797
0.42649597
0.38685867
0.37368658
0.31175476
0.34578338
0.46269032
0.52861857
0.46256617
0.58215803
0.40790331
0.40583634
0.39122576
0.41082054
0.46694204
0.45792705
0.3967984
0.4253062
0.3799139
0.38458502
0.42828602
0.43300334
0.42000616
0.41316023
0.38514641
0.38290912
0.42523909
0.39019313
0.36959946
0.47470632
0.3807236
0.437401
0.43542212
0.38136595
0.38664755
0.40236291
0.47008887
0.41176707
0.44216871
0.40126359
0.42978111
0.44628888
0.44613323
0.41939896
0.41485518
0.38881844
0.40170839
0.38969165
0.38175735
0.43082446
0.46084064
0.40538183
0.3898049
0.40981102
0.38775828
0.43684942
0.39334255
0.40278584
0.4272331
0.40882093
0.42588443
0.47386056
0.38548496
0.38619277
0.3894209
0.40013424
0.37832665
0.36082658
0.47002295
0.40208474
0.41954809
0.41824803
0.4842096
0.40878576
0.4205896
0.42282093
0.36459631
0.41801527
0.37808856
0.38005856
0.32694015
0.40828478
0.34097493
0.33936402
0.37864867
0.42437282
0.42151788
0.44049889
0.40612242
0.45210174
0.45381284
0.47218341
0.4247354
0.43614835
0.4920606
0.42610329
0.4020884
0.42263341
0.4172194
0.43772319
0.42994088
0.50432575
0.43933296
0.45974416
0.41884598
0.49994916
0.47049442
0.4782902
0.49901584
0.60613316
0.5286231
0.58778989
0.53641355
0.51138496
0.46815047
0.47890359
0.43084052
0.41175675
0.36655134
0.39326441
0.44362199
0.47776964
0.40442759
0.44867212
0.51179636
0.54786307
0.51176947
0.56661773
0.48629361
0.43843359
0.49661544
0.55500203
0.44935974
0.41464081
0.39922476
0.40720376
0.43673298
0.4349151
0.4463214
0.48598117
0.46658278
0.49911028
0.48204198
0.49683571
0.55694926
0.45208937
0.43428054
0.51514274
0.46489912
0.43107465
0.45406681
0.46122074
0.47751275
0.44503656
0.48949754
0.48246023
0.43114468
0.45268098
0.47189626
0.48635882
0.43455848
0.46763724
0.4633809
0.45963877
0.46506059
0.50906658
0.50003457
0.39470065
0.42924955
0.44741911
0.44689018
0.42762896
0.41294327
0.4551641
0.43848622
0.44004998
0.45864856
0.51725608
0.44283646
0.55387455
0.44786888
0.38352677
0.38652712
0.49826801
0.40312803
0.42846876
0.47000775
0.44382873
