kir_native_asian_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57333487
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58481485
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55172521
""
""
0.61715734
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4885051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62439746
""
""
""
""
""
0.65332472
""
""
0.48699602
""
0.61546314
""
""
0.5387463
""
""
""
0.60102922
""
0.60258061
""
""
""
""
""
0.60704386
""
""
0.56868851
0.53340656
""
0.49973816
0.61753565
""
0.5350638
0.58696949
0.69699252
0.55926448
0.51514643
0.6645112
0.57886308
0.64646387
0.66831279
""
""
""
0.51857561
0.61034107
0.44119534
""
""
""
""
""
0.52852821
""
""
0.49433112
""
0.61189073
""
""
""
0.42136285
""
""
""
""
""
""
""
""
""
0.48330641
""
""
""
""
0.40075284
""
""
""
""
""
""
""
""
0.64514357
""
""
""
""
0.56141579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64678591
""
0.64648354
0.53815192
""
""
0.55250138
0.53305256
""
""
""
0.65322715
""
""
""
""
""
""
0.38088679
0.5233587
""
""
""
""
""
""
""
""
0.40391293
""
""
""
""
""
""
""
""
""
""
""
""
0.49274659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52221388
""
""
""
""
0.40405926
""
0.43975261
0.41747302
0.4658899
""
""
""
""
""
""
0.57567042
""
""
""
""
0.38052234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62036592
""
""
""
""
""
""
""
""
""
""
0.39597505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53317356
""
""
""
""
""
""
0.54725891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61265439
0.62740934
0.60312915
0.64776218
0.44426087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53227764
""
""
""
""
""
0.61855024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50900638
""
""
""
0.66562688
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
