kfr_stycz_natam_pooled_mean
0.32090336
0.31178927
""
0.33886871
0.36291239
""
0.33450028
""
""
0.32760155
0.37773564
0.37503105
""
0.37434584
0.35788378
""
0.42110047
0.29678819
0.2241293
0.3107993
0.28054041
0.33680096
0.38465622
0.32706076
0.45919648
0.3764638
0.33041134
0.36425057
0.39434987
""
""
0.43681678
0.42935613
0.37778622
0.32015944
0.41529548
0.3196798
""
""
""
0.34553173
""
""
""
""
""
0.39025578
0.47116321
0.47141889
0.39759126
0.45840502
0.42152882
0.40100467
""
""
0.44373855
""
0.55031925
""
""
""
0.39288402
""
""
""
""
""
""
""
""
""
""
""
""
0.36575249
""
""
""
""
0.37102869
""
0.31249866
""
0.37849289
0.39831421
""
""
0.30369154
0.52703154
0.44917983
0.44658512
""
""
0.35132557
""
""
0.32383803
0.30743805
0.35926902
0.38123307
0.30618089
0.41951266
0.51008505
0.49988842
0.31042534
0.41928092
0.34819412
0.36384344
0.40769133
0.35159761
0.44508776
0.30871916
0.37433067
""
0.40544945
0.35657018
0.3166627
""
""
""
0.37410221
""
""
""
""
0.35918331
0.32262561
""
""
""
0.41401407
""
""
""
0.38637087
""
0.40354884
0.32098576
""
""
0.36445034
0.41796941
""
""
0.31678215
""
0.38812846
0.29370877
""
""
0.32611349
0.41072777
0.34228387
""
0.38935325
0.4294295
0.48532343
0.37305328
""
""
""
""
0.49162209
0.4054504
""
0.46941948
0.43062603
0.29005325
0.39631566
0.42346698
0.38372245
0.37563974
0.59451234
0.38367838
0.4338485
0.3456189
0.39986947
0.41437733
0.37082577
0.37398624
0.33591053
0.38899422
0.3506754
""
""
0.33908564
""
""
0.29043067
""
""
0.38157013
0.33932361
""
""
""
0.33732888
0.45646241
0.29305407
""
0.37997216
0.36869529
0.31806257
0.46815494
0.29290873
0.46993837
0.38543105
""
0.39721569
0.37367898
""
0.30141279
""
""
0.38963574
0.33344093
0.36559683
0.36303353
0.36730859
0.35926986
""
""
0.36435866
""
0.39202791
0.36162081
""
""
0.39685977
0.35623893
0.29246747
0.32714739
""
0.30485854
""
""
""
0.42625058
""
""
0.18942367
""
0.27200782
0.40160242
""
""
0.47780877
0.36036298
""
0.37636268
0.36576873
0.46138927
0.35916108
""
0.34668469
0.29729557
""
0.41464996
""
0.37854394
""
0.40959409
0.4009808
0.40681499
0.3267532
0.40784618
0.4387773
0.39670321
0.37852597
0.44098657
0.4093819
0.42234439
""
0.33679539
0.25459948
0.34533548
0.38604677
0.32840291
""
0.4767428
0.33539787
""
""
0.43754384
0.41411552
""
0.35975054
0.40674275
""
0.34876114
0.34679019
""
0.47704762
0.29508263
0.27314803
""
0.49974933
0.35263544
""
0.26059973
0.35229778
0.32426327
0.28710327
0.59297359
""
""
""
0.30638155
""
""
""
0.41003576
""
0.4586437
0.41477472
0.35463908
0.35382819
0.34400162
0.40211987
0.36401728
""
0.39805335
""
""
""
""
0.45318389
""
""
0.43918607
""
0.37124988
0.39582142
0.37155128
""
0.4410744
0.34390658
0.33948934
""
0.41698715
""
""
0.30691114
0.4505235
""
0.33104765
0.40944657
0.41770479
""
""
""
""
""
""
""
0.3513698
""
0.38926759
""
""
0.2992582
""
0.30660623
""
""
""
""
""
""
""
""
""
0.27715302
""
""
""
0.24915782
""
0.38047457
0.29992601
""
""
""
""
""
""
0.31179699
""
""
""
0.38466609
0.32407531
0.53191793
0.35747916
""
0.28940201
0.17102225
""
0.2827802
0.22050172
0.3022444
0.33529657
0.28689653
""
""
0.29983979
0.31414205
""
""
""
0.44166985
""
""
""
""
0.29024667
0.30955252
""
""
0.31322923
0.29327703
""
0.27517906
""
0.30926934
""
""
""
""
""
""
""
0.37563625
""
""
""
0.25529885
0.33072421
""
""
0.22745588
0.31417871
0.44174954
""
0.31543455
0.29438838
""
""
""
0.31890413
0.28721783
0.26400918
0.29987717
""
""
0.33826798
""
""
""
""
""
""
0.39715666
""
""
0.3364785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43607682
0.38687107
""
""
""
""
""
""
""
""
""
""
""
""
0.36413345
""
0.39696616
0.36202982
0.42342207
""
0.42902982
0.49614367
""
0.43803898
0.49455234
0.4369615
0.35071909
0.31344908
""
""
0.32845861
""
0.35415381
0.2772229
0.42537743
""
0.43792024
0.43525174
0.41097331
0.40596282
0.40651157
0.45938197
0.35671458
0.46411118
0.37567002
0.3907361
0.29599175
""
""
""
0.40913907
""
0.47929728
0.48521549
""
""
0.4780798
0.51995802
""
""
""
""
0.50346279
""
""
""
""
""
""
0.52577496
""
""
0.45632359
""
0.45319027
""
""
""
0.48356053
""
""
""
""
""
""
0.3820467
0.3904238
0.51666951
0.57934177
0.50695497
0.45542172
0.41215849
""
""
""
""
""
""
""
""
""
""
0.5015375
""
""
0.38110635
""
""
""
""
""
0.4354305
""
0.39359841
0.4601891
0.45370647
0.40282181
0.41751683
0.44961631
0.48879421
0.37238181
0.41382673
""
0.44551089
0.36664322
0.35457936
0.4214243
0.42169192
0.42390034
0.3290396
0.36151591
0.29731911
0.35120451
0.23532407
""
0.27578497
0.25244337
0.23359455
0.36751601
0.36860359
0.38184434
0.30690899
0.21749152
0.35890189
0.37867752
0.30989549
0.29453734
0.30822429
0.31740203
""
""
""
0.2967979
0.32890305
""
""
0.30177584
0.31619167
""
""
0.45185694
0.28942171
0.3159799
""
""
0.29698235
0.30888894
0.40327263
""
0.3268508
""
0.45472792
""
""
""
0.28751361
""
""
""
0.31492409
0.25423008
0.32984799
0.29551283
0.29941177
0.40053421
""
0.34824395
0.37909618
0.34491959
0.31312925
""
0.36181936
""
0.38967183
0.30748072
""
0.33114371
0.2411924
""
""
""
0.40470484
0.38369766
0.37089321
0.31323954
""
""
""
0.33918896
""
0.50612187
0.36243242
""
""
0.34934434
0.33164445
0.31462404
0.35134661
0.38688275
0.41756994
0.44943905
0.38916162
0.3709951
0.40049183
0.41634521
0.3497912
0.37086359
""
0.36137
0.37956482
0.45510322
0.38647354
""
0.35329852
0.46545801
0.26992083
0.42649695
0.42255658
0.33975634
""
0.42468032
0.42189676
0.37907004
0.3757484
0.3674978
0.43100724
0.30893242
0.37503839
0.34599942
0.29994375
0.33504856
0.51898891
""
0.36040324
""
""
""
0.30999163
0.31617057
0.38860118
