working_natam_pooled_p10
""
0.53449839
""
""
""
""
""
0.58945972
""
""
""
""
""
""
""
0.5018279
0.67257071
""
""
""
""
0.23527259
0.51790529
""
0.88865727
0.1186499
0.68997484
""
""
""
0.83023626
""
""
""
0.4424367
0.51590765
0.68425399
""
0.50446659
0.71644628
0.57411605
0.8752929
""
""
0.6317302
""
""
0.75003368
0.65907645
""
0.698057
0.64594138
""
""
""
""
""
""
0.26184428
""
""
""
0.52907509
""
0.7404784
""
""
0.74774128
0.86574459
0.64293545
0.66141373
""
""
0.82725209
0.60251993
""
0.57180947
0.48774439
0.69805354
0.61940277
0.50038111
0.67762381
0.8470487
0.90329659
0.65863281
0.33431301
0.58709198
""
0.6203565
0.75658047
""
0.96499056
0.846515
0.71569842
""
0.74226779
0.66513324
0.50603861
0.71326548
0.55420434
0.52110207
""
0.60317594
0.60532224
0.7075637
0.63535506
0.60975474
0.5212478
""
0.68804985
0.58853668
""
""
0.67731887
0.67715806
0.92943102
""
""
0.97650796
""
""
""
""
""
""
""
""
0.70086312
""
""
""
""
""
0.39790323
""
""
0.73931652
""
""
""
""
""
""
""
""
0.35705635
0.76645589
""
""
""
""
""
0.7070995
0.87765902
""
""
0.5840742
0.47067672
""
""
""
""
""
""
""
""
""
0.54147995
0.71578598
""
0.63933522
""
""
0.21103382
0.70475209
""
0.70930761
0.97368228
""
""
""
""
0.77743101
0.41060749
""
""
0.60680133
0.49045497
0.67228371
0.57471627
-0.12932149
0.52078277
0.52984142
0.57773858
0.69921035
0.64442605
0.48327947
0.58032143
0.49206895
0.61509275
0.59350032
0.33550259
0.83283019
0.5762859
0.64789188
0.69877446
0.62857765
0.5684219
0.63833547
0.62754351
0.57251322
""
0.76390737
0.62724483
0.49640378
0.57247353
0.53068364
""
0.65045476
0.58570439
0.41485679
0.62490886
0.63699234
0.49756929
0.58127242
0.56363291
0.7611692
0.81450772
0.69370133
0.77012622
0.54352319
""
0.69181883
0.563568
0.6102832
0.60215956
0.67514789
0.52815974
""
0.65777302
0.69329739
0.61699295
0.52703321
0.48868698
0.6920771
""
0.61830389
""
""
""
0.76029944
0.45846939
""
""
""
""
""
""
""
""
0.65960473
""
0.93492138
""
""
0.67634398
0.83446771
1.3625294
""
""
""
""
""
""
0.60718507
""
""
""
0.70442814
0.73165941
""
""
""
0.62281805
""
""
0.66010487
""
""
""
""
""
""
""
""
0.62158597
""
""
""
""
""
""
""
""
""
""
0.63899249
""
0.73013461
0.92759818
0.85981888
""
0.6473785
0.71946442
0.95755339
0.7316789
0.64045691
0.73502117
1.0665854
0.52645534
0.56632596
""
0.77775306
""
0.52912372
0.53644431
""
0.5956319
0.7562775
0.74186218
0.31069091
0.75108469
""
""
0.55075037
0.52872396
""
""
""
""
-0.079392776
""
""
""
""
0.78606349
0.69920868
0.60100669
""
-0.09649615
""
""
""
0.62538224
0.65635049
0.84577674
""
""
""
0.77096033
0.708974
""
0.71821052
""
-0.27877429
0.78023887
0.78310382
0.62992269
0.93420267
0.67003411
0.31155187
0.68603754
0.61794263
0.48821518
0.31854188
0.58299792
0.52997398
0.54608119
0.78970498
""
""
""
""
0.88463777
""
0.73377252
0.3392399
""
""
""
""
""
""
""
""
""
""
0.68280745
""
""
""
""
""
""
""
""
""
""
0.8146286
""
""
0.74595988
""
""
0.90964979
""
""
0.26211908
""
0.76133817
""
""
0.16714843
""
""
""
""
""
""
""
0.56697166
""
""
""
0.65467578
""
""
""
""
""
""
""
0.76242197
""
0.55171269
""
0.84310162
""
""
""
""
""
""
0.62416583
""
0.50290513
""
""
""
""
""
0.63806593
0.65289885
""
""
""
""
""
""
""
""
""
""
""
""
0.82305658
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55655152
""
""
""
0.46670943
""
""
""
""
""
""
""
""
""
""
0.4681263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86426717
""
""
""
""
0.68233597
0.64232886
""
""
0.62440693
""
0.5984481
""
0.6085521
0.6189183
""
""
0.83275384
0.74302149
""
""
""
0.63357091
""
0.70848954
""
""
""
""
""
""
""
""
0.77431548
""
""
0.71925449
""
""
""
""
""
0.79292715
0.69398576
""
""
""
""
""
""
0.85122311
""
""
""
""
""
""
""
""
""
""
""
1.029745
""
""
""
""
""
0.67416412
""
""
""
""
""
0.78526688
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40109512
0.66240931
""
""
0.62639749
0.71824008
""
""
""
""
""
0.91999948
""
0.71839541
""
0.67335582
""
""
""
""
""
""
""
""
""
""
""
0.6942836
""
""
""
""
""
""
""
""
0.92481673
0.56071067
""
0.46765321
""
""
""
""
""
0.83018422
""
""
""
""
""
""
""
""
0.73818952
""
1.1272417
""
""
0.7456252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54723454
""
0.70775402
""
""
""
""
""
""
""
""
0.80164135
""
""
0.83688372
""
1.0340552
""
""
""
""
""
""
0.60922968
""
""
""
0.80725598
0.37454134
""
0.29216647
0.59861314
""
""
0.68119591
""
""
""
""
""
""
""
""
""
""
""
0.70610601
""
""
""
""
""
""
0.72303611
""
""
""
""
""
""
""
0.53340369
""
""
0.65187097
""
""
0.42685863
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26339865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69074512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58843571
0.66647279
""
""
""
0.84753442
""
""
0.82310635
0.82245606
""
""
""
""
""
""
""
""
""
""
0.72503507
""
""
0.74803394
""
""
""
""
""
0.72598183
0.58135164
""
""
0.49550363
""
""
""
""
""
""
0.74508315
0.78869802
""
""
""
0.60218686
""
""
""
""
0.58011925
0.55578011
0.96068126
0.83625931
""
""
""
""
""
""
""
""
0.43874183
""
""
0.81378311
""
""
0.53275234
""
""
""
0.67246503
""
0.49463138
""
""
""
""
""
""
""
""
0.60491621
""
0.70359397
""
""
""
0.48866364
""
""
""
""
""
""
""
0.63104171
""
""
0.71970606
""
""
0.97991771
""
""
""
0.79316181
""
0.58550501
0.77945781
0.63328183
""
""
""
""
""
""
0.78622144
""
""
""
""
""
""
""
""
0.52500188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68571335
""
""
""
""
""
""
""
""
""
""
""
""
0.62297213
""
""
""
""
""
""
""
""
0.61553657
""
""
0.88964462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63999403
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1572593
0.31039673
""
0.93030846
0.65666592
""
0.95671165
0.8585428
0.72561014
""
""
""
""
""
""
0.72783625
""
""
""
""
""
0.71012455
""
""
0.65545255
""
0.69745082
0.66897213
""
""
0.45118827
""
""
0.65130323
0.59525931
0.65256083
0.69769281
""
0.78657806
""
""
0.77123624
0.45496666
""
""
""
0.7985729
""
""
0.5639236
0.53643519
0.65848315
""
0.56645542
""
""
0.55496657
""
""
""
""
""
""
0.17241144
0.60772222
0.59445286
""
""
0.58423775
""
""
""
0.62094516
""
""
""
""
0.54824966
0.63093001
""
0.63879859
0.57113081
""
""
-0.30937046
0.72042018
0.90352923
""
0.33612633
""
0.19376974
0.72750795
""
0.60435814
0.56147546
""
0.8777051
""
""
0.68723422
0.86536741
""
0.53718126
0.70786703
""
0.81769097
""
0.59630233
""
0.63773108
""
0.66185951
""
0.4773078
0.598508
0.64542896
0.65094692
""
1.037747
0.73497909
""
1.0099906
0.57176578
0.69515979
0.553496
0.60466921
0.78650445
0.51790935
""
0.61578578
0.61595792
0.9263624
0.71944261
0.70772403
0.53796118
0.598517
""
0.73126501
""
0.43376496
0.79996562
0.45968595
""
""
0.81162483
0.12754342
""
0.42079946
""
0.65010524
0.44104123
0.58331311
""
0.69511759
0.61131161
0.51047891
""
0.62814713
""
""
0.48127034
0.83543396
0.99446428
0.34629413
0.71188313
0.76786381
0.66861999
0.58785444
0.76589292
""
""
0.63629299
0.77294642
""
0.17838311
0.58550042
""
0.66300935
0.94441336
0.68724322
0.45458889
""
""
""
""
""
0.84292579
""
""
0.5073505
0.60092878
0.79371369
0.48345891
0.7222017
0.19580552
1.0258052
0.69828129
0.69400305
0.58599758
""
0.62224287
0.70026499
0.52999556
0.64810401
""
""
""
""
0.61455405
0.51293731
0.68517703
0.40757182
1.0123842
0.58854133
0.73191613
""
""
0.65548736
0.68151289
""
""
""
""
""
0.99461007
""
0.48569798
""
0.32208437
0.85593659
0.65044147
""
""
""
""
0.48614007
""
""
""
""
""
""
""
0.5565778
""
""
""
0.44281459
""
""
""
""
""
""
0.90291393
0.51643217
""
0.81218243
""
0.75586712
""
0.62938112
""
-0.070950076
""
""
""
0.45891365
0.58722562
0.39939779
0.31395254
""
0.72408754
""
""
""
""
""
""
""
""
0.82370806
""
""
""
0.81092453
0.10781378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45523208
""
""
""
""
""
0.76476139
0.59655643
0.52708805
""
""
""
""
0.29956439
""
""
""
0.73085183
0.42951521
""
""
""
""
0.73670441
""
""
""
""
""
""
""
""
""
0.74379563
0.6805039
""
""
""
0.48853245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87681019
""
""
""
""
""
""
0.65111971
""
""
""
""
0.61925358
0.9504773
""
""
""
""
""
""
""
0.62710541
""
""
0.69419992
""
0.60203767
""
0.24133721
""
""
""
""
""
""
""
""
""
0.36530226
""
""
0.59047049
""
""
""
""
""
""
0.64817208
""
0.69504827
0.72623974
0.70556182
0.45201373
""
""
""
0.6759066
""
""
""
""
0.69536805
""
""
""
""
""
""
""
""
""
""
""
""
0.54933268
""
""
""
""
""
""
0.83407539
0.57852566
""
0.54806709
0.64776993
0.58061516
""
""
""
""
""
""
0.55664831
""
""
""
0.68204325
""
""
""
""
""
""
""
""
""
0.72881663
""
""
""
""
""
0.66635686
""
""
0.66826373
""
0.66272819
0.70402366
""
""
""
0.67332155
""
""
""
""
""
""
""
0.59706616
0.57038325
""
0.62583399
""
""
0.65034848
""
""
0.40415761
0.6520769
""
0.49463734
""
""
""
""
0.61888695
""
""
""
""
0.60900021
""
""
""
0.82844597
""
0.56048125
