kir_imm_hisp_female_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31723917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37912455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33579728
""
""
""
""
""
0.37684086
0.26604164
""
0.35860801
0.37207535
0.36829519
0.37531334
0.39804867
""
""
""
0.30500638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25690207
""
""
""
""
""
0.65477371
""
""
""
""
""
0.52418917
""
""
""
0.42554712
""
""
0.47848961
""
0.26370403
0.44589016
""
0.39741206
0.35985747
0.4348847
""
0.38412452
""
0.3711333
0.40432769
""
""
0.42641816
0.34529415
0.56843472
""
0.39401919
0.3938008
""
""
0.42435634
0.3485004
""
0.42081419
0.36752534
""
0.39366618
0.43930727
0.51940531
0.39584464
0.39379776
0.41470718
0.38528347
0.45882025
0.46397841
0.45100909
0.41338533
0.37735459
0.46336412
""
""
0.51109153
0.45262951
0.39688182
0.38478789
0.42233011
""
0.40636462
""
0.47372329
0.43474704
0.35910049
0.43751696
""
0.34481257
""
""
""
0.43269166
""
""
""
""
""
""
""
""
""
0.4042992
""
0.20980395
""
""
0.31794894
""
""
""
""
""
""
""
""
0.52013642
""
""
""
""
0.30121827
""
""
""
""
""
""
""
""
0.31703845
""
""
""
""
""
""
0.40101191
""
""
""
""
""
""
""
""
""
""
0.38055316
""
0.46665359
0.39852846
0.55067116
0.57207561
0.36888555
0.34785113
0.50926113
0.44277254
0.19401225
0.40755263
""
0.50059611
0.43613425
""
0.36340198
""
0.33561385
0.44582191
""
0.34787241
""
0.37039503
0.40849212
""
""
""
0.4705925
0.47956231
""
""
""
""
""
""
""
""
0.34676108
0.39008433
0.46209294
0.40097365
""
0.4716804
""
""
""
0.47453022
0.36923173
0.62207133
""
""
""
0.38414705
0.47192258
0.47596946
0.44941884
0.51447284
""
0.46477854
0.27491361
0.38624254
0.38309532
0.4197911
0.41164413
0.43445837
0.31859323
""
""
0.40706989
""
0.38630062
0.39614299
""
""
""
""
0.36338833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2519975
0.57572752
""
""
""
""
0.40096828
""
0.40702987
""
""
""
""
""
""
""
""
""
""
0.35473001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43254074
""
""
""
""
""
""
0.3843573
""
0.29183003
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42214918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24299142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50532526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45778131
""
""
""
""
""
0.40635607
""
""
