jail_natam_male_p75_se
0.014652917
0.071363844
""
0.0063707628
0.033220712
""
0.0068269791
""
""
0.01874656
0.008292092
0.013514286
""
""
""
""
0.0082397955
0.0098276092
""
0.017546821
0.028956169
0.0049708178
0.0086411014
0.016970377
0.021943728
0.01740722
0.011634207
0.02738836
0.0063236104
""
""
0.018367795
0.0067242063
0.017699432
0.035254046
0.0045003253
""
""
""
""
0.010946088
""
""
""
""
""
0.0091491258
0.017180892
0.018077122
0.01583264
0.0095054004
0.0054099886
0.019942908
""
""
0.0092806313
""
0.01577872
""
0.11477195
""
0.017633524
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0046073208
""
""
""
0.011658835
0.020448856
""
""
0.013132068
0.0011264475
0.0036364854
0.016577335
""
""
0.043140661
""
""
""
0.041058179
0.011643557
0.056954753
0.039029688
0.018582502
0.037560891
0.023379415
0.022064859
0.0026195357
0.018893633
0.010272248
0.01810975
0.1012189
0.017078029
0.043961994
0.0053159166
""
0.0044751992
0.02141732
0.026100721
""
""
""
0.056298371
""
""
""
""
0.036718015
0.019845663
""
""
""
0.0071667763
""
""
""
0.033622328
""
0.013904273
0.011768047
""
""
0.013455058
0.016729372
""
""
""
""
0.072902352
0.021376003
""
0.024875931
""
0.0038935137
0.012031426
""
0.0085438136
0.0077663893
0.026936583
0.016990738
""
""
""
""
0.005213737
0.011686685
""
0.0046988572
0.011783288
0.072940476
0.0097613065
0.016937269
0.00074355095
0.033613101
0.048081998
0.011156716
0.040359501
0.091356002
0.038061548
0.016331879
0.036276523
0.014658939
0.043840498
""
0.0038853241
""
""
0.011361234
""
""
0.019017885
""
""
0.059653193
0.0051035611
""
""
""
""
""
0.0037631397
""
0.027821075
0.076495439
0.023382107
0.02412867
0.015845239
0.014957679
0.0036529161
""
0.022512635
0.076186895
0.010328921
0.0075888168
""
""
0.033829153
0.014866665
0.070943192
0.0028457432
""
""
""
""
0.031230064
""
0.020881306
0.010293755
""
""
0.015445343
0.0060550566
0.044740383
0.016892042
""
""
""
""
""
""
""
""
""
""
""
0.01966613
""
""
0.055016752
0.014622157
""
""
0.020384537
0.032400094
0.064690217
""
0.019478709
0.018125774
""
0.036759015
""
""
""
0.019354716
0.0040604859
0.0047625857
0.039955914
0.012759391
0.05313015
0.017828466
0.0019358938
0.080653526
0.043147087
""
""
0.060110342
0.023507139
0.13319442
0.028237773
0.041573428
""
0.053627178
0.020285157
""
""
0.0080847889
0.0043189335
""
0.017042568
0.018413244
""
0.0087162144
0.010819887
""
0.058768444
0.012200856
0.086196721
""
""
0.054395836
""
0.05678083
0.0084108599
0.10580529
0.053887747
0.06084165
""
""
""
0.039572872
""
""
""
""
""
0.0980272
0.0078233974
0.0053578857
0.02564727
0.047932602
0.047312073
0.036006827
""
0.021208283
""
""
""
""
0.021631071
""
""
0.034322001
""
0.053309061
0.029905606
0.017977299
""
0.013454144
0.010456434
0.060267814
""
0.019309342
""
""
0.01563496
0.014268897
""
""
0.020962324
0.021447804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030270733
""
""
""
""
""
""
""
""
""
0.029382944
""
""
""
0.033807226
""
0.02158137
0.014110778
""
""
""
""
""
""
0.036288854
""
""
""
0.033584937
0.031381961
0.056217588
0.037763253
""
0.046548307
0.086453609
""
0.072891682
0.053358898
0.11234932
0.055913914
0.04164638
""
""
0.035403877
0.030453768
""
""
""
""
""
""
""
""
0.042491082
0.075779319
0.067082264
""
0.051879384
0.073105395
""
0.033021823
""
0.018450774
""
""
""
""
""
""
""
0.055943772
""
""
""
0.03473122
0.041531019
""
""
0.032005839
0.092487723
0.052600902
""
0.050256874
0.035681739
""
""
""
""
0.049382772
0.079176523
0.038871851
""
""
0.027210152
""
""
""
""
""
""
0.015239699
""
""
0.010339807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0081934668
0.015534976
""
""
""
""
""
""
""
""
""
""
""
""
0.014462763
""
0.015524872
0.0057863314
0.010105146
0.099670388
0.069355823
0.020006381
""
0.012937758
0.033466715
0.010528103
0.011878478
0.017980957
""
""
0.016682455
""
0.020212648
0.0083301859
0.013094077
""
0.013514967
0.0067540859
0.0011626078
0.0044439556
0.03451268
0.00140333
