kfr_pooled_pooled_mean
0.4598006
0.43620563
0.42256317
0.47612253
0.48515376
0.44754979
0.46716642
0.46831435
0.46669745
0.45719013
0.45171899
0.47962674
0.47597417
0.45483828
0.46764821
0.47352961
0.46387166
0.48096889
0.45826155
0.39361939
0.42139778
0.41834006
0.44992855
0.43521255
0.50893301
0.39474872
0.44526273
0.45421821
0.47478703
0.45044127
0.44743699
0.50603777
0.50295711
0.48972127
0.40956989
0.45479387
0.44542199
0.45303175
0.40771946
0.37587857
0.44206581
0.4324196
0.46358931
0.50521874
0.44323194
0.41480961
0.46916416
0.52590829
0.49505565
0.46030578
0.50306571
0.50637335
0.43985066
0.41843373
0.46497688
0.44885156
0.48214456
0.52631164
0.46681681
0.4189522
0.45020136
0.4679276
0.43369827
0.48213589
0.43237671
0.45232648
0.42089164
0.43202034
0.45960838
0.42961848
0.3967081
0.39729229
0.368745
0.45458546
0.42294991
0.46815452
0.44901374
0.44930026
0.45577735
0.42792764
0.39038071
0.48355272
0.47824797
0.47701642
0.49509853
0.48565525
0.47331122
0.4615384
0.48742336
0.46146011
0.48162827
0.44768271
0.46906647
0.46590775
0.44534639
0.44167858
0.45879474
0.44570458
0.46434242
0.44479573
0.47731373
0.4625476
0.47027546
0.47778249
0.47463563
0.46605778
0.45034769
0.45891199
0.42630649
0.44537681
0.46524823
0.4315981
0.45778561
0.39070144
0.45742401
0.47121266
0.45304701
0.42081994
0.42233026
0.39415783
0.42290592
0.43272829
0.43156251
0.42848268
0.43087423
0.44920895
0.44348094
0.42806998
0.4075065
0.42327434
0.48402366
0.42081133
0.47022581
0.44603142
0.47132337
0.43650526
0.45205218
0.41537714
0.40503538
0.44689646
0.45037979
0.45226997
0.41309431
0.43156543
0.39805079
0.40480301
0.46094197
0.43373764
0.42221969
0.42580709
0.46618682
0.474574
0.4364537
0.41324487
0.46340933
0.45444396
0.44664848
0.43706766
0.45549297
0.49084312
0.45217031
0.46365303
0.53994328
0.52167916
0.47818118
0.55892015
0.54126477
0.55231327
0.49087906
0.51058275
0.51259243
0.53409195
0.51242399
0.51778537
0.49825326
0.5077641
0.51356006
0.53036857
0.51738507
0.5064736
0.50789416
0.49091768
0.5018689
0.46775278
0.47309205
0.52524239
0.46335465
0.54319578
0.48126113
0.44823968
0.46110156
0.48971647
0.49891976
0.50722373
0.51744986
0.52176195
0.53214002
0.55930167
0.52464205
0.54341698
0.50976294
0.52051342
0.53059107
0.50834692
0.47923881
0.53332603
0.50894839
0.50761104
0.5121845
0.53252995
0.50376517
0.55141091
0.53792912
0.53069317
0.52704811
0.524369
0.50818181
0.51917434
0.50813258
0.4918147
0.51385796
0.54260719
0.45461705
0.47260791
0.50640434
0.50187391
0.55064404
0.54346478
0.56779349
0.51507038
0.52763897
0.50292528
0.48801994
0.53257352
0.50695103
0.4885149
0.49283996
0.49625465
0.48458663
0.46033752
0.47133845
0.51771945
0.50102907
0.51948714
0.50962055
0.52608997
0.5095129
0.54138136
0.52280027
0.53491163
0.55076051
0.5279426
0.5253008
0.56679678
0.52122569
0.524611
0.514476
0.57137394
0.54915613
0.54687804
0.53545254
0.57043493
0.56302494
0.55356371
0.55792356
0.53238332
0.59540439
0.58692819
0.54492533
0.52087736
0.48126373
0.50895435
0.44962585
0.5011456
0.44597569
0.50690562
0.52135694
0.55369508
0.52176565
0.53708214
0.55573922
0.60036808
0.55066186
0.59017152
0.56584656
0.52939725
0.54123336
0.57482135
0.53162515
0.54698265
0.55549479
0.53990722
0.54973435
0.5481742
0.55750561
0.61304128
0.62068212
0.60237783
0.59729975
0.60539907
0.59702814
0.55288827
0.5559153
0.6096344
0.5699302
0.58387846
0.61564946
0.57132953
0.58632213
0.59555095
0.58030212
0.5841229
0.5642969
0.58130032
0.58610821
0.58605051
0.53741461
0.57918119
0.57438093
0.5650695
0.58533835
0.57855868
0.61484724
0.52503216
0.56097233
0.56925726
0.53502297
0.55180347
0.53020352
0.55598581
0.57483786
0.54727304
0.53508919
0.54659486
0.52899182
0.54138768
0.53188241
0.4801206
0.49160591
0.5273307
0.5077368
0.52952367
0.53206104
0.53585577
0.53432739
0.4724963
0.46249971
0.47907236
0.4728238
0.47497138
0.50731748
0.47917882
0.50487989
0.50200915
0.54763365
0.51038224
0.51770097
0.49373409
0.43972361
0.41084859
0.46797162
0.58475733
0.56363434
0.536879
0.55548245
0.499156
0.51075065
0.53481007
0.50848621
0.5042457
0.55027539
0.51807803
0.63859516
0.66808498
0.62531269
0.64197481
0.55661768
0.64084285
0.50015086
0.61853111
0.63632935
0.63305777
0.61756045
0.67060977
0.62708831
0.63445634
0.52094698
0.59497458
0.56824774
0.62414378
0.672809
0.63977599
0.65951431
0.60451591
0.61616445
0.5828951
0.59175354
0.61902112
0.55815983
0.45385307
0.5894075
0.60331613
0.55482423
0.62020242
0.61175835
0.60049134
0.61177903
0.6368295
0.6178394
0.60632461
0.60443389
0.58093643
0.59837806
0.59575623
0.59468347
0.58497685
0.60819769
0.5971033
0.5784325
0.60321021
0.54907691
0.63749653
0.59653616
0.58486968
0.60730612
0.61829782
0.64605445
0.60116446
0.61587161
0.58791351
0.6097247
0.58533311
0.58129472
0.55288839
0.60213643
0.62343913
0.54417849
0.37551227
0.58283401
0.50700516
0.36522937
0.56631249
0.54802781
0.5838936
0.48338196
0.59757197
0.60732979
0.59201688
0.61610615
0.57160443
0.56368673
0.60390556
0.57445538
0.58554995
0.56975091
0.55939221
0.56592
0.57389808
0.56804192
0.5542587
0.60031027
0.56331986
0.51632923
0.53618389
0.54974508
0.47095257
0.4815838
0.57283294
0.59833336
0.56434584
0.5891543
0.60305876
0.57380849
0.58754128
0.58253837
0.58981371
0.56226116
0.54328597
0.54497957
0.52515578
0.56011283
0.54965079
0.54292095
0.57337791
0.59665024
0.52200162
0.56008625
0.53415149
0.60105819
0.56857508
0.5994516
0.57313567
0.62670904
0.59615082
0.53788662
0.61195588
0.59960914
0.5347532
0.53454274
0.51849532
0.56512707
0.51863068
0.51958632
0.547158
0.51787984
0.53489727
0.5285418
0.51351339
0.49312884
0.57260603
0.53152758
0.53174752
0.48637232
0.4881334
0.4767133
0.49384007
0.48774454
0.47417295
0.47048566
0.44928354
0.49843392
0.53413641
0.50703567
0.45758665
0.5517565
0.53515691
0.45502284
0.4656986
0.42517245
0.42973343
0.4736675
0.49970543
0.44605038
0.51962984
0.48924261
0.47764319
0.48531821
0.50402659
0.56104481
0.54893982
0.48680115
0.44212002
0.46537125
0.51317453
0.57357985
0.60256386
0.51080501
0.5872792
0.53880268
0.52803886
0.53372663
0.558079
0.4701511
0.51362664
0.48891529
0.47597021
0.49572244
0.50658846
0.54209644
0.56245607
0.54905927
0.52964401
0.48847833
0.44285017
0.44262233
0.43687677
0.44606748
0.48934653
0.5025804
0.54489321
0.51763999
0.50360733
0.4771477
0.46664199
0.49155131
0.4938634
0.42667142
0.47003266
0.48098454
0.45753816
0.51753736
0.48789233
0.54115838
0.50295079
0.47890645
0.51511842
0.50899625
0.53588247
0.53612995
0.47951975
0.49043635
0.51659048
0.46659735
0.48091671
0.47131673
0.51171815
0.50045049
0.47445554
0.48522025
0.49507076
0.46240839
0.48697203
0.48554116
0.46706909
0.49477547
0.54495704
0.50330949
0.50195843
0.48050722
0.4861457
0.45386061
0.44490403
0.36909586
0.48716557
0.45807564
0.3475529
0.28602293
0.33610544
0.34354112
0.45254472
0.49529591
0.45188579
0.45425481
0.24908566
0.364831
0.41176441
0.47851092
0.50913489
0.54032427
0.53022957
0.54119885
0.5674634
0.57076657
0.55992961
0.56362224
0.56632638
0.48536497
0.49584275
0.55255109
0.552136
0.55013907
0.55064899
0.55056554
0.54814166
0.52346849
0.51682848
0.51408482
0.53032869
0.61300063
0.54901075
0.58131146
0.5666635
0.54142499
0.51343489
0.50990641
0.43457815
0.49569845
0.43981433
0.50310642
0.48756078
0.47473201
0.4262493
0.49786055
0.50222552
0.46889466
0.52652073
0.56405574
0.50348997
0.49785578
0.49890164
0.43092486
0.4869158
0.5215342
0.53669083
0.51615047
0.49304244
0.51689547
0.5418961
0.55841053
0.53278309
0.56632215
0.55554605
0.578224
0.56641018
0.57685083
0.54591334
0.52424848
0.5895794
0.57502824
0.6068027
0.58188981
0.59815872
0.50954521
0.49495047
0.53670335
0.49338382
0.48363772
0.48469815
0.46491471
0.47899371
0.4850941
0.49128163
0.45626765
0.49242806
0.51338291
0.55033851
0.55887461
0.54886854
0.51450258
0.501894
0.53321707
0.55863476
0.46364248
0.43597394
0.54234129
0.50917888
0.41424608
0.52106154
0.49625039
0.52752125
0.57439798
0.52678102
0.53838187
0.52256024
0.51672143
0.50583375
0.52568662
0.5076316
0.50514042
0.48290122
0.50032622
0.52777117
0.5188095
0.53474838
0.5042243
0.5782994
0.5452764
0.52267706
0.53869647
0.50416011
0.54676765
