hs_black_female_mean_se
0.041425083
0.068708755
""
0.022053163
0.013863059
0.0236749
0.008970038
""
""
0.016526293
0.017244913
0.0077191377
""
0.055846874
0.02644839
""
""
0.034513693
""
0.024817394
0.0094066299
0.0091481861
0.01531263
0.014845205
0.0082177203
0.027836146
0.013581949
0.011143683
0.0068069696
0.023244834
0.016117161
0.017804343
0.007504812
0.0089438828
0.014220112
0.014100814
0.021751344
0.020391814
0.025911557
0.027093096
0.0081152935
0.018840514
0.030978059
0.077228136
0.023694353
0.018178815
0.0057805944
0.019534921
0.0084985383
0.018068563
0.015036718
0.012532461
0.014104226
0.050656248
0.036780499
0.0094734458
0.030003404
0.059188109
0.053414129
0.012553997
0.021859894
0.01130353
0.03815148
0.042352121
""
0.088315137
""
""
""
""
0.02106921
0.016816853
0.013874187
0.015970804
0.026467901
0.070232123
0.018373193
0.039479848
0.038914219
0.0063111912
0.015971227
0.039439339
0.045997702
0.029985897
0.010003929
0.051520187
0.040769365
0.016354438
0.014182067
0.027918365
0.032902196
""
""
0.017954879
""
""
0.050755039
0.026493374
0.0089664301
0.015558291
0.02265887
0.0048266891
0.010098725
0.021482965
0.021244939
0.0092804357
0.019007172
0.0094402721
0.030564262
0.02413301
0.022769434
0.012965749
0.0075287763
0.021117445
0.0097720139
0.011709622
0.010142806
0.033872373
0.048666473
0.038668163
0.017425518
0.029702669
0.030946234
0.019325355
0.023165036
0.010796286
0.012884138
0.026720064
0.025212619
0.021893434
0.0041536684
0.024255762
0.02512995
0.037840895
0.03587823
0.021484859
0.013712188
0.011329795
0.025658241
0.020127617
0.012178211
0.02782532
0.033005603
0.035608739
0.015541133
0.027527332
0.016821805
0.017570667
0.019334702
0.022460816
0.044281449
0.0075074281
0.015103887
0.020039702
0.015257195
0.010360727
0.028695049
0.011851576
0.031686254
0.045321412
""
""
0.017547574
0.005384773
0.030566944
0.0033322643
""
""
""
0.035375644
0.0040175794
0.01941148
""
0.020059215
0.074792475
""
0.019535135
0.014900547
""
""
""
""
0.011110076
""
0.069818564
0.0096226875
""
""
0.019080348
""
0.036436345
0.019788194
0.010950094
""
0.044298984
0.045760144
0.029421402
0.034279276
0.014802655
""
0.015553487
0.038091045
""
0.052420326
0.027862154
0.01824832
0.010017375
""
0.054503679
0.034600835
0.082655944
0.030832797
""
""
0.010207509
0.021927258
0.02323026
0.0065490869
0.057340585
0.048655394
0.043493781
0.065421127
0.065227039
""
0.0099462345
0.038546942
""
0.037374463
0.0083573973
0.015178047
0.031099744
0.022726387
""
0.053781956
""
0.042763662
""
0.026765998
""
""
0.04553239
0.080765009
0.039773058
0.035457604
0.072683878
0.067788213
0.023233065
0.019954028
""
0.047076385
0.0091204857
0.038909502
0.059516035
""
0.03798278
""
""
0.020799382
""
0.025422601
0.05729837
0.028825929
0.023578843
0.019655261
0.014423712
0.0028651608
0.013261061
0.0044715102
0.0041461866
0.012316443
0.013270847
0.026160812
0.046977401
""
""
""
0.075450033
""
""
""
0.01748988
""
""
0.0079377182
0.030835774
""
0.017340755
0.0069441264
""
""
""
""
""
""
""
""
""
""
""
""
0.011060233
""
""
0.033999976
""
""
""
""
0.042115465
""
0.059435174
0.052684456
""
""
0.079659462
0.080485485
""
0.06794437
""
0.065540515
""
0.03286336
""
""
""
0.029557003
0.020386932
0.043580655
0.082177281
0.025643019
""
0.022770116
0.020944217
0.0089161387
0.028913151
0.0032933033
0.021036258
0.034015819
""
0.0059275404
0.080826625
0.038571294
0.031124275
0.023106331
0.06506104
""
""
""
""
""
0.039790314
0.043922439
0.038083807
""
0.062020268
0.029946774
""
0.031088168
0.057535157
0.027231483
0.045120817
""
""
""
""
0.068048202
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065028146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022731461
""
""
""
""
""
""
""
""
""
0.059442662
""
""
""
""
""
""
""
0.080937505
""
0.043784812
""
""
0.015153858
""
""
""
""
""
""
0.015742084
""
""
0.087224178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020254457
0.011891576
""
""
""
""
""
""
""
""
""
""
""
0.053315233
""
""
0.025427068
0.033416964
0.018708035
""
""
""
""
0.047968116
0.02503589
0.0080165239
0.062876448
0.048273157
""
""
0.032421112
""
0.057337988
""
0.065767407
""
0.10267426
0.037728708
0.033595793
0.061517712
0.077251419
0.012825258
0.0433194
""
0.077673748
0.018773416
0.076027811
""
""
""
""
""
0.082477935
0.0253227
0.035206553
""
0.037167784
""
""
""
""
0.069182746
""
""
""
""
""
""
""
0.033333678
0.038499847
""
0.013543906
""
0.01213896
""
""
""
0.029674385
""
""
""
""
""
""
0.050072767
0.030266302
0.02657485
0.02323243
0.0048780427
0.012265768
0.025452504
0.034261592
0.044835847
""
""
""
""
""
0.11981647
""
""
0.033448257
""
""
0.041474346
""
""
""
""
""
0.019609163
0.032534722
0.013190703
0.0092422087
0.0057416451
0.028763639
0.016194675
0.017476266
0.018711288
0.019173944
0.046901088
""
0.061362043
""
0.08022216
0.011063291
""
0.04396905
