work_26_natam_pooled_mean_se
0.045171056
0.058065414
""
0.038292609
0.037318043
""
0.025906324
""
""
0.058838129
0.045569096
0.021217307
""
0.052149531
0.050398879
""
0.02321239
0.044968009
0.082744069
0.040921189
0.030693604
0.0075518838
0.02822252
0.067909449
0.021234842
0.062521882
0.038669106
0.03513458
0.019128051
""
0.072690077
0.039875641
0.025614176
0.026913596
0.033667389
0.03155731
0.05766736
0.10237319
""
""
0.033558156
0.1105146
""
""
""
""
0.020799939
0.016954543
0.034917906
0.040991154
0.032574035
0.033297878
0.053292558
""
""
0.032062031
""
0.040694728
""
0.061968379
0.0887748
0.026071161
""
0.07484439
""
0.063447915
""
""
""
""
""
""
""
0.090230323
0.098860212
""
""
""
""
0.029789386
0.087605178
0.087164946
""
0.06796553
0.025941364
0.09007214
0.074489288
0.046122044
0.015022453
0.029166665
0.050051026
""
0.098871015
0.042034961
""
""
0.054754198
0.04741326
0.019796381
0.035089482
0.031413965
0.021163542
0.028465271
0.036380231
0.031564884
0.018901229
0.029521875
0.023025418
0.070590802
0.045243192
0.046322342
0.056506455
0.033929553
""
0.028041165
0.035692055
0.046638969
""
""
""
0.03424662
""
""
0.074970119
""
0.049828321
0.047020882
""
""
""
0.017425513
0.071123607
0.095158793
""
0.064118929
0.087120138
0.037599601
0.043890301
""
0.10000187
0.029575216
0.04686312
""
""
0.084212534
""
0.046353772
0.020962479
""
0.066947103
0.066957049
0.03012458
0.073279358
""
0.019852735
0.020710666
0.037602555
0.051490396
0.077068076
0.10709723
""
""
0.040584121
0.019085037
""
0.012782082
0.023380913
0.046928659
0.013751932
0.043964777
0.012464671
0.03014251
0.037431996
0.030514458
0.053200632
0.062587865
0.031953078
0.020333754
0.03517377
0.028044039
0.062468
0.044462278
0.032774389
""
""
0.023802074
""
""
0.066979393
""
""
0.043627471
0.034634136
""
""
0.071309708
0.053458735
0.061705865
0.033605054
""
0.031916998
0.043918621
0.07062187
0.042956486
0.048534244
0.035636321
0.027390631
0.090709671
0.049732134
0.050830781
0.067591846
0.049378559
""
""
0.036143206
0.043913323
0.046383366
0.022680441
0.065702729
0.077675544
""
""
0.055660471
""
0.024906907
0.058054518
0.075390778
0.085830219
0.032118239
0.042300016
0.042269405
0.053151548
""
0.078146063
""
0.093779601
""
0.054274954
""
""
0.082162544
""
0.09880586
0.036039148
""
""
0.059649531
0.022265829
0.068931408
0.068743229
0.014853398
0.048092835
0.032528423
""
0.034953885
0.042905595
""
0.036115944
""
0.062307626
0.059725493
0.052026417
0.040386587
0.034041122
0.04202548
0.013482166
0.050349977
0.019112349
0.01849892
0.043980889
0.026307166
0.07466647
""
0.038847305
0.058341637
0.053564578
0.031223904
0.042381223
0.11122459
0.053468391
0.02304323
""
""
0.016781246
0.027241167
0.091555692
0.052312613
0.019147137
0.089432098
0.024559403
0.041640803
""
0.044401921
0.026115894
0.056792833
""
0.067380369
0.07455276
0.070123538
0.037719518
0.01124763
0.053535286
0.024104716
0.05418979
""
""
""
0.045738108
0.10906379
""
0.066302538
0.054862693
0.050344221
0.063970983
0.016305679
0.017208008
0.02228068
0.030959446
0.034468543
0.03966672
""
0.026402233
""
""
""
0.079085037
0.043092053
0.059752002
0.07215815
0.035259787
""
0.035549071
0.032575354
0.016588096
0.074621245
0.014958077
0.042313155
0.04549646
0.052920349
0.017460218
""
""
0.074904494
0.039432541
0.087719142
0.074876778
0.065088689
0.044012476
""
0.0856755
""
""
0.060718816
""
0.091231629
0.069456071
""
0.052408326
0.071737289
0.083799973
0.063906632
""
0.018859915
""
0.10462161
""
""
""
""
""
""
""
0.022325911
""
""
""
0.024034096
""
0.020029178
0.035953842
""
""
""
""
""
""
0.032835428
""
0.061949983
""
0.060097031
0.033232212
0.028954916
0.032582335
""
0.023610957
0.04455696
""
0.025711874
0.033820264
