kir_26_natam_male_p25_se
0.058902178
0.056254771
""
0.040438931
0.051233307
""
0.027134446
""
""
0.068581045
0.060565289
0.023308301
""
""
0.075375251
""
0.02333764
0.066328436
""
0.033331286
0.02917446
0.0070352154
0.033365257
0.064158529
0.032268196
0.064283133
0.045237541
0.043638915
0.029655596
""
""
0.078523777
0.036074966
0.042202532
0.035734579
0.042117618
""
""
""
""
0.041081406
""
""
""
""
""
0.025067501
0.019102272
0.048840381
0.046351191
0.042421974
0.052494872
0.082876436
""
""
0.046197489
""
0.058582127
""
0.060598254
""
0.032368552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041509643
""
""
""
0.073594354
0.028048772
""
0.069695674
0.045501608
0.026044307
0.040526554
0.072912082
""
""
0.050458789
""
""
0.082008481
0.048089471
0.020343924
0.042611554
0.037732787
0.025198624
0.036908254
0.049773507
0.038220044
0.023460532
0.04312722
0.029184043
0.058351245
0.043517277
0.045261834
0.067708895
0.037394971
""
0.036126185
0.039384268
0.046270162
""
""
""
0.069043986
""
""
""
""
0.063336268
0.090710394
""
""
""
0.023964167
""
""
""
0.08614485
""
0.05508168
0.047730707
""
""
0.048844252
0.045182813
""
""
""
""
0.06012265
0.018446369
""
0.05744018
0.05864948
0.035468545
0.090180844
""
0.024786599
0.027576374
0.052950114
0.055105705
""
""
""
""
0.060155343
0.022854904
""
0.020686245
0.031733315
0.051799495
0.020822363
0.059135925
0.015753806
0.044967383
0.044982575
0.039971676
0.063158214
0.053354271
0.035603497
0.023105858
0.036058895
0.03264571
0.088366196
0.078166045
0.038708355
""
""
0.033180173
""
""
0.054755345
""
""
0.046967082
0.044183727
""
""
""
""
""
0.038829293
""
0.042749908
0.050378915
0.084142745
0.078152701
0.053054888
0.047065984
0.039099079
""
0.067294419
0.077636831
0.084644519
0.066603608
""
""
0.069354378
0.041133903
0.061202753
0.02955994
""
""
""
""
0.053133249
""
0.030550079
0.093609117
""
""
0.040026341
0.056343749
0.050669566
0.054228656
""
""
""
""
""
0.088588476
""
""
""
""
""
0.063163817
""
""
0.083567716
0.025246067
""
""
0.0178368
0.088671364
0.033049099
""
0.049009271
0.033002652
""
0.051494207
""
0.06711565
""
0.08156497
0.061424788
0.05514783
0.049688481
0.014942074
0.066765435
0.025483927
0.020932205
0.069510944
0.058975421
""
""
0.044182498
0.065568775
0.057419434
0.039931763
0.052907169
""
0.074961446
0.029107748
""
""
0.021237386
0.043881178
""
0.077549957
0.02697017
""
0.026287675
0.037385561
""
0.042259168
0.023929194
0.053687006
""
""
0.062600829
""
0.026180468
0.01118708
0.052731812
0.021211218
0.069492504
""
""
""
0.067918606
""
""
""
0.081974849
""
0.081496581
0.02970631
0.023671918
0.017793415
0.038461443
0.036278736
0.055339973
""
0.050794348
""
""
""
""
0.072589926
0.085934997
""
0.064770587
""
0.059424456
0.043988328
0.021293337
""
0.02056624
0.057143446
0.049744148
""
0.029999586
""
""
0.072078153
0.066598013
""
""
0.067064866
0.051504482
""
""
""
""
""
""
""
""
""
0.08039318
0.059944667
""
0.065698884
""
0.019212086
""
""
""
""
""
""
""
""
""
0.025098179
""
""
""
0.021051541
""
0.018684702
0.037247851
""
""
""
""
""
""
0.031015432
""
0.058617827
""
0.093274534
0.045437433
0.056459326
0.044510376
""
0.020292943
0.039526831
""
0.023633776
0.026666472
0.038626306
0.029897848
0.012976497
""
""
0.030222144
0.026564443
""
""
""
0.073966302
""
""
""
""
0.054900903
0.052197151
0.046761073
""
0.031376198
0.030420743
""
0.034184661
""
0.06699907
""
""
""
""
""
""
""
0.042121969
""
""
""
0.012665304
0.025268797
""
""
0.023189638
0.02942225
0.057536896
""
0.017564051
0.07342118
""
""
""
""
0.028266529
0.030057307
0.027678316
""
""
0.024608431
""
""
""
""
""
""
0.030038685
""
""
0.046265081
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035503369
0.017139012
""
""
""
""
""
""
""
""
""
""
""
""
0.047715742
""
0.061985981
0.026198862
0.025362933
0.081374303
0.045142956
0.059370175
""
0.020035667
0.066553809
0.020089265
0.064403236
0.059289698
""
""
0.061314166
""
0.030618472
0.052590355
0.019580951
""
0.048826046
0.011659638
0.010026992
0.014200077
0.026844377
0.0068692751
0.017273568
0.089980885
0.028867565
0.026469788
0.027540715
""
""
""
0.062228147
""
0.079825602
0.059218194
