marr_24_pooled_male_p25
0.25433648
0.26597327
0.32767829
0.23676738
0.1751413
0.19756493
0.16693462
0.25238106
0.27202067
0.20025834
0.19002201
0.15279903
0.26356545
0.23737423
0.18838221
0.24286816
0.26786327
0.20265602
0.2786912
0.14407279
0.15957947
0.14348896
0.14809178
0.13586123
0.13927086
0.11850028
0.16935979
0.16113973
0.13883364
0.14971934
0.16601284
0.187245
0.13184673
0.14425474
0.11999695
0.2018373
0.21341172
0.21165557
0.16996363
0.11718376
0.14912029
0.19503359
0.23878485
0.32418564
0.15157092
0.12362744
0.11708149
0.19991207
0.15622652
0.20060664
0.23163323
0.17987409
0.17839614
0.21164736
0.22058488
0.15738948
0.20332825
0.26249588
0.24702175
0.18268929
0.21909431
0.21352997
0.21048488
0.31588656
0.31334963
0.28035116
0.31364417
0.28565344
0.31558761
0.32756183
0.13067168
0.12964766
0.09698575
0.20435216
0.18937455
0.28521481
0.23300198
0.28388745
0.26483876
0.12314082
0.15219882
0.26757595
0.3120465
0.24395698
0.18960653
0.26495847
0.25626147
0.22532493
0.23555933
0.29329404
0.28800964
0.29696447
0.2901057
0.21466076
0.29750529
0.30507439
0.28647169
0.2432798
0.14065881
0.19118296
0.1539717
0.10246191
0.11103699
0.14775099
0.162949
0.1453099
0.15196371
0.15600747
0.20984249
0.19489662
0.16080201
0.1598122
0.14357767
0.14754599
0.14530113
0.20445265
0.15713134
0.15659952
0.2017353
0.13844255
0.18482372
0.24114396
0.17089267
0.19683707
0.17242409
0.13405952
0.16264094
0.22652692
0.12775546
0.1682782
0.13575472
0.1858293
0.16397397
0.23401968
0.23565185
0.21863241
0.21617095
0.14823472
0.14827116
0.14092545
0.15538706
0.20092219
0.17852102
0.15574099
0.14324792
0.15317395
0.21847606
0.1806815
0.17192727
0.16703951
0.32199755
0.19842242
0.16642666
0.14039844
0.19511949
0.18399124
0.21138024
0.16664027
0.23645936
0.29033294
0.28964272
0.31759197
0.17688718
0.10771453
0.14397575
0.10102803
0.16995616
0.16096278
0.16794832
0.1937595
0.1184753
0.15843515
0.21728411
0.17243163
0.22309394
0.1789386
0.17218266
0.20796569
0.17276731
0.16425736
0.20480318
0.20808101
0.18660142
0.24344704
0.22873624
0.16145554
0.29719394
0.23913836
0.18881871
0.27985796
0.26639357
0.26286709
0.16424385
0.22939046
0.20418176
0.25492463
0.21019053
0.21108569
0.15683743
0.23943658
0.16935553
0.25362942
0.27209592
0.24795038
0.22481154
0.21882935
0.17408574
0.23087014
0.2336662
0.21223447
0.26379833
0.21011387
0.27003092
0.22746831
0.13911818
0.20611459
0.16310118
0.11749671
0.24467196
0.23057087
0.14686157
0.17729844
0.2529119
0.25220537
0.16387939
0.22530553
0.173438
0.16928945
0.1127916
0.1517694
0.16248585
0.18838844
0.23049438
0.19832973
0.25671765
0.25781366
0.32074302
0.20916408
0.29275799
0.31322956
0.2511571
0.22212519
0.21072254
0.20575839
0.22145556
0.17976195
0.16659245
0.10720862
0.15423542
0.13257256
0.10772812
0.16223428
0.1835105
0.14458664
0.16372395
0.13175969
0.12508713
0.091437638
0.19393407
0.10671164
0.1841688
0.11596871
0.18137565
0.16540068
0.099604711
0.069828898
0.078145251
0.06810303
0.080224693
0.10707578
0.15362644
0.14941835
0.13360208
0.15422082
0.18747707
0.15840532
0.12569109
0.11206558
0.14508663
0.12641735
0.084312074
0.062441155
0.051581148
0.066357948
0.11182811
0.12677665
0.084717147
0.076603457
0.089123487
0.17039075
0.21942042
0.14963809
0.18679796
0.21755938
0.20454483
0.23164727
0.22075894
0.16584323
0.18324588
0.18068121
0.13447934
0.21972919
0.20776415
0.17409658
0.1836942
0.19006054
0.21807703
0.22638392
0.1984075
0.21106088
0.18272997
0.1807964
0.24361336
0.1692609
0.16539136
0.14966266
0.17240377
0.17912915
0.17772417
0.17714958
0.19082366
0.12987733
0.16734527
0.22760375
0.2311516
0.17310873
0.1802735
0.21516985
0.17834173
0.16998196
0.16656233
0.17225087
0.14608416
0.12245556
0.17672698
0.099460669
0.16108502
0.27538586
0.26958883
0.14053315
0.24394386
0.19265366
0.15734494
0.18774034
0.22383499
0.3058953
0.36949718
0.34222138
0.33287033
0.32853341
0.267914
0.25761715
0.24586253
0.25597823
0.194713
0.23082379
0.28974062
0.24272057
0.32006755
0.21929808
0.31267467
0.18030985
0.15199004
