kfr_native_black_male_p75_se
0.040676568
0.081959665
""
0.024601689
0.015791373
0.041369323
0.011819695
0.10963254
""
0.022258164
0.021394519
0.0090777325
""
0.07940875
0.029367402
""
""
0.037600264
""
0.049348027
0.015669189
0.012643424
0.020797113
0.020974958
0.0090532945
0.045122113
0.022287553
0.016013987
0.0080342144
0.035333619
0.026049882
0.027454758
0.0083431555
0.012540981
0.025949307
0.019261304
0.039207477
0.032742262
0.062177919
0.059107471
0.012361332
0.036199801
0.049286582
0.21996966
0.035891805
0.031399656
0.0085438592
0.027811129
0.011099442
0.026900519
0.017932488
0.019237807
0.020261165
0.14512393
0.05492888
0.013520579
0.04190053
0.095514335
0.074251547
0.019933609
0.0337882
0.014017888
0.055193596
0.069706962
""
0.094504453
""
""
""
""
0.038308937
0.02883758
0.024611823
0.025170272
0.038705766
0.11679997
0.029119086
0.044564396
0.050655078
0.0083913691
0.028385781
0.048224051
0.095935896
0.037171707
0.011951273
0.054684035
0.05720605
0.023218334
0.014019229
0.039189272
0.040217664
0.10507002
""
0.021115875
""
""
0.056540083
0.031269081
0.010914776
0.020657523
0.027142521
0.0095282802
0.015477064
0.035650924
0.026168369
0.01380424
0.027642397
0.0101797
0.040173534
0.036189783
0.027105108
0.019892721
0.010677249
0.033495545
0.012710024
0.014525609
0.012079726
0.0542656
0.067861803
0.064090684
0.027096758
0.045235068
0.036094226
0.021071605
0.041646913
0.01350044
0.015445485
0.049815208
0.033802066
0.031929631
0.0055833538
0.032937132
0.030045819
0.054336123
0.046061981
0.034425382
0.018886017
0.015356623
0.039296262
0.028629852
0.01874242
0.040897664
0.058171738
0.053317927
0.019804543
0.050240219
0.020324977
0.02994149
0.028423162
0.030833451
0.0657259
0.0098652188
0.020821786
0.035812616
0.019540649
0.014954943
0.046652496
0.016087437
0.072746083
0.069648392
0.097038232
""
0.020572061
0.0069079227
0.049511295
0.0044602454
""
""
""
0.034907248
0.0047693765
0.023289932
""
0.019377762
0.077836439
""
0.022294685
0.017441919
""
""
""
""
0.011965001
0.070048273
0.072307833
0.0094881728
0.094015472
""
0.020016817
""
0.076880686
0.031280447
0.013597679
""
0.066277176
0.053233493
0.059325766
0.03444602
0.015862035
0.080615886
0.019183204
0.046577472
""
0.048751418
0.028586481
0.024519175
0.011880534
0.088158987
0.059340708
0.046138033
0.071317933
0.041326374
""
""
0.012643063
0.027291628
0.022314029
0.0078262398
0.084597684
0.07050661
0.070166789
0.068971731
0.066498235
0.085159615
0.012011023
0.040252335
0.073699005
0.066354945
0.01308699
0.019982217
0.037023768
0.026393678
""
0.068415962
""
0.05450232
""
0.030399917
""
""
0.042756569
0.067495123
0.042061444
0.040688764
0.086889006
0.058976158
0.028916784
0.022388047
0.10454274
0.053042319
0.012235624
0.054742359
0.080515675
""
0.047861837
""
0.085456096
0.027721601
""
0.035599452
0.071809806
0.036076728
0.027980924
0.01921707
0.018947273
0.0052879252
0.020136731
0.0068249968
0.005801348
0.015645729
0.018841553
0.037755989
0.084021926
0.084039919
""
""
0.056909088
0.077054411
""
0.076636702
0.026248425
""
""
0.013611647
0.040945619
""
0.030268246
0.010504195
0.082909174
""
""
""
""
""
""
""
""
0.11440033
""
0.07618884
0.013836522
""
""
0.084444903
""
""
""
""
0.040716298
""
0.10392535
0.059294678
""
""
0.075521454
0.072731905
""
0.070625044
0.083658256
0.077048756
""
0.041861955
""
""
""
0.035266619
0.026666006
0.077389382
0.077705361
0.032831009
""
0.027128641
0.024035772
0.010801489
0.037852023
0.0048259776
0.025441533
0.041168548
""
0.0070971348
""
0.10173765
0.033729129
0.03152395
0.064532623
""
""
""
""
""
0.053145945
0.052283611
0.048811506
""
0.063158162
0.040204864
""
0.050285377
0.14187446
0.045006286
0.064752065
""
0.077889994
""
""
0.092953488
0.12091381
""
""
""
""
""
""
""
""
""
""
""
""
0.081956066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10374008
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038625896
""
""
""
0.075209759
""
""
""
""
""
0.086763471
""
""
""
""
""
""
""
0.057683386
""
0.051905338
""
""
0.018865488
""
""
""
""
""
""
0.024296865
""
""
0.096473761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075135373
0.014304055
""
""
""
""
0.097742125
""
""
""
""
""
""
0.087722644
""
""
0.036082853
0.037628714
0.022766313
""
""
""
""
0.071661577
0.043034043
0.010780782
0.0807302
0.10896286
""
""
0.039381694
""
0.059730444
""
0.083248906
""
0.12157721
0.056005336
0.047522619
0.08264906
0.10000267
0.019532019
0.068324246
""
0.11982246
0.028414499
0.074463792
""
""
""
""
""
0.078064032
0.039993294
0.065233029
""
0.047087636
0.098550856
""
""
""
0.14903146
""
""
""
""
""
""
""
0.051766884
0.10066309
""
0.016246777
""
0.015084588
""
""
""
0.046399683
""
""
""
""
""
""
0.094322689
0.039119154
0.046240188
0.028090373
0.006559548
0.014436428
0.042357463
0.055936743
0.068700887
""
""
""
""
""
0.12110683
""
""
0.045343421
""
""
0.045386378
""
""
""
0.10743957
""
0.033802573
0.054940991
0.019153155
0.011832244
0.0078647761
0.043913379
0.023324599
0.024648275
0.025783613
0.026561823
0.089647055
""
0.057058647
""
0.095466115
0.01470097
""
0.049056049
0.037618171
0.084302336
""
0.030600745
""
""
""
""
""
""
""
""
""
""
""
""
0.056538582
""
""
0.099044211
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025301047
""
""
""
""
""
""
""
0.034298826
""
0.013730354
""
0.025791321
""
""
""
0.09172181
""
""
""
""
""
0.054033399
""
""
""
""
""
""
""
""
0.029250657
""
""
""
""
""
""
""
""
0.11574498
""
""
""
""
""
""
""
0.033596225
0.028389946
0.024276728
0.055031136
0.012627267
0.01635276
""
""
""
0.051622372
0.064188458
0.0076700039
0.015321942
""
""
0.012273801
0.069475248
0.042041633
0.00516776
""
""
""
""
0.056732774
""
0.073960796
0.020824591
""
0.047995713
""
0.090621687
0.060837176
""
""
""
""
""
""
""
""
0.012378569
