staycz_natam_male_p10
0.81531858
0.66849387
""
0.59147441
0.70812941
""
0.72403222
""
""
0.82056367
0.67121917
0.76423609
""
""
0.51859158
""
0.81407559
0.81651163
""
0.7122978
0.7401225
0.87612766
0.83462346
0.50290012
0.59349018
0.59464884
0.76340783
0.59800696
0.59824765
""
""
0.46694732
0.78945106
0.75436884
0.73206353
0.65478462
""
""
""
""
0.68781519
""
""
""
""
""
0.70775294
0.89254969
0.75672722
0.75998366
0.73225963
0.63941973
0.55318981
""
""
0.72782898
""
0.90983081
""
0.6842649
""
0.65360767
""
0.56724322
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77552736
""
""
""
0.82697099
0.6536901
""
0.28266838
0.70765358
0.85004133
0.75318223
0.66460198
""
""
0.62547439
""
""
0.55466712
0.79432064
0.60120577
0.51424313
0.64438325
0.72082752
0.7241928
0.6635468
0.66300714
0.61812478
0.51764417
0.66533059
0.44679478
0.61219567
0.44574383
0.82292634
0.76925468
""
0.78051335
0.81343198
0.84471101
""
""
""
0.61786222
""
""
""
""
0.79035306
0.42041987
""
""
""
0.71119827
""
""
""
0.7267766
""
0.63145769
0.5928939
""
""
0.76397049
0.7427913
""
""
""
""
0.56295598
0.920569
""
0.46669748
0.77351868
0.68603903
0.88858575
""
0.65929043
0.81013072
0.77111393
0.67643559
0.20758721
""
""
""
0.51796228
0.78866613
""
0.72044629
0.8377046
0.68231618
0.71840674
0.61831582
0.78610331
0.6895172
0.74042261
0.54662812
0.52840167
0.51837671
0.55957335
0.70590937
0.64970607
0.58048761
0.51333547
0.67206699
0.63326669
""
""
0.71384758
""
""
0.76275337
""
""
0.50100827
0.88032401
""
""
""
""
""
0.7501123
""
0.6336177
0.44663721
0.44635892
0.58436346
0.48410016
0.81845188
0.84913206
""
0.85929704
0.83413863
0.29438096
0.91931474
""
""
0.58412671
0.74439734
0.62040567
0.64212412
0.84002054
""
""
""
0.57542717
""
0.81230545
0.75142634
""
""
0.79487175
0.80067295
0.6513682
0.85823756
""
""
""
""
""
1.0327729
""
""
0.81515473
""
""
0.43149489
""
""
0.5287385
0.77822721
""
""
0.87673551
0.53132045
0.80525589
""
0.80018634
0.79566312
""
0.53088093
""
0.68753403
""
0.64976001
0.72736603
0.55619508
0.55276948
0.71696693
0.7440694
0.67689109
0.79564518
0.69369465
0.70719683
""
""
0.71311426
0.37790596
0.7084018
0.78472322
0.8353169
""
0.45751581
0.82056665
""
""
0.69216573
0.75733882
""
0.77398378
0.70073014
""
0.73167735
0.88251519
""
0.50547707
0.60345763
0.90824652
""
""
0.61032432
""
0.79079348
0.70520312
0.63265139
0.66872144
0.65145457
""
""
""
0.84742779
""
""
0.7008884
0.65427214
""
0.76340085
0.74884766
0.79510635
0.65214872
0.66922784
0.75395679
