kir_26_natam_pooled_p50
""
0.39733046
""
""
""
""
""
0.40814444
""
""
""
""
""
""
""
0.41935313
""
""
""
""
""
0.41334009
0.31899083
""
0.46727508
0.523395
0.52913952
""
""
""
""
""
""
""
0.4449555
0.4679006
0.44452527
""
0.43605641
0.52263826
0.367852
0.43340561
""
""
0.50325888
""
""
0.50089985
0.44361687
""
0.38621381
0.39751679
""
""
""
""
""
""
0.47168946
""
""
""
0.37080964
""
0.48382977
""
""
0.64749867
0.56866968
0.48558527
0.41595635
""
""
0.52362144
0.4870469
""
0.45931002
0.46497196
0.51648676
0.4596912
0.53093421
0.39632362
0.46544194
0.51736289
0.42090908
0.43918127
0.46431428
""
0.45748317
0.54530805
""
0.43383497
0.49022904
""
""
0.48153937
0.41638499
0.40044692
0.45976579
0.33426547
0.36527655
""
0.36585787
0.44615349
0.4415445
0.42117548
0.41231194
0.38303581
""
0.50882369
0.46329767
""
""
0.63918978
0.4581385
""
""
""
0.40968084
""
""
""
""
""
""
""
""
0.56329709
""
""
""
""
""
0.39469904
""
""
0.34257889
""
""
""
""
""
""
""
""
0.44973919
0.53521895
""
""
""
""
""
0.39858145
0.36914939
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57719356
0.4096112
""
0.44376209
""
""
0.36272037
""
""
0.43496606
0.26677191
""
""
""
""
0.42378071
0.45091659
""
""
0.45946375
0.40746406
0.53333008
0.46543095
""
0.47315806
0.50703311
0.42526871
0.56092912
0.44687906
0.30869427
0.43138444
0.44383162
0.47642335
0.47670743
0.52504003
0.30909419
0.46029848
0.46650314
0.38955486
0.43927655
0.63237667
0.43931687
0.39728785
0.43918735
""
0.50083083
0.47557011
0.43666255
0.48197013
0.44254005
""
0.47647512
0.43831667
0.53143263
0.46153939
0.51051956
0.38716665
0.4312349
0.46342257
0.51361829
0.4530021
0.44035262
0.41178983
0.41948855
""
0.43991658
0.50381941
0.48280722
0.45188719
0.50757635
0.44740254
""
0.40481725
0.57729483
0.48314619
0.46154729
0.40194467
0.46139136
""
0.4524487
""
""
""
0.43687156
0.44987407
""
""
""
""
""
""
""
""
0.42088988
""
0.47965935
""
""
0.46212745
0.49784395
0.46375075
""
""
""
""
""
""
0.43841136
""
""
""
0.46990332
0.52205622
""
""
""
0.45895833
""
""
0.42149472
""
""
""
""
""
""
""
""
0.43433467
""
""
""
""
""
""
""
""
""
""
0.44091994
""
0.46184468
0.44379833
""
""
0.47762662
0.54119933
""
0.60549057
0.50010288
0.46593571
0.56121498
0.4274933
0.47292846
""
0.41595191
""
0.41809091
0.53606975
""
0.4522959
0.48653626
0.45054504
0.537251
0.64612854
""
""
0.42488897
0.42372844
""
""
""
""
0.84781402
""
""
""
""
0.44844422
0.37862396
0.41405973
""
0.47425634
""
""
""
0.42969278
0.44629163
0.42357662
""
""
""
0.43835595
0.45761466
""
0.47856024
""
""
0.45617965
0.62317085
0.45974407
0.45238003
0.49062029
0.40293556
0.43058324
0.43667239
0.4278495
0.48222885
0.50181645
0.43885329
0.41054597
0.46552587
""
""
""
""
0.42824045
""
0.49994946
0.4900752
""
""
""
""
""
""
""
""
""
""
0.37959218
""
""
""
""
""
""
""
""
""
""
0.66412145
""
""
0.41613832
""
""
0.43971509
""
""
0.50002915
""
0.45362455
""
""
0.43250561
""
""
""
""
""
""
""
0.39361563
""
""
""
0.43883547
""
""
""
""
""
""
""
0.45800987
""
0.42460856
""
0.49134162
""
""
""
""
""
""
0.46161813
""
0.46631986
""
""
""
""
""
0.42922932
0.46901432
""
""
""
""
""
""
""
""
""
""
""
""
0.42497095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34098417
""
""
""
0.4217945
""
""
""
""
""
""
""
""
""
""
0.35318542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45821583
""
""
""
""
0.30901486
0.43029591
""
""
0.42019728
""
0.41066679
""
0.42651063
0.3560431
""
""
0.38622496
0.41033944
""
""
""
0.48588938
""
""
""
""
""
""
""
""
""
""
0.41714206
""
""
0.49616081
""
""
""
""
""
0.416684
0.40714759
""
""
""
""
""
""
0.55532855
""
""
""
""
""
""
""
""
""
""
""
0.52165633
""
""
""
""
""
0.42787588
""
""
""
""
""
0.50866532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40409943
""
""
""
0.40771687
0.54192257
""
""
""
""
""
0.4658238
""
0.53539157
""
0.45524377
""
""
""
""
""
""
""
""
""
""
""
0.51089877
""
""
""
""
""
""
""
""
0.45852634
0.45164272
""
0.35602045
""
""
""
""
""
0.47411436
""
""
""
""
""
""
""
""
0.44297093
""
0.39926586
""
""
0.44580722
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38097209
""
""
""
""
""
""
""
""
0.51792669
""
""
0.3582375
""
0.48467284
""
""
""
""
""
""
0.48736066
""
""
""
0.43509591
0.33030713
""
0.40150639
0.40438125
""
""
0.48012048
""
""
""
""
""
""
""
""
""
""
""
0.4546569
""
""
""
""
""
""
0.40130585
""
""
""
""
""
""
""
0.44575158
""
""
0.3122589
""
""
0.27352625
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35109046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44400495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39574388
0.30853716
""
""
""
0.38506517
""
""
""
0.43688324
""
""
""
""
""
""
""
""
""
""
0.36453152
""
""
0.48974693
""
""
""
""
""
0.43829083
0.4914363
""
""
0.50581318
""
""
""
""
""
""
0.4777973
0.38749844
""
""
""
0.37308425
""
""
""
""
0.48227552
0.55162239
0.46664444
0.49937904
""
""
""
""
""
""
""
""
0.36038378
""
""
0.41929832
""
""
0.48964545
""
""
""
0.44656172
""
0.48575571
""
""
""
""
""
""
""
""
0.36533955
""
0.44597009
""
""
""
0.57570696
""
""
""
""
""
""
""
""
""
""
0.49093854
""
""
0.43400759
""
""
""
""
""
0.42876112
""
0.4536213
""
""
""
""
""
""
0.49557877
""
""
""
""
""
""
""
""
0.45880789
""
""
""
