pos_hours_white_male_p25_se
0.048120771
0.032665171
0.019445587
0.10024157
0.049567141
""
0.02307418
0.033908244
0.036239844
0.079279371
0.031472299
0.036882266
0.022535736
0.068020746
0.059856735
0.024837244
0.040344927
""
""
0.042076115
0.068599217
0.021588385
0.04492246
0.096430972
0.02735531
0.055547893
0.045157276
0.036524244
0.081185102
0.06457217
0.039923068
""
0.15844771
0.089131646
0.030069774
0.046633016
0.023806514
0.046601564
0.043957841
0.063765466
0.052724898
0.024335062
""
""
0.036890037
0.16509163
0.065118305
0.034177233
0.025127055
0.16425161
0.043143298
0.041453138
""
0.14942558
0.05124617
0.084745303
0.075433552
0.052736573
0.04056219
""
0.035292614
0.049132675
0.041633416
0.050037943
0.14220142
""
0.069378518
""
""
0.037472352
""
""
""
""
0.038315777
""
""
0.070462719
0.051889353
0.1462357
0.035442486
""
""
0.04922618
""
""
""
""
""
0.060505871
""
""
""
""
""
""
0.060318269
0.036115054
0.043779485
0.051580057
0.1043276
0.20858295
0.12049536
0.010493936
0.03281932
0.041483477
0.021603839
0.034415729
""
0.026099553
0.072942227
0.067180686
0.070662215
0.038491283
0.028442232
0.051484574
0.12036311
""
0.049755126
0.076163091
0.046324268
0.075584672
0.059165176
0.059542745
0.15802313
0.078011565
0.037046392
0.026798364
0.068321072
0.091331631
""
0.141711
0.11318769
0.030336041
0.08387398
0.044277787
0.031065524
0.068865925
0.057253141
0.061381325
0.062591426
0.036467995
0.045388617
0.050113648
0.031784333
0.058009129
0.050168075
0.071426399
0.050676711
""
0.12250291
0.051521577
0.053050239
0.03425099
0.078674063
0.068476021
0.055735562
0.053017754
0.10364264
0.06728328
0.12337744
0.03692808
0.077771887
0.064776726
0.082446031
0.076366089
0.058703028
0.040466979
0.048238412
""
0.022942649
0.026793305
0.0742421
0.034929104
0.03276493
0.040683724
0.041597806
0.087750427
0.078491665
0.014901771
0.063438557
0.037797421
0.028040841
0.043154426
0.023487259
0.072865985
0.027977891
""
0.044109546
0.030169515
0.073294327
0.079271831
0.026171701
0.083471544
0.046453901
0.024070192
0.069220185
0.044891335
0.098142058
0.090715468
0.02375564
0.065292999
0.062895551
0.07589566
0.0095754694
0.049889039
0.04047256
0.091185167
0.058286607
0.037111156
0.072792031
""
0.039447289
0.053153813
0.046879873
0.015776869
0.033058286
0.14834867
0.016778382
0.017647866
0.073643029
0.017265815
0.013529137
0.04152165
0.029409815
0.032857772
0.034216244
0.029942621
0.024761541
0.033445876
0.029889109
""
0.05277691
0.028867064
0.028252093
0.030448727
0.043535929
0.055183578
""
0.027382489
0.042551458
0.027815135
0.039695114
0.058952063
0.020598009
