staytract_asian_male_mean
0.16547093
0.37035471
""
0.1528649
0.18496655
""
0.2735728
""
""
0.27717742
0.23674597
0.26394594
""
0.30465639
0.32428193
""
""
0.26613423
""
""
0.2686986
0.20605461
0.22756763
0.14234698
0.19270593
""
0.11738814
0.22917745
0.27403945
0.41220328
0.23927779
0.19803703
0.26361117
0.16518687
0.24875014
0.22834137
""
0.1368129
""
""
0.19387852
""
""
""
""
0.14976221
0.27505538
0.2696487
0.23298168
0.25614014
0.12575807
0.31352621
0.17699757
""
""
0.23627064
""
""
""
0.25705567
0.074635103
0.18946737
""
""
""
0.18308151
""
""
""
""
0.16878408
""
0.12239885
0.15246141
""
""
0.35282794
0.30509701
""
0.18564969
0.11878285
0.246778
""
0.22158143
0.29526767
0.25542477
0.18744096
0.29457533
0.14857486
0.28373936
0.22762567
""
0.049311303
0.21681723
""
""
0.23631378
0.19004263
0.26346701
0.21600761
0.17367937
0.29200211
0.21700518
0.15024371
0.16259702
0.26333871
0.23884465
0.26102591
0.20700228
0.13986887
0.15135029
0.34036204
0.17874373
""
0.21340919
0.25135577
0.15444027
""
""
0.27594343
0.13371897
0.34977889
0.24684651
0.092873886
0.11851522
0.21047726
0.21937442
0.19272663
0.20857008
0.16251273
0.25654286
0.23905241
0.29049113
0.30925879
0.2875897
0.33407524
0.23772191
0.23215234
0.15420894
0.20380083
0.22337684
0.28163293
""
""
0.1403226
""
0.26223832
0.16956088
0.075795591
0.087973282
""
0.18872967
0.16868737
""
0.257348
0.20671681
""
0.20489645
""
0.065479025
""
""
0.25362644
0.25361574
""
0.24927098
0.29393768
0.11601866
""
0.15130381
0.19582987
0.18728343
0.13908087
0.18534963
0.036845777
""
0.16098881
0.2272335
0.093796901
0.050103318
""
0.25553501
0.17465992
0.3175317
0.077715471
0.1983031
""
0.29694638
0.16818421
""
""
0.26880005
0.21282305
""
""
0.16695157
0.17443739
0.10718331
0.18069914
0.12180249
0.12956157
0.18911614
0.31568298
0.22058775
0.12051285
0.15074053
0.19879813
0.22831124
0.23571214
0.18020891
0.27048334
0.17910849
""
""
0.15075503
0.20207405
0.17445928
0.20302519
0.20513557
0.12700091
0.24479148
0.14722884
0.15858173
0.08571443
0.20827924
0.16052103
0.15298924
0.14915897
0.19010319
0.21498781
0.20610629
0.21463968
""
0.17933907
""
0.25954464
""
0.2845529
""
0.16242383
0.2215047
0.32027948
0.12528521
0.17406158
0.20258634
0.19948842
0.20819263
0.17928442
0.15887386
0.21990742
0.20072529
0.17280328
0.22298661
""
0.2037601
0.22700338
0.16892187
0.19509679
0.34010926
0.21411286
0.25215271
0.17700928
0.21660157
0.20736368
0.2874575
0.3170993
0.27682519
0.27858743
0.27227044
0.23387957
0.22392294
0.074051417
""
0.2042422
""
0.26892224
0.18719396
0.20253448
""
0.2309581
0.27266058
""
""
0.26632395
0.23561531
0.35524201
0.27029151
0.23345079
0.24333479
""
""
""
""
0.1650736
""
""
""
0.12108712
0.26592937
0.25449219
0.22510126
""
0.061983753
0.2073026
0.15917386
0.094428688
""
0.17048796
0.074582867
""
0.19606115
0.16539367
0.25140226
0.28590888
0.24595822
0.25314575
""
0.25776455
0.23704761
0.29389757
0.1622141
0.2577666
0.16099352
0.16461365
0.46765956
0.17161503
0.13973044
0.16669601
0.13864626
0.13923337
""
0.1083715
0.22820421
0.21276683
0.11691511
0.26031828
0.21522945
0.15085697
0.070202939
0.20641239
""
""
0.13096564
0.13960068
0.16525114
""
""
""
""
""
0.10777268
0.23471919
0.32677308
""
0.21174935
0.23855776
""
0.13244942
""
0.083904639
0.13405778
""
0.15211302
""
""
""
""
""
""
""
""
""
0.28467929
""
""
""
""
""
""
0.19154665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22723638
""
""
""
""
""
""
0.15206492
""
""
0.24607243
0.10862153
""
""
""
0.043202348
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18732917
0.094675802
0.20132171
0.19799797
0.41830122
0.14041868
0.37560776
0.16999698
0.22380508
""
""
""
0.31639016
""
""
""
""
0.11027511
0.20860653
""
""
""
""
0.060066659
""
0.089685015
0.23574881
""
0.1989214
""
""
0.18822648
""
""
""
""
""
""
0.17601675
""
""
0.16334338
""
""
""
""
""
""
""
""
""
""
""
""
0.34420502
""
""
0.16077445
0.24224371
""
""
0.10516614
""
0.33720586
""
""
""
""
""
""
0.2311538
""
""
0.22203578
0.16992493
0.24031234
0.39121392
0.17706302
""
0.22868152
0.19356181
0.15430316
0.23770705
0.092960894
0.10695973
""
""
0.22517313
""
0.17635109
0.11963023
0.24128905
""
0.10346252
0.28445908
0.16428474
0.24877577
0.0074688499
0.20695579
""
""
0.19512723
0.13877854
0.19024093
""
""
""
0.1047117
""
""
0.20378308
0.20051594
""
0.2975232
""
""
""
""
""
0.21854021
""
""
0.1636288
""
""
0.36265284
0.1615088
""
""
0.24690972
""
0.27193493
""
""
""
0.21499005
""
""
