hours_wk_natam_pooled_mean
""
""
""
""
""
""
19.275158
""
""
""
""
33.793167
""
""
""
""
28.070852
""
""
""
""
25.318682
29.056435
""
29.122929
""
""
""
31.223991
""
""
""
32.217216
""
""
""
""
""
""
""
""
""
""
""
""
""
26.79707
28.755926
""
""
26.802002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.10158
""
""
""
34.722904
""
""
""
""
""
""
""
""
""
16.945057
""
""
21.973394
15.228104
""
""
36.187622
""
23.920933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.53964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.118404
""
""
""
""
""
""
24.808628
28.679489
""
""
""
""
""
""
""
31.809019
""
29.263119
26.294132
""
30.366278
""
27.890574
""
16.791199
23.6896
""
""
17.517063
32.695385
""
23.03154
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.835409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.410389
""
""
26.28895
""
27.491343
""
""
""
""
""
""
""
""
""
""
""
""
27.950315
""
26.308144
24.804003
""
""
""
""
""
""
""
""
""
""
""
28.071129
""
""
28.06447
""
""
""
39.569431
""
23.043629
19.174143
""
""
27.295124
""
""
""
""
""
21.938683
25.021137
""
22.698359
""
""
""
""
20.658724
""
""
""
""
""
""
26.894915
28.629881
26.691345
26.46142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.125885
""
30.486858
""
""
""
27.542547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.564947
""
""
""
""
""
""
""
""
""
21.972372
""
""
""
20.081976
""
29.82571
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
18.491186
""
""
17.508438
21.373079
""
""
24.205542
""
""
""
20.325161
""
""
""
""
""
""
""
""
""
""
""
""
""
31.942789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.217535
21.636524
""
""
25.158224
""
""
""
20.324368
""
""
""
""
""
17.863781
27.764776
""
""
""
25.880617
""
""
""
""
""
""
32.517597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.715858
20.844423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.459667
21.878012
""
""
""
""
34.747646
""
30.314594
""
""
""
""
""
""
""
""
27.068714
""
""
30.599724
29.873102
28.87278
27.196815
29.058275
29.820147
""
31.622818
27.608248
22.393087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.419647
25.211985
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.063837
33.211376
""
""
""
""
25.215567
""
""
34.697857
""
28.015511
27.994429
31.511101
29.21377
""
30.143042
""
29.095358
""
""
21.878437
18.867601
20.741858
""
""
25.635252
22.462004
16.395782
23.95727
""
21.596979
18.759151
21.927948
""
""
""
""
19.73946
30.07077
""
""
""
22.162933
""
""
""
""
""
""
""
26.015308
""
""
""
""
""
""
""
""
""
21.660887
""
""
""
23.563755
""
20.7136
21.089405
21.030563
""
""
20.895477
23.863085
19.922222
19.323204
""
""
""
26.221846
""
""
19.612043
""
""
""
""
""
24.929743
""
20.441204
""
""
""
""
""
""
25.76442
""
""
25.534048
17.587511
""
""
27.280313
19.606331
33.615391
26.805777
23.669083
21.489799
29.302435
23.262833
""
""
21.771973
27.294907
23.492195
24.110115
""
21.927044
20.920595
20.941702
""
24.427402
""
""
""
""
32.496902
25.040333
24.374807
21.858147
""
28.331158
""
21.889784
28.048847
""
""
""
""
""
""
23.229492
26.469461
22.8857
