somecoll_white_pooled_mean
0.65496695
0.55842066
0.60705489
0.66480273
0.75836068
0.68238318
0.7233777
0.66500878
0.60843486
0.68862963
0.65274769
0.74774629
0.67984277
0.64496118
0.68403184
0.66578615
0.67315865
0.72887379
0.68896329
0.61286753
0.69041955
0.71766216
0.74791223
0.75252068
0.80526119
0.69118845
0.72118264
0.74916613
0.71815461
0.77016026
0.70138609
0.71032548
0.75581777
0.75861895
0.71377444
0.67566752
0.66212678
0.7122516
0.78619647
0.68469942
0.78357154
0.65958214
0.68610281
0.57615608
0.71520025
0.73479801
0.76396811
0.58282894
0.7388202
0.61814761
0.63712549
0.64625412
0.644373
0.55058247
0.78937232
0.67976117
0.66534823
0.58549047
0.66610646
0.68703175
0.70903289
0.69344938
0.71430278
0.59338588
0.60696441
0.63077271
0.60104126
0.67755783
0.59047329
0.58936238
0.70274216
0.73632085
0.75108737
0.64139706
0.58938795
0.58316332
0.65635186
0.6134814
0.64163357
0.73149222
0.60260528
0.65400892
0.57018167
0.59185886
0.68576115
0.60349345
0.58756673
0.63847923
0.70721847
0.64174664
0.65772504
0.54966098
0.55602115
0.6742233
0.54807508
0.61094391
0.57408726
0.6122703
0.6900273
0.62279201
0.68592447
0.77621788
0.73683059
0.69248945
0.73605889
0.72320133
0.67539585
0.68562496
0.60962564
0.62604761
0.72522032
0.66542006
0.77643138
0.67681646
0.70819104
0.70541936
0.71974975
0.60924202
0.66076386
0.6364162
0.68359506
0.62757379
0.69195855
0.62238473
0.68220848
0.70794934
0.74079955
0.67162877
0.65747112
0.61468601
0.77848721
0.61660618
0.69569004
0.59573501
0.63246286
0.64850318
0.64100033
0.69681638
0.64780128
0.78532505
0.73918176
0.67500335
0.66502672
0.68506569
0.68455297
0.75386286
0.70088637
0.74719405
0.72115523
0.74000585
0.65522128
0.73717302
0.68984109
0.77812141
0.69886875
0.70493728
0.69271761
0.72760856
0.63319051
0.68042463
0.59604794
0.67278272
0.6844452
0.75137538
0.66670579
0.84069198
0.76452124
0.72488266
0.69158053
0.68387008
0.76469034
0.78560722
0.67068386
0.71710426
0.62255305
0.69798142
0.7112608
0.70742249
0.68173015
0.69052982
0.69690537
0.66441113
0.69603676
0.60791528
0.61977118
0.72694427
0.60721713
0.64525425
0.7059111
0.58440548
0.62703621
0.62394363
0.71636659
0.61572772
0.63477385
0.66564149
0.69786817
0.71112925
0.74119091
0.66335529
0.7063303
0.59758264
0.62630218
0.67772561
0.63830149
0.71009409
0.72086364
0.64071721
0.66465002
0.68054748
0.64952964
0.72675049
0.72716242
0.69179779
0.74676192
0.64238745
0.70783335
0.75324744
0.70289195
0.65242356
0.72650683
0.73616904
0.60875797
0.6605044
0.70864022
0.65137845
0.64612037
0.65692443
0.76926208
0.69005316
0.66558236
0.72357464
0.58424699
0.71324992
0.67940396
0.65611696
0.64152992
0.68045717
0.55582142
0.64450008
0.68154973
0.61126691
0.61961973
0.60295242
0.62804925
0.6687783
0.70086628
0.75861341
0.69446713
0.73177332
0.78361088
0.67699122
0.64806056
0.68387729
0.68462378
0.6845805
0.67462236
0.78889388
0.59655339
0.7191115
0.6170277
0.75564414
0.63729692
0.64991295
0.78227681
0.84959418
0.79743826
0.84523964
0.78264308
0.72491527
0.66915709
0.69581974
0.634794
0.68627512
0.65725005
0.69912899
0.72022206
0.69754916
0.64948112
0.69412231
0.75116998
0.83569676
0.81938636
0.81407911
0.74938244
0.6825918
0.75456077
0.81688249
0.72128361
0.72016907
0.71788472
0.76516199
0.71296245
0.67127866
0.67671174
0.73198098
0.83096725
0.76369935
0.75572443
0.74463004
0.80079591
0.65550905
0.7292785
0.75952733
0.7550773
0.78986478
0.76329654
0.74584067
0.77435261
0.75651675
0.784738
0.76996577
0.73433137
0.72114861
0.70483732
0.73357475
0.66863722
0.69935739
0.72170806
0.71679837
0.71163851
0.75310546
0.7840085
0.69328421
0.725977
0.74163967
0.7352885
0.75297028
0.73423183
0.76368362
0.76418298
0.74110627
0.7229315
0.77434415
0.71552336
0.83310723
0.72760063
0.65840572
0.6100148
0.78672928
0.62244308
0.65995783
0.73416543
0.74214756
0.69417042
0.60222244
0.62204212
0.58300161
0.57830894
0.66263545
0.66716301
0.65716225
0.71384138
0.75799263
0.7275641
0.70937115
0.70141518
0.65256244
0.5875923
0.58169502
0.60197586
0.72004694
0.76087087
0.73240268
0.76894587
0.65717912
0.6883226
0.63410598
0.61579883
0.60601085
0.73445839
0.66351104
0.8045181
0.70780188
0.80054712
0.76335782
0.80680025
0.82713771
0.86106473
0.76925546
0.79158479
0.82700288
""
0.86396724
0.83716244
""
0.782848
0.79296327
0.72713846
0.78659129
0.74187827
0.85690457
0.82572854
0.77927572
0.8145166
0.75983852
0.71710306
0.79694957
0.72105938
0.81380671
0.71113801
0.76407498
0.72848737
0.76559204
0.75710243
0.79619539
0.78875375
0.76877236
0.78356522
0.86895782
0.77977699
0.72891676
0.82147831
0.8022688
0.84838158
0.78690857
