pos_hours_white_male_mean_se
0.0091394922
0.014905231
0.033303451
0.0077996948
0.0097279856
0.023595387
0.0068355645
0.023440313
0.030330436
0.011582832
0.011344933
0.0053643417
0.025018472
0.018413825
0.011586648
0.035234783
0.030941468
0.010674797
0.03139665
0.029744677
0.0096602673
0.0094537474
0.011990867
0.01520082
0.005254582
0.038584571
0.015616346
0.010235254
0.0058188946
0.023478583
0.016327141
0.010328641
0.0062091602
0.0068252999
0.027752778
0.0094791278
0.018875331
0.02132863
0.062321674
0.043302458
0.010664546
0.025628032
0.033827271
0.04673231
0.026268682
0.024011226
0.0060641281
0.01186098
0.0070785475
0.015894735
0.010023719
0.0082088942
0.014170849
0.044306178
0.051014431
0.0097266398
0.026108859
0.034003064
0.032627568
0.017752251
0.019137338
0.0071030199
0.041694172
0.020470582
0.020736262
0.021666666
0.032922015
0.028778767
0.019374833
0.018617038
0.041587118
0.021386679
0.025438834
0.014067279
0.022857402
0.029925484
0.015394806
0.019432796
0.027228622
0.0068646534
0.024013298
0.01363923
0.013735061
0.014006755
0.0051245457
0.016028665
0.015339851
0.012185125
0.0084885834
0.010845406
0.013302512
0.023974417
0.022913881
0.0093679316
0.01793297
0.035273731
0.015167973
0.011581493
0.0049591907
0.010365046
0.0079335868
0.0057248268
0.006416867
0.0089426432
0.0085299006
0.0058618877
0.010295624
0.0064943964
0.018675221
0.012736118
0.0143229
0.015088957
0.0073958351
0.02867843
0.0087769339
0.0073935823
0.0096582714
0.02999777
0.05162048
0.041229382
0.01448489
0.020630758
0.021644427
0.021102866
0.025316617
0.010452994
0.010472657
0.024945086
0.027209364
0.022457767
0.0035824268
0.019518172
0.01339401
0.025684046
0.011030818
0.016240429
0.0099848593
0.016225953
0.03159596
0.022358717
0.012159829
0.015601128
0.054160301
0.015017359
0.018251384
0.017348649
0.010047299
0.019675875
0.025517441
0.0242792
0.01980423
0.0062108384
0.014349734
0.029139671
0.0082722781
0.0090617379
0.029359974
0.010175902
0.017102402
0.014328696
0.042784855
0.028157905
0.01245764
0.0039389939
0.022582762
0.0029529622
0.011057786
0.0092098117
0.021297723
0.0081779258
0.0024747055
0.0065242532
0.011165573
0.0061043128
0.011785601
0.015278087
0.0066746562
0.003981716
0.011572164
0.012329719
0.015211043
0.012697283
0.0045186863
0.016850332
0.016114056
0.0039518271
0.027324537
0.011405723
0.0084781293
0.039344702
0.018304003
0.012255866
0.0050068693
0.023289159
0.020093219
0.012010939
0.0076903817
0.0070843492
0.0052494891
0.013939095
0.0059863701
0.0074954564
0.010457338
0.010604303
0.0079927798
0.0053816526
0.0045022876
0.014511424
0.010361562
0.0084279729
0.0095437607
0.0068851495
0.017048903
0.017749907
0.0063897036
0.0053028674
0.0066341301
0.0031664965
0.010096799
0.010610343
0.014921892
0.010292117
0.013758614
0.015097065
0.0044747898
0.0082305996
0.0074503236
0.0061092246
0.0027934466
0.0055310377
0.0055265534
0.0096708136
0.024679381
0.010565222
0.027371706
0.018415671
0.028413391
0.011305707
0.038036514
0.019026134
0.011210435
0.0096690236
0.012397019
0.0075456845
0.012643464
0.015550351
0.0097742798
0.0047039627
0.011456682
0.0079173809
0.0030234705
0.007122478
0.0087571582
0.014679368
0.010153614
0.011169404
0.014031632
0.0049281307
0.0087291431
0.0051679057
0.0081386995
0.0060909227
0.0039233332
0.0042125247
0.006118678
0.0025616579
0.0051045576
0.0026359523
0.0024838678
0.0077403416
0.0090363864
0.013800967
0.026687166
0.0091553442
0.028762726
0.015190375
0.0062497589
0.007594191
0.012251353
0.0092418641
0.0048876372
""
""
0.0026402534
0.0043645203
0.014160596
0.0068250014
0.0030525364
0.013808417
0.012714528
0.017923959
0.020923845
0.013039106
0.0092810765
0.011036841
0.0061717667
0.007098807
0.0059769102
0.0067661023
0.0046663894
0.0023336064
0.01212136
0.0079876911
0.00557575
0.010305223
0.011860014
0.0070820167
0.0099974042
