has_dad_natam_female_mean_se
0.05308998
0.095736988
""
0.047740825
0.068745494
""
0.036749389
""
""
0.092298336
0.068013616
0.027881296
""
0.083543353
0.067079313
""
0.034503777
0.059233896
""
0.050010365
0.039386842
0.0097326217
0.039665338
0.085307173
0.032756556
0.061628416
0.052135848
0.042823046
0.026494082
""
""
0.085790724
0.032757882
0.043760609
0.04964409
0.045271136
0.088611223
""
""
""
0.055673942
""
""
""
""
""
0.02954215
0.015564148
0.040737763
0.055837397
0.036002286
0.053874884
0.060419492
""
""
0.040222269
""
0.05663427
""
""
""
0.031585898
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046726726
""
""
""
0.072239704
0.036053047
""
""
0.057844132
0.016761808
0.026179055
0.065460853
""
""
0.060839288
""
""
0.08536762
0.068213046
0.02682714
0.052072793
0.039557945
0.029980442
0.035663027
0.055654839
0.041095406
0.033582672
0.045932509
0.028973546
0.096707769
0.068265967
0.070674479
0.095134914
0.048383195
""
0.035866294
0.039637357
0.051684104
""
""
""
0.092553429
""
""
0.09007588
""
0.065584183
0.063859142
""
""
""
0.026167119
""
""
""
0.10023499
""
0.048364073
0.065852113
""
""
0.055767115
0.049762975
""
""
""
""
0.050064623
0.031202611
""
""
0.053148817
0.038206968
0.054087713
""
0.028409511
0.026786676
0.054068107
0.058414742
""
""
""
""
0.060088124
0.027217099
""
0.019251637
0.03444979
0.05484204
0.024258077
0.061048955
0.016443731
0.042987827
0.049712043
0.036383264
0.079695351
0.084972553
0.043147426
0.029361157
0.046257496
0.044983208
0.10063328
0.087444544
0.040183838
""
""
0.034266058
""
""
0.066859476
""
""
0.06414213
0.045672443
""
""
""
0.056343824
""
0.039913077
""
0.047413178
0.062108584
0.10213546
0.065853842
0.085149415
0.050472487
0.04037993
""
0.10138433
0.081896327
""
0.066922694
""
""
0.05693144
0.053741723
0.056648053
0.035493948
""
0.066305742
""
""
0.033804692
""
0.035387594
0.086227402
""
""
0.043475598
0.070269726
0.058617335
0.054576006
""
""
""
""
""
0.091224469
""
""
""
""
0.07937251
0.068562962
""
""
""
0.029909438
""
""
0.021883545
0.077584021
0.049092971
""
0.044810005
0.048691504
""
0.041642711
""
0.086505733
""
0.060805779
0.051771332
0.044857871
0.057743508
0.019666377
0.06910985
0.029301411
0.025333473
0.062936872
0.058418076
""
""
0.054812927
0.069863662
0.0617323
0.040642522
0.055420306
""
0.072454333
0.035948806
""
""
0.026611254
0.041478612
""
0.076478608
0.027835503
""
0.038416702
0.061447781
""
0.058838066
0.040016007
0.076922946
""
""
0.074642755
""
0.060228154
0.016659616
0.075861856
0.037136756
0.073261589
""
""
""
0.047562581
""
""
""
0.099028923
""
0.066200607
0.025479658
0.026046714
0.029796608
0.041176435
0.044853404
0.057749148
""
0.046655614
""
""
""
""
0.070539787
""
""
0.072287202
""
0.072029322
0.046364088
0.024325525
""
0.020524031
0.0421663
0.07467217
""
0.028129425
""
""
""
0.055720128
0.090007715
""
0.041812934
0.1116072
""
""
""
""
0.08854463
""
""
0.049986035
""
""
""
""
0.086875655
""
0.026083989
""
""
""
""
""
""
""
""
""
0.034127358
""
""
""
0.044438343
""
0.030584544
0.062225841
""
""
""
""
""
""
0.045208152
""
0.087851338
""
0.086129233
0.061559957
0.067303114
0.057961371
""
0.035067268
0.07761772
""
0.042084415
0.049911905
0.076808907
0.056479905
0.025627336
""
""
0.048070192
0.037233837
""
0.076106012
""
0.071869716
""
""
""
""
0.040337533
0.081492923
0.10618157
""
0.061360933
0.05058093
""
0.057409219
""
0.091360934
""
""
""
""
""
""
""
0.057648867
""
""
""
0.022722872
0.04559176
0.10264441
""
0.043635409
0.063966483
0.072714984
""
0.031686723
0.10593558
""
""
""
""
0.042838741
0.054132055
0.049409803
""
""
0.033131018
""
""
""
""
""
""
0.032639075
""
""
0.056413084
""
""
""
""
""
""
""
""
""
""
""
""
0.08120323
""
""
0.040971439
0.018635059
""
""
""
""
0.092132911
""
""
""
""
""
""
""
0.06544257
""
0.050212424
0.030603321
0.023772089
""
0.050278451
""
""
0.020314233
""
0.023091236
0.064567022
""
""
""
0.05846509
""
0.030098425
0.051442116
0.017190011
0.073127538
0.051272403
0.012162491
0.010320218
0.016736034
