hours_wk_black_male_mean_se
3.9467366
3.1049092
2.9525938
""
""
""
3.6786263
3.0694726
2.8684688
""
""
""
4.8394756
""
""
4.1790977
4.9059563
""
""
""
""
""
3.0482094
2.8398037
""
4.2894583
4.1148171
3.530338
""
""
""
4.6976423
""
4.8357096
1.7505083
""
0.8381331
""
""
""
2.8242092
4.4640803
3.9836819
3.0068099
1.7123889
3.0689478
""
""
1.0955435
""
1.2508767
2.9327381
4.9017444
4.3649583
3.8356655
""
2.8754215
""
3.2331595
""
3.1518815
4.1577153
2.0420618
""
""
""
""
""
""
2.2246518
""
""
""
""
3.3434048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.3728433
""
""
""
""
""
1.2848597
""
""
2.6382661
""
""
""
""
""
""
""
""
""
""
""
""
4.3529825
""
""
""
""
""
""
""
""
2.4172621
""
""
""
""
4.2443533
""
""
3.8782091
""
""
""
""
""
""
""
""
2.0714622
""
""
""
""
""
""
""
""
""
""
3.7039826
3.6576669
""
""
""
""
3.8406947
""
3.4959247
""
""
""
""
""
1.2167959
""
3.5250449
""
""
""
""
""
""
""
3.2713361
""
""
""
""
""
1.073063
""
""
""
""
""
1.3493032
""
""
2.2777693
""
""
""
""
2.446861
""
""
""
0.49069008
""
""
""
""
3.3873968
""
""
3.2065632
""
""
1.9529331
""
""
1.247214
1.2118647
""
1.0527352
1.0172591
1.877553
2.2560129
""
2.3688989
3.6499381
1.5113209
""
""
""
""
1.6061416
5.0342245
5.3258829
""
""
""
""
""
3.1797533
""
""
3.513659
""
1.8832448
""
""
""
""
""
""
""
""
""
""
""
""
""
1.5846888
""
""
""
""
2.0572236
""
""
""
""
""
""
""
""
3.7630298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3679063
1.3984914
""
""
1.653403
3.2571614
""
""
2.173753
1.1696861
2.3512139
0.73084092
2.2248387
""
3.1503499
""
2.3070197
0.73745316
""
""
""
3.5308402
3.8163712
5.1198826
""
""
0.97006124
1.732746
""
""
2.4581389
""
""
""
""
""
""
4.2016873
""
1.1082804
""
""
3.2745643
""
""
3.3045197
2.114074
1.6561812
""
""
""
2.6631141
2.6920781
""
0.64841944
""
""
3.0620077
""
1.0663947
3.1110439
1.1219034
4.1848502
1.4889179
1.622508
3.2972441
""
2.349314
""
3.4322197
1.9307487
""
""
""
""
2.1312187
""
""
""
""
""
""
""
3.5762601
""
""
4.1417913
""
""
1.5522138
""
""
5.6396971
""
3.7675655
4.3132606
3.8418241
""
4.1520834
""
3.8654253
""
""
1.2658082
""
""
""
2.4912903
""
1.1537991
""
1.4436387
""
3.8175442
2.943604
""
3.3683708
""
4.8004408
""
""
""
0.70163482
""
""
1.665994
2.7484148
""
""
""
""
""
""
""
4.1129608
3.5853941
""
""
0.76425868
""
""
3.0850055
""
""
4.3308816
1.5286847
""
4.7900157
""
""
""
""
""
2.5031948
2.312166
""
""
""
""
""
""
""
""
""
""
3.1199534
""
2.3730972
""
""
2.3973863
""
""
""
""
""
""
4.7396364
""
3.726733
""
""
""
""
1.3953004
3.5714161
""
""
""
3.714381
""
""
""
""
""
""
""
""
""
1.3008664
3.1191287
""
""
""
2.659256
""
""
4.8608532
""
""
""
""
""
""
4.0823059
4.3102732
""
""
""
2.923317
""
""
""
""
""
""
5.3704972
""
3.8574376
""
""
""
""
""
""
""
""
""
""
2.8645878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.7890058
""
""
""
""
""
0.37663245
""
""
""
""
""
1.8392503
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.3435054
""
""
""
""
""
2.240788
2.6957483
""
""
1.699867
""
""
""
""
""
""
""
3.6940603
2.7115109
""
2.8548019
""
""
""
""
""
""
""
""
""
""
""
2.077997
""
""
""
""
""
""
""
""
4.3675108
1.5214792
""
3.1287122
""
""
""
""
""
""
""
4.1088314
""
""
""
""
""
""
1.5320272
""
2.1314991
""
""
1.8771048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.0793953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0989239
4.1773062
""
4.2705092
0.9363457
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.220506
""
""
""
""
""
""
""
""
""
""
3.1656311
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.580117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.5291305
""
""
""
""
3.1615629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3175042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.757874
""
""
""
""
""
3.7757497
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.8023794
""
3.5193672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.6686068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.2634962
""
""
""
""
""
""
""
""
""
2.2338107
""
""
""
""
""
""
""
""
""
""
""
""
2.9919422
""
""
""
""
""
""
""
""
1.0968745
""
""
""
""
""
""
""
