teenbrth_natam_female_mean
0.24700812
0.32722503
""
0.17438258
0.21715032
""
0.40124363
""
""
0.28213471
0.25037161
0.27919218
""
0.38797477
0.2781688
""
0.40025982
0.25266168
""
0.35675427
0.43159142
0.3958438
0.43598405
0.32362175
0.30554143
0.38290441
0.37514573
0.25723809
0.23816857
""
""
0.15871081
0.17540133
0.24104111
0.24722196
0.26089519
0.28677303
""
""
""
0.45234564
""
""
""
""
""
0.29221836
0.40643874
0.21224646
0.32835945
0.29307953
0.30505037
0.32961899
""
""
0.31471387
""
0.32694501
""
""
""
0.190927
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30756596
""
""
""
0.16080178
0.22328563
""
""
0.48290804
0.24301603
0.216094
0.24275357
""
""
0.327483
""
""
0.20722581
0.2389573
0.18404159
0.36425903
0.27909115
0.22487876
0.20324355
0.2428268
0.1924171
0.2191854
0.22363962
0.18949772
0.28144503
0.24271101
0.17564465
0.33696425
0.3423028
""
0.3102468
0.3525818
0.23612265
""
""
""
0.26750848
""
""
0.53317082
""
0.241073
0.22199832
""
""
""
0.22041497
""
""
""
0.2540969
""
0.34343222
0.4328548
""
""
0.16370527
0.38819975
""
""
""
""
0.21354476
0.52065068
""
""
0.14002667
0.16684759
0.27980635
""
0.23613991
0.40288085
0.54019618
0.39544114
""
""
""
""
0.047183465
0.32260138
""
0.17678712
0.13197824
0.239583
0.24965651
0.18541534
0.22613788
0.29117793
0.52777594
0.2390109
0.33579585
0.24480282
0.1808169
0.29411
0.34826124
0.25687414
0.17752768
0.20056859
0.28560248
""
""
0.30299881
""
""
0.27747533
""
""
0.15808098
0.25934529
""
""
""
0.50154072
""
0.29277048
""
0.27878523
0.33127946
0.27802297
0.3476868
0.26943791
0.26487276
0.23449293
""
0.3170293
0.3115043
""
0.35703093
""
""
0.21758278
0.18315446
0.29804084
0.17683189
""
0.43877798
""
""
0.19772202
""
0.32229355
0.19108222
""
""
0.2136586
0.31693646
0.2404125
0.10398556
""
""
""
""
""
0.097843446
""
""
""
""
0.2474228
0.24386211
""
""
""
0.24165533
""
""
0.23335283
0.046415944
0.32962829
""
0.11837088
0.15391296
""
0.18560676
""
0.22895676
""
0.22041473
0.16917738
0.20619898
0.24943101
0.23616952
0.11988351
0.19232503
0.30942297
0.18510224
0.2350181
""
""
0.20015843
0.12639596
0.31556585
0.12064257
0.16076107
""
0.081624776
0.29678559
""
""
0.14121838
0.18024543
""
0.16456972
0.21057522
""
0.2600472
0.3159683
""
0.27828595
0.33323231
0.28847727
""
""
0.17492948
""
0.31192848
0.34845325
0.39759609
0.37570703
0.36681545
""
""
""
0.25460902
""
""
""
0.29297218
""
0.30454427
0.32313249
0.3439739
0.31497622
0.1969142
0.27222192
0.32569423
""
0.15979022
""
""
""
""
0.30241171
""
""
0.29189557
""
0.21331434
0.23879448
0.33371219
""
0.27089691
0.48333219
0.28033581
""
0.26293918
""
""
""
0.082747974
0.31968734
""
0.29057294
0.25241405
""
""
""
""
0.16534913
""
""
0.24869201
""
""
""
""
0.29933208
""
0.26367137
""
""
""
""
""
""
""
""
""
0.33889472
""
""
""
0.52214795
""
0.43451953
0.35855678
""
""
""
""
""
""
0.36688125
""
0.17273219
""
0.41989776
0.43545124
0.41523397
0.36693916
""
0.34102786
0.35200378
""
0.3683838
0.40715808
0.3614763
0.26549932
0.4143146
""
""
0.37256789
0.36718374
""
0.50863302
""
0.3398681
""
""
""
""
0.3533515
0.26733908
0.65840781
""
0.43973091
0.33467644
""
0.41467026
""
0.34370422
""
""
""
""
""
""
""
0.28461316
""
""
""
0.41447529
0.34248585
0.24474365
""
0.54269147
0.44343537
0.35284004
""
0.40659153
0.11380798
""
""
""
""
0.41552633
0.49863651
0.31513861
""
""
0.41020086
""
""
""
""
""
""
0.25157955
""
""
0.35279232
""
""
""
""
""
""
""
""
""
""
""
""
0.22765055
""
""
0.31579939
0.26408494
""
""
""
""
0.36757174
""
""
""
""
""
""
""
0.30562833
""
0.19725208
0.31954569
0.34174669
""
0.39563248
""
""
0.27144197
""
0.27438068
0.3870092
""
""
""
0.22584978
""
0.27258533
0.60062242
0.27699134
0.26458108
0.37468818
0.27955246
0.34546834
0.32147643
0.23827296
0.28254241
0.37354204
0.4061757
0.23037311
0.35928568
0.42110926
""
""
""
0.20724812
""
""
0.39672986
0.33030984
""
0.3931767
0.06127787
""
""
""
""
0.38724664
""
""
""
""
""
""
""
""
""
0.16709602
""
0.27913192
""
""
""
0.26044631
""
""
""
""
""
""
0.24807364
0.296648
""
0.17180282
0.20990741
0.29569981
0.25575393
""
0.20961881
""
""
""
""
""
""
