kir_pooled_male_mean
0.52120906
0.53256673
0.48664528
0.51857603
0.50993782
0.47598287
0.48791131
0.48603529
0.47555655
0.47140044
0.50982881
0.55526751
0.548015
0.50921303
0.51011807
0.51779604
0.52303928
0.48550987
0.48273894
0.53102803
0.51755929
0.50190419
0.50668019
0.45829725
0.49737421
0.5107075
0.50477642
0.4741047
0.50988746
0.50949198
0.4924553
0.42288464
0.4655343
0.47715282
0.49790773
0.51948267
0.50068784
0.54530817
0.52744424
0.5350911
0.52261424
0.50327569
0.42983025
0.41161251
0.51643807
0.52531248
0.49310824
0.49470773
0.50716788
0.55119807
0.47658998
0.51636159
0.40605053
0.5048458
0.49316454
0.48913306
0.43884632
0.51867241
0.59130073
0.45292243
0.49274036
0.49261141
0.50355339
0.49959689
0.60038775
0.46627426
0.49291116
0.50180882
0.50897878
0.59319311
0.32743892
0.51215541
0.66058481
0.50225759
0.60541093
0.63995111
0.51403356
0.58735859
0.61554676
0.58966243
0.56468302
0.33033893
0.53177214
0.59058976
0.40697807
0.46404132
0.39798227
0.52152979
0.46428284
0.5482741
""
0.57566935
0.60964739
0.53357619
""
0.46524402
0.43828124
0.52709687
0.52873838
0.52541977
0.55787915
0.6182068
0.46490201
0.54122621
0.49848828
0.49522632
0.51474082
0.49267587
0.47489107
0.53749835
0.49381015
0.48870188
0.51666301
0.51155245
0.53383148
0.51419145
0.50477934
0.53877407
0.49347481
0.4511331
0.51773959
0.49251515
0.50114161
0.54978389
0.52994025
0.51942962
0.49431181
0.49839184
0.45481715
0.47976953
0.4946349
0.46200982
0.49400368
0.51892209
0.50223792
0.47085905
0.48197883
0.5221203
0.48998833
0.46646121
0.47686818
0.49114618
0.50919938
0.44931236
0.47144005
0.46093166
0.50822896
0.46729967
0.48075548
0.43263903
0.46952268
0.53429359
0.48092595
0.49824184
0.48854151
0.46459281
0.49679399
0.45981762
0.47440007
0.47343269
0.49113816
0.48504904
0.47198141
0.49320349
0.41259125
0.48924702
0.46134603
0.49663937
0.52595276
0.48743659
0.4866313
0.50089532
0.43934813
0.51427561
0.47051385
0.44197279
0.50271028
0.51566154
0.50135332
0.449747
0.50502032
0.50101447
0.51747388
0.51713198
0.44757232
0.47074541
0.57734156
0.48572367
0.57049066
0.52059752
0.54725975
0.5238775
0.59452194
0.4829132
0.58529091
0.49461716
0.50590336
0.50714904
0.45373127
0.57361555
0.5489642
0.50978458
0.50790828
0.58269238
0.5272525
0.50276601
0.63041294
0.53823382
0.49367139
0.50294721
0.51743102
0.58615267
0.52218264
0.57285118
0.54953063
0.57050371
0.58517849
0.54721224
0.52069342
0.52882499
0.55207735
0.52754909
0.54111087
0.58628649
0.52957052
0.56505698
0.61376262
0.54649258
0.60259777
0.53980511
0.53316629
0.57739997
0.54385263
0.56311685
0.57484972
0.52455401
0.53201407
0.51416993
0.50488091
0.49939117
0.56419855
0.56321889
0.55596995
0.50672686
0.55006427
0.53714466
0.60154825
0.53283566
0.5923925
0.45041376
0.59713155
0.61820847
0.57860106
0.66029865
0.6186313
0.5527671
0.47373542
0.53400677
0.56906259
0.57840186
0.51082444
0.52564585
0.64054102
0.5573073
0.59220856
0.55402225
0.53564334
0.57878441
0.59504789
0.59686333
0.59336126
""
0.47333953
0.64419717
0.60626972
0.5616492
0.59261268
0.54068983
0.57411379
0.6004858
0.56284678
0.56446111
0.59970778
0.56815988
""
0.62167013
0.54243457
0.54989064
0.57717282
0.53330141
0.61863059
0.57731056
0.56995082
0.58011699
0.52994353
0.51564211
0.67533964
0.51595861
0.62489861
0.53451335
""
0.60743845
0.5391804
0.60131025
0.56394911
0.58809859
0.57442439
0.59765959
0.61589897
0.59825218
0.60597283
0.6160363
0.58721405
0.58039629
0.62996161
0.55350208
0.51487345
0.55576366
0.51087952
0.4555741
0.50272125
0.5198856
0.49013191
0.47075966
0.50132382
0.50956529
0.49087745
0.51062864
0.49439737
0.52823567
0.52918375
0.45862547
0.45036659
0.46607658
0.48052526
0.48689112
0.50903064
0.41625261
0.40771279
0.47415397
0.53792691
0.44013527
0.47275054
0.49534267
0.47432408
0.48845944
0.47162172
0.49981168
0.47602746
0.49339786
0.47052574
0.43466815
0.55772513
0.48723891
0.50624019
0.49955985
0.45645359
0.48520094
0.45036775
0.49343753
0.47753337
0.54661387
0.49573386
0.51694196
0.52007085
0.51895648
0.46979716
0.48821491
0.49155873
0.5146625
0.48568293
0.49630588
0.48833108
0.453473
0.55677074
0.47500524
0.51869655
0.52215928
0.54798424
0.47596601
0.49271306
0.49333379
0.46841773
0.48666576
0.48916578
0.45877817
0.46101201
0.50022668
0.46876237
0.46166858
0.39007682
0.45734859
0.48325917
0.49422559
0.49758607
0.49724856
0.46199799
0.4570767
0.48784015
0.45735607
0.44664609
0.55329776
0.48409542
0.46044305
0.48490745
0.47030264
0.51879823
0.46665007
0.50838697
0.50771552
0.48908874
0.48452604
0.50931805
0.48174375
0.55426252
0.48382506
0.44428635
0.45771006
0.44359365
0.57422233
0.48077038
0.44457346
0.56963426
0.43378121
0.52384317
0.45889136
0.43443722
0.51860327
0.51538616
0.46444547
0.45900929
0.46673238
0.45468107
0.4186205
0.51841742
0.43176898
0.49274504
0.55490053
0.45725816
0.48498544
0.47129515
0.43399295
0.61625797
0.5001691
0.57022792
0.4788377
0.50413263
0.47419029
0.5276621
0.48313257
0.4901098
0.43944377
0.47937232
0.55971086
0.50271511
0.50345427
0.43151644
0.48880222
0.52944714
0.48673692
0.47031355
0.53509682
0.52269518
0.45847175
0.48501796
0.4597955
0.46374553
0.46773797
0.45185316
0.47222257
0.49878871
0.49171695
0.43473342
0.47365499
0.5385313
0.47120595
0.48090094
0.46515697
0.4782584
0.4720839
0.48935494
0.41663915
0.45539466
0.48458385
0.47079238
0.47824427
0.47810048
0.44374219
0.51142198
0.48227763
0.50704545
0.47019213
0.4590129
0.4778446
0.57194924
0.4696967
0.51651448
0.47032326
0.49470338
0.50172955
0.49812382
0.4736284
0.47562322
0.44809651
0.42806736
0.48270756
0.40724236
0.45218039
0.53177977
0.51877898
0.45555273
0.45701903
0.46177113
0.49470752
0.38682961
0.46951059
0.44741035
0.3853007
0.46754614
0.46667767
0.42925012
0.40982768
0.45752594
0.46376938
0.48717189
0.48536393
0.45611668
0.48894176
0.42198449
0.4534733
0.46868661
0.46505812
0.47788435
0.50630075
0.47936025
0.45199534
0.46178776
0.49431977
0.48302996
0.48056152
0.50391233
0.4932065
0.44227001
0.47123468
0.43292066
0.4775632
0.52206504
0.58151311
0.54548758
0.54797125
0.56680381
0.56772262
0.56909984
0.66662008
0.5514707
0.60519183
0.55762196
0.54830265
0.55175954
0.59352994
0.57074022
0.61032903
0.48871788
0.53324783
0.64755005
0.6107797
0.51005697
0.60550821
0.61020172
0.53528523
0.6181618
0.5528484
0.55767322
0.55581325
0.58696681
0.60978484
0.56675386
0.5611167
0.59415108
