working_white_female_p25_se
0.07116165
0.066415213
0.066001758
0.058054484
0.067975745
0.063420951
0.050173048
0.091727465
0.039429966
0.059313629
0.079882346
0.10185656
0.075457104
0.072403736
0.049388606
0.051190116
0.044127885
0.067547329
0.07404384
0.071399815
0.064634584
0.048080668
0.077609733
0.060013775
0.043111686
0.047066979
0.053743925
0.053101622
0.063508675
0.09990979
0.079038016
0.070773214
0.073036373
0.042731047
0.053236518
0.08362215
0.077442884
0.069249876
0.241155
0.055234469
0.044362213
0.052081324
0.069633387
0.095169336
0.10660078
0.12816052
0.10784376
0.058506653
0.078382879
0.12438607
0.10913288
0.083019286
0.079220094
0.052267656
0.065837249
0.06035246
0.05286216
0.053918138
0.071558028
0.045614611
0.046188779
0.048831724
0.072292857
0.055423006
0.042252094
""
0.12949696
0.1136749
0.10404544
0.075619385
0.12753077
0.093626112
0.071863629
0.063895226
0.06724643
0.1321364
0.086605735
0.079303369
0.087867312
0.064955309
0.16179401
0.11251118
0.048196834
0.14201842
0.079875492
0.056584679
0.039989531
0.057471301
0.049459014
0.048711609
0.054960974
0.041599724
0.044211097
0.04106456
0.040825993
0.047557406
0.096774712
0.096325271
0.049819075
0.052708827
0.048758838
0.0492213
0.045903392
0.045451291
0.043795988
""
0.075036205
0.073758945
0.062691808
0.06772849
0.058135521
0.099464692
0.059496474
0.060909875
0.05301521
0.068428725
0.067973495
0.049068362
0.061566524
0.065023199
0.056725077
0.051374033
0.051105559
0.065024488
0.063355982
0.062577218
0.047704611
0.083109386
0.054365154
0.0548639
0.21879117
0.081481896
0.069098592
0.13274306
0.11458714
0.10337079
0.073871769
0.19699349
0.084044345
0.080178767
0.075610295
""
""
0.067954466
0.07467138
0.071231946
0.048859738
0.080982462
0.066988349
0.051184367
0.06208789
0.082020514
0.091648608
0.064981893
0.05997964
0.055015471
0.10704482
0.071582399
0.081930645
0.065703049
0.066807054
0.077663109
0.056823023
0.045456383
0.084045634
0.055424716
0.061446577
0.086920895
0.11736128
0.060427465
0.064881235
0.055357929
0.060115229
0.061410718
0.062235761
0.061323546
0.05196115
0.054847047
0.059512813
0.091341183
0.09423472
0.081225574
0.084636793
0.067819417
0.064916916
0.066764854
0.1497723
0.058085207
0.053309042
0.057397507
0.09043584
0.068433747
0.069475397
0.061910216
0.061679889
0.072837509
0.072691515
0.068990141
0.073724903
0.078408547
0.057580337
0.089424282
0.084303416
0.082348213
0.061185647
0.10556664
0.11319744
0.040331893
0.040939026
0.043116152
0.049841959
0.042071398
0.052133854
0.041600101
0.05404174
0.044095658
0.039895479
0.049400024
0.07180281
0.042590231
0.067231156
0.044815905
0.045134582
0.062420361
0.055720448
0.054781731
0.062350843
0.0831149
0.091565579
0.081232272
0.090378344
0.072189651
0.056788839
0.057260428
0.053708345
0.059337288
0.060837224
0.067243196
0.056882381
0.054219116
0.091893867
0.072117157
0.06362658
""
""
0.08877752
0.097950511
0.14384641
0.096577145
""
""
0.21941228
""
0.099580675
0.046114311
0.06232607
0.042456388
0.045901205
0.048776895
0.050077192
0.038748823
0.063761041
0.056897521
0.050039031
0.059602782
0.11206169
0.051819712
0.055110361
0.046852469
0.063443318
0.080350474
0.04957138
0.047075525
0.058910396
0.077535324
0.093404047
0.056143526
0.063925534
0.067201294
0.054113623
0.066091515
0.13033646
0.059683803
0.042705365
0.057982434
0.06828206
0.19405705
0.076717421
0.076512896
0.061700065
0.12460572
0.06960769
0.053728931
""
0.079417177
0.053500149
0.055088811
0.079520993
0.075028539
0.048746113
0.10055181
0.063884832
0.068231642
0.064059578
0.076795325
0.073269591
0.059036434
0.042355496
0.062923394
0.04567524
0.055954538
0.048912313
0.049924802
0.058618151
0.047409438
0.050885621
0.054527324
0.070278376
0.048792515
0.045915708
0.047886182
0.067026436
0.085564651
0.048834063
0.067637779
0.058501199
0.070795275
0.065561064
0.058266193
0.074823067
0.065641835
0.073559903
0.083246991
0.089560769
0.071997881
0.044193979
0.047991712
0.075810604
0.04201388
0.050250836
0.070133157
0.052117489
""
0.11882615
""
0.10630029
0.21138138
0.18430817
0.1230916
0.078895368
""
0.085960113
0.090340137
0.080505468
0.15874058
0.056013897
0.091084279
0.061104879
0.056701731
0.082947455
0.064064115
0.059567738
0.086641796
0.080060676
0.098704748
0.05710822
0.045892943
0.06682726
0.045415182
0.047354076
0.085891008
""
0.10220082
0.05360803
0.10621223
0.086223342
0.049592052
0.049817562
0.039907433
0.044669796
0.067256138
0.049758539
0.063531764
0.056097765
0.039697442
0.049751583
0.041800097
0.05040735
0.061821509
0.040537424
0.056440976
0.098373897
0.08057978
""
""
""
0.15958497
""
""
""
0.10370923
0.10163011
0.08260686
0.064583905
0.096298814
""
0.10355527
0.076765105
0.1351169
0.19773549
""
""
""
""
""
""
""
0.077706762
0.13100065
0.12803635
0.088301688
""
""
""
""
""
0.14058253
0.14564726
0.12806952
0.19252624
0.079129882
0.092889093
""
""
0.10090686
""
0.074905798
0.088454239
0.056445785
""
""
0.11651004
0.056494325
0.051616043
0.1591396
0.054274052
0.1042868
0.082961828
0.050543629
0.05556342
""
0.080276847
0.078799404
""
0.07401152
0.14358109
0.10936614
0.1344772
""
0.10328452
0.075677902
0.14644462
0.10415166
0.091457874
0.078736275
0.11424201
0.14036144
0.073231533
0.20517148
0.088747598
0.042173807
0.061842352
0.078777775
0.053425074
0.061115399
0.078955628
0.091914758
0.060250718
0.061277565
0.091498278
0.059767231
0.061449736
0.066004813
0.076229677
0.068519145
0.061019886
0.080359742
0.04379623
0.049608201
0.063265644
0.051894538
0.079482108
0.047320958
0.070120901
0.04728334
0.053102188
0.071117304
0.053857356
0.15262055
0.062096912
0.048402388
0.063914515
0.06152058
0.076252617
0.057019979
0.089708991
0.074497133
0.13192736
0.066362359
0.08355023
0.05645097
0.07245031
0.064846002
0.20419355
0.11280546
