stayhome_white_male_mean
0.11473126
0.14267887
0.13331246
0.1334119
0.15311871
0.21265912
0.18742722
0.14348951
0.12302577
0.16140677
0.14125487
0.088547193
0.14827159
0.14414437
0.1188387
0.13190715
0.1320198
0.14150454
0.10154801
0.13149177
0.13698675
0.14640029
0.13259618
0.1286591
0.14869784
0.12373421
0.14536475
0.13954838
0.14586586
0.16627318
0.12378248
0.20875697
0.10864007
0.11872973
0.13287154
0.14493087
0.14376454
0.16968276
0.13443837
0.1368909
0.13017532
0.1451982
0.15015022
0.20232359
0.12792468
0.10688429
0.14442085
0.12022689
0.15945597
0.10716608
0.11942322
0.12861414
0.11298035
0.11716205
0.12384328
0.1764902
0.17225267
0.14176171
0.12518468
0.15902704
0.14048116
0.11916903
0.13586053
0.17295596
0.12427688
0.12284274
0.16203772
""
""
0.14200896
0.021243883
""
0.13582255
""
0.16203332
""
0.081073202
0.14747353
0.15541784
0.12308142
0.12006692
""
""
0.17922211
0.10916366
0.13826446
""
0.34430459
0.14731894
0.1730677
""
0.21050924
0.09557607
0.062050514
""
0.054106478
0.053996701
0.11802252
0.11950544
0.11932386
0.1152721
0.036129192
0.079372235
0.12865627
0.11759256
0.084349222
0.13120461
0.14133674
0.041697565
0.11328468
0.130082
0.12401035
0.12573625
0.12585309
0.12545229
0.12177318
0.12816288
0.072159536
0.10805995
0.12882349
0.098728627
0.1188802
0.12412566
0.1598665
0.083213255
0.13499393
0.14106902
0.12661931
0.15326105
0.13297956
0.12706257
0.068022512
0.12344944
0.12568046
0.12763616
0.12452518
0.1308797
0.13085134
0.11784123
0.12897767
0.10849041
0.13878283
0.13676795
0.13667111
0.14094082
0.11518337
0.14331947
0.16526407
0.12684131
0.13399017
0.20053822
0.12870513
0.11125278
0.1392642
0.12714095
0.22625968
0.1408263
0.13638261
0.10388844
0.067940496
0.12539306
0.25174004
0.11131648
0.11485337
0.16540048
0.087884247
0.14295219
0.11214677
0.13514459
0.14997528
0.13018107
0.14311381
0.14404996
0.13924742
0.14049534
0.1622664
0.11962523
0.12818602
0.11478886
0.15492323
0.11521992
0.12631828
0.1259792
0.12110901
0.1041887
0.18110308
0.17109953
""
0.11808877
0.12200432
0.12764449
0.14536595
0.15564035
0.14137326
0.12081549
0.1358512
0.1392238
0.12640148
0.1323899
0.093250789
0.11909488
0.13094534
0.11594424
0.084543183
0.20664124
0.13905403
0.16354221
0.094026625
0.16305526
0.14025114
0.08385592
0.066049449
0.16030315
0.14509334
0.11368809
0.18182282
0.13078634
0.13019677
0.15388511
0.13985907
0.12509596
0.15545435
0.16673698
0.21392862
0.13175793
0.14345956
0.19560182
0.15023699
0.18280874
0.1688794
0.1117501
0.14741625
0.10714746
0.14392622
0.14999741
0.14140089
0.1221865
0.10637415
0.12307377
0.12845768
0.12279098
0.16597909
0.13618556
0.12193941
0.16110432
0.13267276
0.13874072
0.095697291
0.068667322
0.056423619
0.1302655
0.13052191
0.08635769
-0.0029611357
0.10988153
0.11856117
0.12117566
0.047550589
0.086518772
0.099369682
0.1432967
""
0.11800979
0.15380225
0.12165692
0.12449037
0.075182952
0.12253775
0.1330003
0.23122083
0.07814911
""
0.1767644
0.30162635
0.13517444
0.06620232
0.072053775
0.12985224
0.10620052
0.11532996
0.1184313
0.032174557
0.080916688
0.10979668
""
0.074631728
0.1081789
0.10253134
0.092738502
0.082095951
0.080363415
0.099544644
0.054678645
0.17261764
0.072726466
0.11099424
0.076518886
0.12563735
0.1010832
0.079448365
""
0.054500733
0.028910983
0.17750743
0.11616402
0.042332254
0.11333165
0.044863518
0.16383511
0.14647114
0.14350595
0.14166147
0.17558938
0.14393604
0.12957719
0.15317136
0.14389896
0.16373014
0.15739892
0.11024644
0.13540348
0.14618011
0.15957278
0.18202184
0.13811357
0.17162058
0.20697375
0.12805328
0.12608847
0.14331149
0.13340762
0.13315524
0.18037611
0.1656656
0.16419059
0.14908011
0.1457492
0.19141944
0.15438278
0.13058899
0.14511001
0.16159053
0.16141355
0.15064812
0.17180377
0.15523468
0.11365378
0.15911518
0.15035552
0.12327804
0.13474056
0.12910378
0.10887502
0.14277078
0.1442534
0.12511359
0.13951668
0.10976426
0.12867969
0.14223683
0.13969627
0.13035727
0.20666604
0.13228586
0.16188471
0.13853608
0.16939719
0.16467151
0.17541
0.15988426
0.14891911
0.15344195
0.15066028
0.14416808
0.13859975
0.16552269
0.14135244
0.14717034
0.14786595
0.14336674
0.14438172
0.1416788
0.12473153
0.15849423
0.14162882
0.15717833
0.13843605
0.15942883
0.20143311
0.17864276
0.02816226
0.11206741
0.16415216
0.16689633
0.16073051
0.13514203
0.15489891
0.12534434
0.094534434
0.12137387
0.15505746
0.14717205
0.13543057
0.1644887
0.16051239
0.15560707
0.13299589
0.20289183
0.13933691
0.15477049
0.16416638
0.14056593
0.12928569
0.14173912
0.14744435
0.12997817
0.085114077
0.15523408
0.18506654
0.13113149
0.14652883
0.13527609
0.1184183
0.1296304
0.12338296
0.12661247
0.15395218
0.15550093
0.14865248
