kfr_stycz_hisp_male_p75
0.39115995
0.34804872
""
0.46749419
0.44171876
0.5538249
0.4367882
0.44182149
""
0.46143433
0.40896952
0.48667338
""
0.36684957
0.42522761
""
""
0.40584442
""
0.49615508
0.42821851
0.43144447
0.34329003
0.4086473
0.47723603
0.2051717
0.48909909
0.45870659
0.50536567
0.31907901
0.43025687
0.41866446
0.47807449
0.46443826
0.41686305
0.5103159
0.70801938
0.53164113
""
""
0.49567622
0.56939864
""
""
""
0.4771843
0.53801888
0.53920031
0.54930168
0.47475609
0.50853515
0.53692889
0.47730809
""
""
0.48807034
0.54757309
""
""
0.45914665
0.38269666
0.4926644
""
0.86992067
0.35582447
0.41023287
""
""
""
0.62207305
""
0.23072684
0.5421083
0.47219032
0.39261794
""
0.38617665
0.3699967
0.55711669
0.48102602
0.31245628
0.50508302
0.3392573
0.39874393
0.47100604
0.4235383
0.4823899
0.43017358
0.40889537
0.27410147
0.45764139
0.2621074
0.57468647
0.4028959
0.40407372
0.47418997
0.45674396
0.42535347
0.49799389
0.47854215
0.45830557
0.5501098
0.49447802
0.51250613
0.45624819
0.47660774
0.45353612
0.47392771
0.41863245
0.50269777
0.41199863
0.59633791
0.47007814
""
0.52678579
0.50498414
0.45463422
""
""
""
0.45104316
0.56420302
0.42066303
0.44880691
0.62092036
0.45819086
0.49654004
0.36864209
""
0.4100562
0.51168412
0.53501737
0.46960387
0.37022164
0.45473212
0.40261739
0.53349251
0.48460978
0.60178792
0.44332895
0.44375065
0.44699809
""
0.41902789
0.40689343
""
0.40763786
0.39775318
""
0.30257455
0.61604446
0.47137848
0.44867358
""
0.48116246
0.44895533
""
0.44633764
""
0.55228168
""
""
0.56232405
0.51170665
""
0.55879694
0.28569841
0.40918753
0.29582268
0.43139946
0.47486454
0.46037999
0.454431
0.43718603
0.38331363
0.462874
0.45939559
0.45981029
0.38165537
0.56483716
0.44303477
0.42773077
0.46904323
0.44548416
0.55860937
0.47765344
""
0.46563467
0.47739133
""
0.30722177
0.38656256
0.45724836
""
""
0.48862898
0.46453589
0.54958481
0.47386739
0.44094107
0.46355674
0.52724248
0.52100271
0.4540005
0.49267465
0.47648969
0.49028775
0.41450009
0.51471782
0.46292219
0.50904518
0.50354809
""
0.34433267
0.53059655
0.52800322
0.45283294
0.48262662
0.4624247
0.52262568
0.38985813
0.34275678
0.52945209
0.63940537
0.45260704
0.45894161
0.43550214
0.48102665
0.48544678
0.42164558
0.41923916
0.51037246
""
0.51027817
""
0.45341134
""
0.36282298
""
""
0.5005433
0.49962923
0.45602399
0.51865739
0.53801894
0.40784532
0.51394033
0.48674956
0.3778123
0.53552675
0.46537536
0.38962734
0.52535641
""
0.50503075
0.51341563
0.45776126
0.4765102
0.43597004
0.49357784
0.50766432
0.48892054
0.48315096
0.47993651
0.50379854
0.52544641
0.52690077
0.54779297
0.49458531
0.49376214
0.53888619
0.43910429
""
0.4320989
""
0.48149505
0.46610013
0.40762281
""
0.44420639
0.50528622
""
""
0.51762694
0.46768594
0.33922741
0.45276287
0.51152861
0.45992729
0.24766192
""
""
""
0.42368075
""
0.57082385
0.26428622
0.46696952
0.41182035
0.49467266
0.52199996
""
0.54838789
0.44287968
0.44461524
0.43107525
""
0.51011825
0.39047033
""
0.52111995
0.50767475
0.41465122
0.45740819
0.49816334
0.52334929
0.47311038
0.48135862
0.40358582
0.47753814
0.53173131
0.46211383
0.48784202
0.43781954
0.32065886
0.47060075
0.4461385
0.54027843
0.51250464
0.50339633
0.59822184
0.54894781
0.49660641
0.50939727
0.55292851
0.53928876
0.48375228
0.42510343
0.41716117
0.52211481
""
0.55497104
0.50163609
0.48259473
0.44501349
""
0.4038336
0.34839705
""
0.53527498
0.60559469
0.31002492
0.40467763
""
0.49898517
0.38638908
""
0.46182576
0.36653289
0.49598822
0.39007199
""
0.47604612
""
""
""
0.59044367
""
""
""
""
""
0.56418395
""
""
""
""
""
""
0.56584531
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40972617
""
""
""
""
""
""
0.48167962
0.59771788
""
0.45161813
0.55294728
""
""
""
0.42393884
0.53318965
""
""
""
""
""
""
""
""
""
""
""
""
0.447723
0.37867478
0.3370522
0.43154749
""
0.4551754
0.45310107
0.4262425
0.47408077
0.3458904
""
0.78714567
0.51934612
""
""
""
""
0.46021363
0.54658645
0.71527594
""
0.45085126
0.52706867
0.46604446
""
0.45154202
0.55901617
""
0.45234349
""
0.49608228
0.53318083
0.6058082
0.47405288
""
""
""
0.45663381
0.46331552
""
""
0.4527266
0.47460985
0.80439967
""
""
""
""
""
""
""
0.47202659
0.51561701
0.39065626
0.52142966
""
0.53222203
0.50325739
0.50725877
""
""
0.42778489
0.50950563
0.54256576
0.54221833
""
""
""
""
""
0.44831902
""
""
0.47051007
0.4992612
0.50737363
0.56755763
0.46980906
0.48930499
0.49008429
0.50108314
0.46063149
0.51833248
0.54332536
0.62619662
""
""
0.41785088
0.17879742
0.42284694
0.39907232
0.55530548
0.31652257
0.47788784
0.52803963
0.5476107
0.50576937
0.54035884
0.49783784
0.43227485
0.51266646
0.64265662
0.48383692
0.4225148
0.40952015
0.4490712
0.43504965
0.57199973
0.50686044
0.58388561
0.52934444
0.5024609
0.5313794
0.48472551
0.58996421
0.54401952
0.20953484
""
0.43231991
0.54909879
0.53939271
""
0.37204981
0.55950218
0.57129103
0.50972331
0.51120222
0.51343775
0.43839109
0.50331581
0.54810375
0.50193363
0.5605458
0.45982474
""
0.61930197
0.6279642
0.55934638
0.4849591
0.56652749
0.52778852
0.5502671
0.49840561
0.52351052
0.46954328
0.58288479
0.5632599
0.57285786
0.52697432
0.57412523
