kfr_stycz_asian_female_p1
0.4682506
0.28038058
""
0.42705867
0.43372694
""
0.32542491
""
""
0.34967011
0.38519379
0.44695443
""
0.34344849
0.33233535
""
""
0.54572493
""
""
0.55178142
0.3651666
0.41411534
""
0.4746775
""
0.44259021
0.43134534
0.46474066
""
""
0.43275586
0.42280799
0.4275752
""
0.31163383
""
""
""
""
0.50315136
""
""
""
""
""
0.44918776
0.33658141
0.46883714
0.31254566
0.24821128
0.45992512
0.26208445
""
""
0.46815944
""
""
""
""
""
0.36930329
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39605159
""
0.34808862
""
""
0.43613866
""
""
0.48727724
0.39550903
0.49507973
""
""
""
0.51897359
""
""
0.76398212
0.41401389
0.45523444
0.45470059
0.33019009
0.47801888
0.46000671
0.43528265
0.35796973
0.44865921
0.43924013
0.44266739
""
0.49377495
0.44693103
0.29161155
0.43249255
""
0.43009481
0.48730037
0.63373715
""
""
""
0.34875205
""
""
0.46909794
""
0.48399729
0.36959735
""
""
""
0.48581797
""
0.31301314
""
0.38922402
""
0.53026563
0.3536301
""
0.4862861
0.53053015
0.39844352
""
""
""
""
0.41092664
""
""
""
""
0.45283142
0.65648705
""
0.38114551
0.42006153
""
0.33934981
""
""
""
""
0.54900914
0.51801884
""
0.60872084
""
""
""
0.20951527
0.48379421
0.42802724
""
0.3669644
""
""
0.43630835
0.47177973
""
""
""
""
0.37828457
""
""
0.51472497
""
""
0.48715365
""
""
0.41913238
0.41432142
""
""
""
0.45678362
0.47968066
0.44437641
""
0.29656264
0.34070525
""
0.45325667
0.33484468
0.4969413
0.46844843
0.29889503
0.25039595
0.43206227
0.36563885
0.44142926
""
""
0.33946264
0.41974941
0.55255461
0.49206999
0.33805138
""
""
""
""
""
0.47421882
0.28839579
0.46517298
0.39517802
0.44828588
0.33571815
0.40639994
0.40240586
""
0.47370097
""
""
""
0.34398603
""
""
0.31052697
0.45947564
""
0.46800235
""
""
0.4683567
0.41575599
""
0.36363453
0.44147646
0.4292804
0.33434087
""
0.34156623
""
0.73028833
0.49151167
""
0.43463537
0.16651352
0.48516184
0.44976461
0.43929681
0.47770214
0.55488634
0.48001656
0.61838096
0.53041852
0.57034773
0.43462831
0.28076366
""
0.45190144
""
""
0.43118304
0.51365668
""
0.45713815
0.4338989
""
""
0.55663073
0.47786617
""
0.47721726
0.49951145
0.42107531
""
""
""
""
""
""
""
""
0.35401332
0.35699153
0.43668339
0.48766744
""
""
0.46750113
""
""
""
""
0.44763505
""
0.5866738
0.31508237
""
0.48127308
0.53713834
0.43197975
""
0.43879232
0.47775549
0.46201226
""
0.43490824
0.51715833
""
""
0.68738407
0.55346435
0.44970018
0.34713653
0.50931752
""
0.51102513
0.29901251
0.41966987
""
0.5740025
0.42879689
0.40073705
""
0.50378978
""
""
0.51884699
0.5140053
""
""
""
""
""
""
""
""
""
""
""
0.42906132
""
""
""
""
""
""
0.41331267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36812305
""
""
""
""
""
""
""
""
""
""
0.6117692
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43209371
""
""
0.34317073
""
0.49866715
""
""
""
0.57259303
""
""
""
""
""
0.38526949
""
""
""
""
""
""
0.54140514
0.48548585
""
0.54362988
""
""
0.43753764
""
""
""
""
""
""
0.47762966
""
""
0.15839057
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51884788
0.53334957
""
""
""
""
""
""
""
""
""
""
""
0.40088701
""
""
0.53182185
0.55933917
0.53838754
""
0.52551156
""
""
0.46957222
0.24059944
0.48494592
""
""
""
""
0.52756315
""
0.33711529
""
0.42759311
""
0.5076037
0.50581217
0.46785432
0.47365963
""
0.56730789
""
""
0.22794016
0.38564745
0.48185018
""
""
""
""
""
""
0.35890192
""
""
0.47834587
""
""
""
""
""
0.36950168
""
""
""
""
""
""
0.13680497
""
""
0.51554376
""
0.46313241
""
""
""
0.61014313
""
""
""
""
""
""
0.47743922
0.38758498
0.46970144
0.47788879
0.5892269
0.62450558
""
""
0.48467264
""
""
""
""
""
""
""
""
0.30140164
""
""
0.56816429
""
""
""
""
""
0.40127245
""
0.39276025
0.49585822
0.55449325
""
0.4886522
0.6848284
""
0.46563435
""
""
""
""
""
0.53770602
""
0.31282514
0.39692342
""
""
0.40350398
""
""
""
""
""
0.33486655
0.13856025
""
""
""
""
""
0.47319239
""
""
""
""
""
""
""
""
""
""
""
0.69463456
""
""
""
""
""
""
""
""
0.69320142
""
""
""
""
0.48297143
0.45332161
0.46551791
""
0.64275944
""
""
""
0.57728744
""
0.52744848
""
0.44616896
0.31320435
""
""
0.48093244
""
""
0.48162097
""
""
0.45209768
""
""
""
""
""
""
""
0.57522327
0.5171352
0.4417088
0.47830281
""
""
""
""
""
""
""
""
""
0.43795779
0.4298414
0.4252421
""
0.5562948
0.4856545
0.49866751
0.44255954
0.4180648
0.51623118
0.60389137
""
""
""
0.44353348
0.5670588
0.60499483
0.49348712
""
""
0.53405589
0.2535325
0.45529878
0.5764482
""
""
""
""
0.41397619
""
0.37263268
0.52129209
""
0.42242467
""
0.53886813
0.45959097
""
""
0.55033296
""
""
""
0.62211353
0.21668968
0.55422431
