kir_top20_pooled_male_p75
0.29897615
0.29876861
0.2964946
0.37945351
0.28878659
0.41271141
0.32557026
0.25809348
0.20659122
0.32330084
0.33068785
0.37148419
0.35822386
0.25466949
0.37435704
0.32131329
0.3213478
0.34196553
0.23603044
0.39507425
0.33032125
0.27968049
0.31726095
0.32527143
0.28081205
0.26991668
0.31608275
0.29483443
0.37991932
0.30231318
0.32902116
0.20978184
0.30328253
0.26109719
0.28483775
0.30804104
0.28855997
0.3265126
0.2957412
0.31717488
0.27968451
0.25765759
0.2798363
0.2536715
0.26460034
0.36820856
0.29884961
0.27735353
0.32285535
0.29364547
0.27657613
0.27933946
0.25552666
0.30714887
0.27092272
0.29785812
0.19990137
0.25962353
0.30824408
0.22794028
0.28984928
0.28254297
0.29255807
0.31114855
0.41003242
0.24392998
0.32625657
0.25196981
0.18020928
0.35466567
0.14408001
0.087344736
0.37615648
0.36329201
0.3934198
0.25416723
0.3260377
0.33129743
0.42818287
0.33145949
0.28843948
0.18998475
0.52260274
0.39085308
0.23599708
0.2058972
0.33269566
0.23119357
0.27845421
0.24673453
""
0.37263951
0.41096994
0.2808719
""
0.36232501
0.24075644
0.30607906
0.27602592
0.29989973
0.3476643
0.46828315
0.27198195
0.294709
0.2790392
0.32041809
0.27471605
0.27781287
0.30026361
0.29149649
0.30522135
0.28632882
0.29751846
0.29384139
0.30047166
0.29312855
0.37019727
0.32374626
0.22114095
0.355057
0.33567461
0.22500937
0.23681162
0.26590303
0.34493136
0.32276884
0.2403892
0.28112477
0.28697366
0.25994939
0.27880764
0.28235534
0.29752815
0.27387616
0.25564635
0.27720356
0.28224668
0.23647113
0.26662159
0.2724902
0.27661175
0.30404037
0.29735479
0.20273437
0.23983496
0.27315816
0.25470561
0.35059589
0.26730144
0.20819212
0.2911796
0.31011599
0.34546724
0.25632939
0.2735565
0.25673947
0.29192257
0.30919376
0.32290897
0.15774961
0.20708583
0.18122852
0.26195207
0.2942315
0.31933501
0.35892987
0.25215667
0.27522486
0.30447587
0.23612227
0.26587847
0.29575676
0.2495517
0.25410113
0.29099864
0.22690704
0.27959609
0.32772022
0.28888983
0.20844485
0.34359425
0.32111728
0.28403655
0.30092099
0.37612492
0.23356216
0.36117986
0.39799756
0.32316053
0.31215528
0.30447838
0.32337055
0.36119658
0.25024837
0.33929145
0.31346035
0.32454544
0.29568616
0.32730019
0.3721661
0.36840612
0.31349432
0.29911765
0.35609165
0.33365655
0.31166002
0.39394459
0.30529168
0.27441791
0.29906985
0.3120628
0.38607398
0.30915457
0.34429327
0.31410989
0.34244266
0.32983458
0.31325755
0.30548868
0.30310586
0.32331204
0.31887743
0.3207078
0.40572298
0.3172659
0.33702371
0.38972056
0.31129861
0.36965632
0.30967209
0.32597649
0.30148837
0.33810833
0.33368611
0.33705008
0.30861697
0.33962962
0.31391734
0.32642519
