kir_hisp_female_mean
0.43481436
0.43518335
""
""
0.37398306
""
""
0.44711328
""
""
0.37076238
""
""
""
""
0.47638905
0.41064441
""
""
""
""
0.28974387
0.40192926
""
0.29180586
0.38556656
0.48352587
0.38671142
""
0.38301775
0.46005327
""
""
""
0.37451991
0.41650799
0.4104268
""
0.45732632
""
0.37314403
0.38232547
""
""
0.49186924
""
""
0.36447674
0.42974624
""
0.43132284
0.39292845
""
""
""
""
0.40019089
0.34612617
0.40929201
""
0.40441287
0.31328344
0.45904407
0.34559989
""
""
""
""
""
0.49018419
""
""
""
""
0.46288654
""
""
0.56063229
0.42894062
0.51192838
0.35371748
""
""
0.38814232
""
""
""
""
""
""
""
""
""
""
""
""
0.33014157
0.40913868
0.43204793
0.405633
0.37963173
0.45455116
0.42102906
0.44176763
0.4122026
0.4195779
0.42594013
0.41876686
0.42181131
0.4049634
0.41744402
""
0.44740531
0.47125906
0.44473016
0.25189742
""
""
0.38117015
0.38813648
0.45796248
""
0.44372648
""
""
0.32422265
0.33925676
0.38148454
0.46340501
""
""
0.38771626
""
0.36444676
0.43519846
""
0.37201855
""
0.41321912
0.33533278
0.40059358
0.44572863
0.36494753
""
""
0.4188571
0.34235138
""
""
""
""
""
0.47515646
0.46011239
""
""
0.38402689
0.38959503
""
""
""
""
0.43295723
""
""
""
""
0.50678122
0.40303394
""
0.41514328
""
0.49651736
0.44148862
0.30767077
""
0.3990548
0.38906026
0.27770513
""
0.38100937
""
0.39365086
0.44059283
""
0.40346164
0.50561184
""
0.47290328
0.43142039
0.45822227
0.46501225
0.50394648
0.40113407
0.46789038
0.40698484
0.42348188
0.42933568
0.4226976
0.49917668
0.42291671
0.4046084
0.41696987
0.40349403
0.46774152
0.40632054
0.52475983
0.44501781
0.43131697
0.41372505
0.39814913
""
0.45590952
0.48013774
0.41727093
0.47377861
0.47476864
0.46753055
0.43184951
0.46339768
0.44760555
0.43772754
0.45396352
0.51874578
0.43305168
0.46147856
0.53926933
0.46965712
0.49564189
0.45704904
0.45263866
""
0.45282441
0.4875204
0.47863072
0.42059091
0.41002789
0.41502479
""
0.41480944
0.46460289
0.47230884
0.46653777
0.42425856
0.44697556
0.41369706
0.47404072
0.47481713
""
0.38013956
0.46093041
0.46701404
0.49637455
""
""
0.41240755
0.33878541
0.39819801
""
0.37928748
0.43032372
""
0.49877158
0.46403062
0.56068933
0.4237524
0.39142019
0.43643984
""
""
0.44412425
""
0.39831743
""
0.47197267
""
0.31048906
0.4782829
0.41453826
0.43232194
0.41302115
""
0.42881712
0.41059187
""
0.40169287
0.40135887
0.40461224
0.40685737
0.40483868
""
0.48554757
0.36436635
0.45917362
0.40257949
0.41089758
0.56851107
0.41785088
""
0.37044907
""
""
""
""
0.44092488
0.45954746
0.40653327
0.45575643
0.50220418
0.46915972
0.49134472
0.50509489
0.46918148
0.44945309
0.51311976
0.46257019
0.47471216
0.45316812
0.44460857
0.51570666
0.5016821
""
0.44487384
0.3703056
0.44303858
0.49679831
0.351264
0.43099061
0.46427709
0.4307557
0.44183186
0.39780587
0.34920582
""
0.44834599
0.4281022
0.43517822
""
0.33521435
0.36780369
0.43807846
""
""
0.36415127
0.38027552
0.41655719
0.42059225
0.4673425
""
0.43436337
0.42538452
0.50658637
""
0.42731637
0.43842044
0.50425351
0.40335104
""
""
0.42662004
0.43995306
0.45054042
0.50888389
0.48413518
0.45308721
0.44220012
0.38342971
0.45050433
0.43847257
0.46781006
0.44106731
0.46424931
0.41279736
0.38684815
0.48764431
0.4144426
0.42793831
0.46787989
0.47546226
0.35592553
0.3797397
0.39982343
""
0.42004934
0.45554835
0.46083304
""
0.41431281
0.34589547
""
""
0.48374104
""
0.40807831
0.44112241
0.36199915
0.38890854
0.43865064
""
""
""
0.4534511
0.36824325
0.51663339
""
""
0.40657607
""
0.41757843
0.34601608
""
0.41757655
0.44065982
0.34473637
0.45223269
0.42897302
""
0.42141315
""
0.47666225
0.46146616
0.36630684
0.47061664
0.40920705
0.42279249
""
""
""
""
0.32307959
0.43533954
""
""
0.38078475
0.44195706
""
""
0.39996138
""
""
""
""
0.51511222
0.39337379
0.46660995
0.28492177
0.46273497
0.40530735
""
0.38094532
0.42715073
0.34333244
""
0.45257425
0.35330257
0.39188415
""
0.27884871
0.39682105
""
0.37585038
0.44470099
0.44634217
""
0.36884773
""
""
""
""
""
""
""
""
0.41358253
0.57772714
0.44816321
""
0.47655618
0.40240687
0.36986065
""
""
""
""
""
""
""
0.26830411
""
""
""
0.35643259
0.42032278
0.48246014
0.37045014
""
0.4494518
0.44227433
0.34669769
""
""
0.38882336
""
""
""
""
""
0.43222287
0.4066734
""
""
""
0.26731303
0.55662596
""
0.32314309
""
""
0.29083729
""
""
""
0.40185934
0.34065121
0.38212308
""
""
0.3707087
""
""
""
0.4711065
0.3375757
0.42683566
0.51631224
""
""
0.47756895
""
""
""
0.39728606
""
""
""
""
0.43531698
0.45212662
0.48883492
0.46074393
0.40859362
""
0.38214973
0.38044852
""
0.39575502
""
""
0.37706763
0.39726904
""
""
""
0.39337564
""
0.38291788
""
""
""
0.42754441
0.35641459
0.39562717
0.43458313
0.38909972
0.3342807
0.37147474
0.39017993
0.42444229
0.42707959
""
""
0.28264993
0.27745208
0.37871346
0.42358771
""
0.40343434
0.40251833
0.37901294
0.44949099
""
0.39463708
""
0.41011304
0.43495849
""
""
0.42060044
""
0.44085577
""
0.44323343
0.41470012
0.43866429
""
""
""
0.47416642
0.41397569
0.47211415
""
""
0.43682063
""
0.45231485
0.51161611
""
""
""
""
0.42604062
0.40139419
""
""
""
0.43348667
""
""
""
""
0.39730197
0.4293631
0.49072
""
0.39271012
""
""
""
0.45989773
0.42604581
0.48306227
0.42879504
0.48181272
0.42708224
""
0.49743369
0.39214042
0.43995371
""
0.45458388
0.45309386
0.47245365
0.45381904
0.43134993
0.38745698
0.43889204
""
""
""
0.48131302
""
0.51773435
0.40958542
""
0.42809466
0.41955215
""
""
""
""
""
""
0.3292312
""
0.4566862
0.44081062
0.29357901
0.5169639
""
""
""
""
0.43943658
0.42994049
0.374836
0.39135855
""
0.36559066
""
""
""
0.45935047
0.46546727
0.43615636
0.43495059
0.47186264
0.43312415
0.41789499
0.49280435
0.45579147
""
0.40903938
""
0.37151319
0.4107793
0.43558002
0.59473842
0.45743215
""
0.40509176
0.51196074
""
0.33405986
0.4349499
0.4763023
0.41494763
""
0.44790247
0.46804631
""
0.34787032
""
0.39096573
""
0.51652539
0.47721294
""
0.40931401
0.48341608
0.44103536
0.41168445
0.51114637
0.43835586
0.39555717
0.4505659
0.4424257
0.45926797
0.47307736
0.41270819
0.43537465
0.44748732
0.37490204
0.39616129
0.38918936
0.43450391
0.40198886
""
0.47063339
0.40498126
0.48623049
0.40508533
0.41941527
0.47735158
""
""
""
""
""
""
0.46740526
""
""
0.43235835
0.38960859
""
""
0.411212
0.39785457
0.50295442
""
0.41784516
0.48225257
""
""
0.44080013
""
""
0.37306923
""
0.48404431
0.42378828
""
0.51237899
""
0.39367774
0.41669449
0.47557279
0.38277209
""
""
""
""
""
""
0.41908348
""
""
""
0.46924707
""
""
""
""
""
0.44155258
""
""
0.45997164
""
""
0.424384
0.48999709
0.49967626
""
""
""
0.41068819
""
0.56137568
0.40926963
0.5680294
""
""
""
""
""
""
""
""
0.45407623
""
""
""
""
""
""
""
0.39261109
0.37326196
0.53322899
""
""
""
0.50331289
0.44969219
0.42495564
""
""
""
""
0.44154766
0.44596857
0.57702953
""
""
""
""
0.45503309
0.57545602
""
""
""
""
""
0.46402627
0.42218643
""
""
""
0.45828754
""
0.4220638
0.50993639
0.45770454
0.42924523
""
""
0.40120372
0.50818402
0.44954768
""
0.44363728
0.60420716
""
0.40823931
""
0.3844634
0.42422333
""
""
""
0.3623752
0.45796755
0.3705028
0.44518375
""
""
0.44753689
""
""
""
""
""
""
0.41421139
0.43881503
""
0.41686842
""
0.45375088
0.53600037
""
0.46388173
""
0.41070056
0.42299756
0.32181576
0.46240643
""
""
0.40465477
""
""
""
""
""
0.37543729
0.48869443
""
0.3382898
0.45471448
""
0.50617421
0.41492116
""
""
0.44216606
""
0.41603678
""
""
""
0.42822868
0.45780388
0.42776605
""
""
0.4966177
""
0.42288744
""
0.43801811
""
0.41832805
""
""
0.48384824
""
""
""
""
0.41213942
0.39908874
""
0.44011384
""
0.34538513
0.40306276
""
""
""
0.45889574
0.39666224
0.42177153
0.42611271
0.44600332
""
0.44571799
""
""
""
0.40720916
0.44349018
""
""
0.52245551
""
""
""
""
""
0.43813139
""
""
""
""
""
""
""
0.44078544
""
0.43580851
""
""
""
""
0.4821431
""
""
0.29560041
0.45378321
""
""
""
""
0.3698085
""
""
""
""
""
0.41284662
""
""
""
0.47585312
""
""
0.40677893
""
""
""
""
0.38170633
""
""
""
""
0.41942647
""
""
""
0.36356491
""
""
0.33621147
""
0.43064126
0.42904109
""
0.46011049
""
""
""
0.34123826
""
""
""
""
""
""
""
""
""
0.36758187
""
""
0.43181661
""
""
0.33068886
""
""
0.35798749
""
""
""
""
""
""
""
0.38677973
""
""
0.53021449
""
""
""
""
""
""
0.35267779
""
""
""
""
""
0.34312305
""
""
""
""
""
""
""
