comcoll_other_male_p25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15866087
""
""
""
""
""
""
""
0.19124544
""
""
""
0.27691132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090337045
""
""
""
""
0.22295007
""
""
""
""
""
""
""
""
0.21137281
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10508683
""
""
""
""
""
0.21010159
""
""
0.30402446
""
""
""
""
""
""
""
0.38400164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22457401
""
""
""
""
""
0.35756823
""
""
""
""
""
""
""
""
""
0.35283139
""
""
0.17120393
""
""
0.21408528
""
0.041666307
0.33663738
""
0.16953555
""
""
0.17411721
0.37453359
""
""
0.36347303
""
0.48180938
""
""
0.20511135
""
""
0.35895613
0.42048746
""
0.3710562
0.36169663
""
0.18253411
0.30361149
""
0.36015427
0.33756971
0.40794927
0.11881803
0.22143048
0.36853224
0.26184556
0.4315908
0.38730305
0.0959488
""
""
0.15753196
0.3119382
0.26919082
0.31157812
""
""
0.28544128
""
0.21906871
0.32693052
""
0.070046335
""
0.25939491
""
""
""
0.19783844
""
""
""
""
""
""
""
""
""
0.24783789
""
0.45750639
""
""
0.33040932
""
""
""
""
""
""
""
""
0.30635911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19919676
""
0.18410483
0.54835933
""
""
0.24723685
-0.018770479
""
""
""
0.045053881
0.22563101
0.14392936
""
""
0.35662991
""
0.33290774
0.36768368
""
""
""
0.041624323
""
""
""
""
0.21218984
0.081219308
""
""
""
""
""
""
""
""
""
""
""
0.20573586
""
""
""
""
""
""
0.16850328
0.49006319
""
""
""
0.48162484
""
""
0.26574507
""
""
0.32894671
""
0.34529653
0.15657465
0.25987133
0.08128234
0.18777739
0.22783962
""
""
""
""
0.23563994
0.11775319
""
""
""
""
0.17747903
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16777398
""
""
""
""
""
0.076781832
""
0.43184006
""
""
""
""
""
""
""
""
""
""
0.46232319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36348164
""
""
""
""
""
""
0.52978802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5087086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2087501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22281963
0.24833675
0.28051487
0.16085832
0.3757416
""
""
""
""
""
""
""
""
""
""
""
""
0.22095428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34240302
""
