somecoll_pooled_female_mean_se
0.0090446733
0.014385831
0.028548669
0.0078358483
0.0089050308
0.022809632
0.0063316082
0.023414548
0.028222151
0.011078006
0.01043611
0.0052677859
0.026791181
0.017826105
0.010740605
0.036304448
0.036554132
0.010669642
0.029623182
0.025118966
0.0089741908
0.0076879533
0.010270324
0.014278598
0.0050206245
0.027812734
0.012506153
0.0084124552
0.0054481858
0.01755083
0.016534077
0.01274565
0.0058835903
0.0073663034
0.017247556
0.0094351964
0.020994807
0.016307818
0.031443086
0.032064196
0.0082503576
0.020224625
0.026591187
0.044295538
0.02448231
0.02137704
0.0052131079
0.012646964
0.0071308613
0.014669424
0.010492343
0.0091458587
0.013377832
0.049736511
0.031405058
0.0088326884
0.023563942
0.036047719
0.041770075
0.015008054
0.021285461
0.0076272204
0.029498663
0.020300839
0.0191666
0.020088241
0.033756755
0.023770787
0.023717271
0.020631118
0.023503883
0.01908431
0.016883057
0.013668295
0.021048255
0.0305054
0.014938686
0.018262586
0.027381975
0.0060450337
0.018085778
0.015243809
0.021146724
0.015415116
0.0056587327
0.01795833
0.017330723
0.012422816
0.0086333221
0.011654574
0.013769516
0.023005573
0.022897432
0.009452356
0.023205606
0.034571633
0.016028877
0.011102063
0.0044446434
0.0090829218
0.0080507603
0.0035836811
0.0055883154
0.0084109362
0.0077433726
0.0049477462
0.0090800105
0.0060764113
0.019564148
0.012095973
0.011881484
0.013657274
0.0068804943
0.027047409
0.0080717728
0.0068428773
0.008426656
0.032743476
0.038685922
0.031506892
0.013914446
0.021558722
0.024157923
0.018289903
0.021455307
0.010035683
0.010344695
0.021128505
0.025556607
0.024093721
0.0033267203
0.017796423
0.014751362
0.023856999
0.013397182
0.017379502
0.0094662206
0.011370754
0.028694961
0.01767242
0.0099471584
0.013983166
0.033031903
0.025840724
0.014831088
0.028866325
0.010871217
0.016108708
0.019682087
0.020443939
0.017433248
0.0061236275
0.013076683
0.029082632
0.007657968
0.0085080117
0.025334839
0.01016007
0.022476284
0.015749808
0.042447902
0.025027892
0.011250302
0.0039031585
0.028708858
0.0025743369
0.01239212
0.01311262
0.023062019
0.0089634629
0.0024203893
0.0067088841
0.012034243
0.0062324232
0.012785682
0.018148616
0.0071273316
0.0046096444
0.012918393
0.015046877
0.015202662
0.014348206
0.0049991109
0.016779503
0.017487969
0.0041220542
0.026385518
0.013972339
0.0082528116
0.03404808
0.021347849
0.012651175
0.0054013822
0.027104208
0.021261439
0.013265716
0.0098042851
0.0090837749
0.0056430968
0.015529606
0.0066488003
0.009155889
0.014777696
0.011961659
0.0091650505
0.0069872569
0.004888813
0.014560868
0.011366426
0.0093849413
0.011982325
0.008500577
0.01918437
0.021683339
0.0064826976
0.0068899435
0.0082678953
0.0034988776
0.012126865
0.012289579
0.015455515
0.011663895
0.013109006
0.015522963
0.0046823542
0.0098719345
0.0096461689
0.0077555487
0.0032401965
0.006302366
0.0064612236
0.0098885475
0.028538696
0.011853841
0.030881768
0.016882287
0.026810098
0.011419389
0.043759063
0.017295286
0.010838656
0.016675873
0.016775329
0.0096060196
0.016010087
0.017398905
0.012564442
0.0049390448
0.012706099
0.0096608838
0.0035078966
0.0088742217
0.011074535
0.024838934
0.010171261
0.013926821
0.016485006
0.0052952929
0.01233489
0.0059856796
0.010667031
0.0068367962
0.0055936631
0.0056646108
0.0060833478
0.0018996332
0.0051465491
0.0023251625
0.0024564913
0.0076965988
0.009529219
0.014997036
0.041290797
0.010220402
0.030182878
0.018990954
0.0069703045
0.01007345
0.017550537
0.010870193
0.0050016032
0.039013609
0.081624843
0.0026165263
0.0051526008
0.016972411
0.0073234318
0.0030543241
0.013718096
0.018670775
0.023009665
0.025040688
0.01833149
0.012960883
0.016372204
0.013022474
0.017988315
0.0096333772
0.011523653
