work_24_white_pooled_p1
0.76905948
0.68376219
0.81489736
0.69988728
0.8255772
0.82926005
0.70828527
0.53630674
0.61816019
0.76921797
0.71560687
0.792687
0.77228081
0.65581638
0.66482139
0.76950818
0.65319073
0.76992464
0.83727181
0.70322043
0.73499304
0.7816422
1.1316729
0.92060423
0.65722686
0.67495257
0.85501158
0.69658911
0.80915552
0.65388834
0.71495742
0.87058717
0.78310859
0.81889957
0.73911464
0.78156292
0.69706261
0.7858215
0.88773513
0.61331481
0.64000529
0.76267958
0.78954405
0.71566492
0.98062915
1.0783952
0.69309807
0.72336739
0.90617073
0.49632981
0.6389696
0.59363842
0.84175324
0.54320872
0.49795893
0.60202998
0.44378257
0.63788903
0.67431831
0.62440825
0.43822339
0.71424663
0.62088788
0.74024802
0.65303439
""
0.81054741
0.38563466
0.3755329
0.69365245
0.36749706
0.66846168
0.74027723
0.75652272
0.81877095
0.45496842
0.670524
0.78740543
0.76400632
0.74593043
0.79772598
0.85949028
0.70371765
1.0895417
0.73743039
0.72232413
0.77128065
0.8430512
0.7137835
0.71644956
0.64379191
0.59312063
0.89266706
0.8682102
0.70769334
0.72555655
0.53496081
0.92094904
0.77386308
0.69356775
0.76627308
0.72408843
0.56245506
0.79120171
0.80455464
""
0.58502692
0.72628802
0.84976
0.5943771
0.8560338
0.80738837
0.80080026
0.71991026
0.62389654
0.68061537
0.57207918
0.65738273
0.77269441
0.67711139
0.69968241
0.67923355
0.52700919
0.70708114
0.86476934
0.62353945
0.6414932
0.46977943
0.51164496
0.67764747
0.64372605
0.78502625
0.65412629
0.82220674
0.19914821
0.75207812
0.87302113
0.49364424
0.85760295
0.66598207
0.75740409
1.2085826
""
0.90496057
0.65647715
0.54656565
0.84530741
0.39987835
0.69527566
0.79109782
0.51778114
0.75957155
0.68259239
0.84259522
0.7103585
0.71681827
0.72831261
0.49141788
0.95075482
0.76603001
0.61344063
0.82717127
0.85823816
0.77738208
1.0612961
0.42940515
0.94303793
0.81879634
1.0895833
0.54858065
0.89841884
0.6813162
0.65168422
0.63640058
0.83578718
0.54253078
0.77890956
0.83258653
0.66673517
0.48170337
0.66276628
0.58052778
1.1058921
0.73055971
0.76138318
0.7209599
1.0820946
0.65168625
0.94739068
0.67979258
0.94475776
0.51273704
0.65666002
0.82075173
0.55874228
0.90441024
0.74197459
0.82452977
0.75250316
0.63497049
0.84649831
0.60693884
0.82309103
0.75257277
0.90272546
0.86110759
0.67839456
0.66593343
0.64481592
0.47097138
0.86344129
0.46446472
0.65192705
0.73036695
0.74502915
0.67008877
0.60366052
0.83860642
0.57221866
0.771963
0.39642811
0.70026654
0.62653482
1.0086603
0.63273513
0.77056259
0.50424457
0.55518562
0.77166784
0.69940376
0.51713514
0.55956972
0.76351351
0.62913144
0.74911642
0.85834682
0.8152529
0.64960593
0.74971664
0.64553148
0.4075987
0.91435319
0.86117357
""
""
0.83190626
0.2984131
0.68963355
0.84256142
1.0630699
0.090310074
0.80915791
""
0.37663409
0.55627835
0.8673709
0.81641042
0.66610759
0.62484467
0.61535597
0.71571845
0.57978135
0.8367824
0.76597786
0.46382043
0.63676798
0.77333105
0.52259123
0.69563913
0.58352256
0.8155607
0.78212786
0.6854279
0.73182851
0.74714011
0.74603534
0.81681532
0.70970553
0.58255464
0.61490637
0.8069005
